,pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitability_score,habitable
226,2.43818351,4.76742611,2.38129,0.034,0.239,5551.0,0.02,0.95,4.17,0.96,-7.036738257196821,0
227,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.041,5551.0,0.02,0.95,4.17,0.96,-6.741177275222223,0
228,2.43818351,16.2,69.971,0.283,0.5305,5551.0,0.02,0.95,4.17,0.62,-6.99939651772638,0
229,2.43818351,413.1769291,92.086427889875,0.71,0.5305,4159.0,0.42,0.728,4.17,0.65,-5.002027350040119,1
230,0.566,176.0769375,1.7446999,0.02123,0.09,3485.0,0.15,0.4314,4.17,0.4193,-3.8679538361099564,1
231,2.43818351,3.85,14.237,0.0808,0.0,3442.0,0.07,0.36,6.8,0.35,-4.100553143111613,1
232,2.43818351,3.88,53.647,0.196,0.0,3442.0,0.07,0.36,6.8,0.35,-4.083276964850589,1
233,2.43818351,13.0,15.819,0.101,0.08,3542.0,0.02,0.95,4.17,0.53,-4.236412702131815,1
234,2.43818351,2.89,18.6498,0.091101,0.1,3442.0,0.09,0.293,4.17,0.29,-4.099008334845408,1
235,2.43818351,1.18,4.7234,0.036467,0.17,3442.0,0.09,0.293,4.17,0.29,-4.107201622372429,1
236,2.43818351,1071.04,92.086427889875,0.49,0.511,5540.0,0.1,0.9,4.17,0.9,-6.953075607135824,0
237,2.43818351,8.2,11.949,0.079,0.22,5551.0,0.02,0.95,4.17,0.47,-7.029989750063609,0
238,2.13,3.34,2.8531054,0.03165,0.32,3556.0,-0.06,0.516,4.17,0.519,-4.173802292902665,1
239,2.43818351,1.78,1.22003,0.0197,0.19,3717.0,-0.3,0.5,4.17,0.681,-4.491660560574707,1
240,2.43818351,4.18,5.974,0.057,0.11,3717.0,-0.3,0.5,4.17,0.681,-4.4860667979954005,1
241,2.43818351,10.5,92.086427889875,0.698,0.32,3717.0,-0.3,0.5,4.17,0.681,-4.38993806305342,1
242,2.43818351,536.494351,92.086427889875,1.138,0.0826,3496.0,-0.02,0.403,4.17,0.402,-4.017008215528678,1
243,2.43818351,454.494622,92.086427889875,2.00484242875,0.217,3496.0,-0.02,0.403,4.17,0.402,-3.8870106085555562,1
244,2.43818351,11.44182265,10.66669,0.091,0.5305,5551.0,0.02,0.95,4.17,0.89,-7.028190148161419,0
245,2.43818351,797.7493016,92.086427889875,2.00484242875,0.227,3897.0,-0.06,0.63,4.17,0.65,-4.443955053,1
246,2.43818351,21.4,92.086427889875,0.657,0.09,3897.0,-0.06,0.63,4.17,0.65,-4.646086702885903,1
247,2.43818351,23.54,30.5987,0.14339,0.06,3466.0,0.02,0.404,4.17,0.42,-4.1245000528567735,1
248,2.43818351,21.09,92.086427889875,0.36175,0.11,3466.0,0.02,0.404,4.17,0.42,-4.091753296909923,1
249,2.43818351,7.6,48.1345,0.19394,0.12,3466.0,0.02,0.404,4.17,0.42,-4.1169192298437975,1
250,2.43818351,3.28,13.2543,0.08208,0.21,3466.0,0.02,0.404,4.17,0.42,-4.133694518908712,1
251,2.43818351,2.02,5.3636,0.03282,0.23,3442.0,-0.27,0.119,4.17,0.2749999999999999,-4.107748551383869,1
252,2.43818351,2.31,40.54,0.1264,0.17,3442.0,-0.27,0.119,4.17,0.2749999999999999,-4.093714655883291,1
253,2.43818351,6.6,14.207,0.089,0.31,3526.0,-0.09,0.439,4.17,0.47,-4.215990081811783,1
254,2.43818351,10.6,24.422,0.142,0.109,4014.0,-0.03,0.58,4.0,0.64,-4.885819617854889,1
255,0.88,4.0,7.57686,0.11415,0.0,3770.0,-0.16,0.5066,4.17,0.48,-4.155652252047332,1
256,4.57,13.9,3.3366496,0.0355,0.09,3600.0,0.2,0.547,4.17,0.539,-4.966336031736825,1
257,1.264,1.86,1.1980035,0.01589,0.0,3442.0,0.11,0.364,4.17,0.36,-3.7580324367342093,1
258,2.43818351,7.41,15.509,0.0876,0.0,3442.0,0.11,0.364,4.17,0.36,-4.0995333687003725,1
259,2.43818351,146.5188956,92.086427889875,0.3376,0.4279,3442.0,-0.07,0.139,4.17,0.2749999999999999,-4.062041662404748,1
260,2.43818351,143.9762684,92.086427889875,1.731,0.089,3442.0,-0.07,0.139,4.17,0.2749999999999999,-3.8530778881954575,1
261,1.2,176.0769375,3.9306,0.036,0.09,3505.0,-0.12,0.337,4.17,0.342,-3.8233166038797886,1
262,2.43818351,3.4,9.1247,0.061,0.09,3505.0,-0.12,0.337,4.17,0.342,-4.191022486250226,1
263,2.43818351,6.1,55.661,0.204,0.09,3505.0,-0.12,0.337,4.17,0.342,-4.169577230249129,1
264,2.43818351,8.4,2.64561,0.0287,0.08,5551.0,0.02,0.43,5.0,0.45,-7.037533081370288,0
265,0.699,0.633,0.3219225,0.00709,0.06,3522.0,-0.01,0.458,4.17,0.455,-3.881563255906926,1
266,2.43818351,4.13,11.5301,0.11415,0.09,3522.0,-0.01,0.458,4.17,0.455,-4.206662860602887,1
267,2.43818351,6.03,34.369,0.11415,0.14,3522.0,-0.01,0.458,4.17,0.455,-4.206662860602887,1
268,2.43818351,8.0,3.0232,0.026,0.07,3442.0,0.0,0.281,4.17,0.2749999999999999,-4.108771325131614,1
269,1.09,1.75,2.616235,0.0252,0.0,3442.0,-0.02,0.32,7.1,0.313,-3.70443624559176,1
270,2.43818351,5.71,15.04,0.081,0.0,3442.0,-0.02,0.32,7.1,0.313,-4.100523149746577,1
271,2.43818351,1.71,7.02679,0.05402,0.09,3579.0,-0.09,0.426,4.17,0.426,-4.294847032467778,1
272,2.43818351,7.14,6.905,0.0608,0.121,3867.0,-0.04,0.61,4.17,0.63,-4.69383025739304,1
273,2.43818351,3.69,6.9442,0.0405,0.0,3442.0,-0.12,0.19734,4.17,0.2749999999999999,-4.1065968061664675,1
274,2.43818351,2.5,2.65033,0.03,0.0,3726.0,-0.13,0.5,8.38,0.52,-4.502615902275328,1
275,2.43818351,6.82,13.727,0.09,0.0,3726.0,-0.13,0.5,8.38,0.52,-4.493617892764378,1
276,2.43818351,6.07,41.78,0.189,0.0,3726.0,-0.13,0.5,8.38,0.52,-4.478771177071311,1
277,2.43818351,2.69,12.9394,0.07879,0.063,3719.0,-0.3621,0.3685,8.047,0.3899,-4.485576798652452,1
278,2.63,7.6,50.8,0.2324,0.45,4120.0,0.24,0.68,9.225,0.65,-5.0770297860806135,1
279,7.777125000000002,53.83,92.086427889875,1.4,0.105,4120.0,0.24,0.68,9.225,0.65,-6.446066020997531,0
280,2.43818351,11.07,20.129,0.111,0.11,5551.0,0.02,0.95,4.17,0.35,-7.025190811657769,0
281,2.43818351,16.57,13.352,0.082,0.37,3442.0,0.12,0.407,6.9,0.406,-4.100373182921394,1
282,2.43818351,6.043,7.3705,0.062,0.04,5551.0,0.02,0.95,4.17,0.48,-7.032539186091711,0
283,2.43818351,32.422,92.086427889875,2.00484242875,0.12,5551.0,0.02,0.95,4.17,0.48,-6.741177275222223,0
284,2.43818351,5.223,36.059,0.178,0.07,5551.0,0.02,0.95,4.17,0.48,-7.015143034370541,0
285,4.17,22.1,2.64388312,0.0291,0.13827,5551.0,0.02,0.455,4.17,0.47,-7.557018041640215,0
286,2.43818351,524.0990431,92.086427889875,2.00484242875,0.146,3563.0,-0.16,0.483,4.17,0.486,-3.9800661641111112,1
287,2.43818351,13.2,9.567,0.068,0.1,5551.0,0.02,0.95,4.17,0.45,-7.0316393851406165,0
288,1.289,2.77,1.46712127,0.01714,0.00086,3442.0,-0.15,0.3243,4.17,0.312,-3.765344978202731,1
289,2.43818351,1271.3,11.087324335,2.00484242875,0.09,6234.0,0.28,0.95,0.16,1.22,-7.689788386333333,0
290,2.43818351,587.982553,92.086427889875,2.00484242875,0.27,3720.0,-0.15,0.53,4.17,0.54,-4.198121719666666,1
291,2.43818351,5.2,92.086427889875,0.422,0.45,3728.0,-0.14,0.5,0.8,0.51,-4.4466066845815675,1
292,2.43818351,6.37,8.70874,0.0668,0.0,3641.0,-0.08,0.529,4.2,0.528,-4.379041567553057,1
293,2.43818351,5.89,32.761,0.1617,0.0,3641.0,-0.08,0.529,4.2,0.528,-4.364809715843238,1
294,2.43818351,20.5,5.3686,0.0399,0.0342,3500.0,-0.08,0.302,4.17,0.295,-4.187242341817133,1
295,2.43818351,6.81,12.9211,0.0718,0.032,3500.0,-0.08,0.302,4.17,0.295,-4.182458400093811,1
296,2.43818351,2.48,3.1481,0.02799,0.012,3500.0,-0.08,0.302,4.17,0.295,-4.1890284467050565,1
297,2.43818351,2.82,14.628,0.078361,0.13,3499.0,-0.38,0.31,4.17,0.3,-4.1800855788649,1
298,2.43818351,81.99972901,92.086427889875,1.112,0.083,3734.0,-0.15,0.5,4.17,0.51,-4.351462908538979,1
299,2.43818351,176.0769375,7.203,0.11415,0.2,5551.0,0.02,0.95,4.17,0.948,-7.024718416158444,0
300,2.43818351,3.8,28.14,0.125,0.02,3442.0,-0.38,0.95,2.0,0.33,-4.093924609438547,1
301,2.43818351,11.09,4.6938,0.039,0.2,3600.0,-0.28,0.95,0.55,0.35,-4.326266200848686,1
302,2.43818351,1728.9864384999996,92.086427889875,1.735,0.319,5551.0,0.02,0.95,4.17,0.626,-6.7816446875613945,0
303,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.295,5551.0,0.02,0.95,4.17,0.626,-6.741177275222223,0
304,2.43818351,3.81394088,3.60076,0.039,0.192,5551.0,0.02,0.95,4.17,0.626,-7.035988423070909,0
305,2.43818351,6.67439655,35.47358,0.181,0.152,5551.0,0.02,0.95,4.17,0.626,-7.014693133894994,0
306,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.381,5551.0,0.02,0.95,4.17,0.456,-6.741177275222223,0
307,2.43818351,4.4,17.478,0.08,0.08,3442.0,0.02,0.95,4.17,0.2749999999999999,-4.100673116571759,1
308,2.43818351,8.7,57.32,0.176,0.1,3442.0,0.02,0.95,4.17,0.2749999999999999,-4.086276301354239,1
309,2.43818351,9.0,24.16,0.1344,0.0,3816.0,-0.15,0.54,4.17,0.55,-4.611959365726276,1
310,2.43818351,17.2,38.142,0.163,0.17,5551.0,0.02,0.95,4.17,0.4,-7.017392536748279,0
311,2.43818351,16.0,92.086427889875,1.165,0.4,5551.0,0.02,0.95,4.17,0.4,-6.867125777915418,0
312,2.43818351,13.64,19.466,0.119,0.12,3837.0,-0.14,0.56,4.17,0.57,-4.643435521500752,1
313,2.43818351,10.75,5.101284,0.04685,0.5305,3799.0,-0.02,0.52226,4.17,0.5271,-4.601477850159892,1
314,2.43818351,2.96,2.37756,0.029,0.24,3913.0,0.08,0.56,4.17,0.58,-4.762488091322733,1
315,1.331,1.9,0.9263237,0.01406,0.09,3600.0,-0.28,0.4144,5.0,0.413,-3.9978513204687376,1
316,2.43818351,5.8,6.64064,0.0523,0.09,3600.0,-0.28,0.4144,5.0,0.413,-4.324271642073758,1
317,2.43818351,314.6501229,92.086427889875,2.00484242875,0.05,5551.0,0.02,0.95,8.1,0.45,-6.741177275222223,0
318,2.43818351,283.8207675,92.086427889875,2.00484242875,0.029,3467.0,0.09,0.45,4.17,0.45,-3.8467328307777784,1
319,2.43818351,314.6501229,92.086427889875,2.00484242875,0.092,3467.0,0.09,0.45,4.17,0.45,-3.8467328307777784,1
320,2.43818351,1404.8086,15.76491,0.11,0.04,5182.0,-0.22,0.77,4.17,0.93,-6.512840778482952,0
321,2.43818351,723.2235,61.1166,0.208317,0.0324,5551.0,0.02,0.3,1.0,0.32,-7.0105964901314834,0
322,2.43818351,226.9846,30.0881,0.12959,0.25591,5551.0,0.02,0.3,1.0,0.32,-7.022402928377626,0
323,2.43818351,6.83,1.93778,0.02080665,0.207,5551.0,0.02,0.3,1.0,0.32,-7.038716822009842,0
324,2.43818351,14.6,92.086427889875,0.3343,0.055,5551.0,0.02,0.3,1.0,0.32,-6.991703219594517,0
325,2.43818351,4.2,9.262,0.068,0.0,3688.0,-0.06,0.4712,2.88,0.489,-4.444139385140615,1
326,2.43818351,7.6,21.789,0.12,0.09,3688.0,-0.06,0.4712,2.88,0.489,-4.436341110231125,1
327,2.43818351,718.2921998,92.086427889875,0.63965,0.35,5551.0,0.02,0.95,4.17,0.43599,-6.945910849525042,0
328,2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,-0.38,0.95,0.2,1.08,-6.741177275222223,0
329,2.43818351,66.74396547,92.086427889875,0.88,0.46,3442.0,-0.13,0.164,4.17,0.2749999999999999,-3.9806996564257617,1
330,2.43818351,11.9,13.4586,0.0943,0.49,5551.0,0.02,0.95,4.17,0.62,-7.0276952576383165,0
331,2.43818351,19.66,73.94,0.291,0.44,3785.0,0.14,0.95,4.17,0.6,-4.545419005347141,1
332,2.43818351,9.65,18.27,0.1139,0.29,3836.0,0.05,0.57,8.9,0.59,-4.642811463420294,1
333,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.155,5551.0,0.02,0.95,4.17,0.67,-6.741177275222223,0
334,2.43818351,172.580825,92.086427889875,2.00484242875,0.218,3528.0,-0.2,0.362,4.17,0.358,-3.9314550530000005,1
335,1.44,4.28,1.208974,0.0189,0.09,4236.0,-0.29,0.58,5.465,0.62,-4.913158814368187,1
336,1.13,1.86,3.648103,0.0395,0.09,4236.0,-0.29,0.58,5.465,0.62,-4.817069497769428,1
337,1.98,3.02,6.20183,0.053,0.09,4236.0,-0.29,0.58,5.465,0.62,-5.070044945629465,1
338,7.777125000000002,1728.9864384999996,1.744579,0.0338,0.0,7000.0,0.35,1.56,0.27,1.5950000000000002,-10.650950697561857,0
339,7.777125000000002,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.001,0.7,-8.342859722222222,0
340,2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,4200.0,0.02,0.95,0.005,0.9,-4.864788386333334,1
341,7.777125000000002,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.1,0.95,0.1,0.325,-8.342859722222222,0
342,7.777125000000002,533.9517238,3.052524,0.04047,0.09,5470.0,0.02,0.952,4.17,0.949,-8.524950418837891,0
343,7.777125000000002,259.6658085,3.6915224,0.0467,0.09,5720.0,0.02,1.064,4.17,1.0,-8.871238347739226,0
344,2.43818351,1728.9864384999996,92.086427889875,0.11415,0.338,4034.0,0.05,0.624,6.8,0.644,-4.9177739717139985,1
345,2.43818351,1728.9864384999996,92.086427889875,0.11415,0.5305,3447.0,-0.18,0.345,8.2,0.339,-4.102496193936221,1
346,2.43818351,187.8365885,11.087324335,1.4,0.09,5551.0,0.02,0.95,4.17,1.145,-6.831883573997531,0
347,2.43818351,13.02,3.822,0.039435,0.109,3879.0,0.06,0.56,4.17,0.56,-4.713700965279731,1
348,2.43818351,8.4,6.02,0.0531,0.09,3842.0,0.05,0.543,0.48,0.55,-4.660262779724723,1
349,2.43818351,5.63,13.8508,0.0905,0.363,3805.0,0.13,0.511,4.17,0.515,-4.603265131574009,1
350,2.43818351,6.624,15.53,0.091,0.05,3656.0,-0.23,0.427,4.17,0.426,-4.396245703716973,1
351,2.43818351,2.78,11.2201,0.068,0.0,3442.0,-0.19,0.351,6.2,0.33,-4.102472718473949,1
352,0.958,3.87,12.761408,0.0668,0.5,3442.0,-0.32,0.2617,4.17,0.2749999999999999,-3.6837976256641682,1
353,7.777125000000002,166.86075,4.46529976,0.05561,0.09,5980.0,0.13,1.174,4.17,1.151,-9.231013254437961,0
354,2.43818351,23.51930212,4.888,0.05258,0.251,5551.0,0.02,0.95,4.17,0.811,-7.033951873584931,0
355,2.43818351,851.7801308,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,4.17,0.811,-6.741177275222223,0
356,7.777125000000002,67.059,3.2130598,0.0384,0.0,4650.0,-0.29,0.701,2.5,0.733,-7.3863719612771295,0
357,7.777125000000002,270.462,2.91625,0.11415,0.0133,5551.0,0.02,0.95,4.17,0.948,-8.626400863158445,0
358,2.43818351,1728.9864384999996,92.086427889875,0.11415,0.5305,5551.0,0.02,0.95,4.17,0.948,-7.024718416158444,0
359,7.777125000000002,1093.3352,4.62767,0.11415,0.11,6600.0,0.11,1.82,4.17,1.5950000000000002,-10.083345307602888,0
360,7.777125000000002,616.5902,10.8635,0.11415,0.19,5568.0,0.22,1.07,4.17,1.0,-8.650011974269555,0
361,7.777125000000002,176.0769375,11.087324335,0.11415,0.09,5551.0,0.02,0.95,4.17,0.948,-8.626400863158445,0
362,7.777125000000002,184.3414,10.33852,0.11415,0.35,5246.0,0.0,0.87,4.17,0.99,-8.202789752047334,0
363,2.43818351,1080.6,92.086427889875,2.00484242875,0.39,5336.96,0.0512,0.838682,4.17,0.92,-6.443899497444446,0
364,7.777125000000002,62.61,5.508023,0.0559,0.084,4803.0,0.1,0.749,9.225,0.77,-7.596247541836435,0
365,7.777125000000002,88.03846874,4.00878322,0.04599,0.09,4962.0,0.166,0.773,7.2,0.807,-7.8185670464073285,0
366,2.43818351,1728.9864384999996,5.6335158,0.06814,0.5172,6380.0,0.18,1.39,1.44,1.33,-8.18300727867398,0
367,2.43818351,1728.9864384999996,92.086427889875,0.11415,0.37,5551.0,0.02,0.95,4.17,1.33,-7.024718416158444,0
368,7.777125000000002,1728.9864384999996,2.875317,0.0361,0.015,4595.0,0.35,0.694,6.7,0.756,-7.31032799608616,0
369,7.777125000000002,1547.8321,4.12448,0.11415,0.23,5588.0,0.01,1.21,4.17,1.24,-8.677789752047333,0
370,7.777125000000002,785.0401,3.21222,0.11415,0.02,5302.0,0.24,1.11,4.17,1.13,-8.280567529825111,0
371,7.777125000000002,664.237,1.212884,0.0232,0.106,5905.0,0.15,1.203,4.0,1.13,-9.131707012575458,0
372,7.777125000000002,238.3725,3.35524,0.11415,0.07,6373.0,-0.16,1.38,4.17,1.37,-9.76806752982511,0
373,7.777125000000002,180.84527,3.65281514,0.0466,0.023,5519.0,0.294,0.919,4.17,1.012,-8.592086677755075,0
374,7.06167,22.2481,4.23452,0.11415,0.12,5079.0,-0.04,0.87,4.17,1.12,-7.756208807602888,0
375,7.777125000000002,197.05,3.039577,0.04,0.0,5316.0,0.3,0.864673,4.17,0.916,-8.311132014356836,0
376,7.777125000000002,198.953,3.257215,0.0434,0.051,5680.0,0.12,1.103,6.1,1.025,-8.81617768270677,0
377,7.777125000000002,279.6904,5.72319,0.11415,0.09,6087.0,0.21,1.3,4.17,1.45,-9.37084530760289,0
378,7.777125000000002,206.5895,2.8997,0.11415,0.0,5185.0,0.27,0.87,4.17,1.06,-8.11806752982511,0
379,7.777125000000002,263.7989,2.8106,0.11415,0.04,6304.0,0.13,1.31,4.17,1.55,-9.672234196491777,0
380,7.777125000000002,721.4741,5.00542,0.11415,0.25,6065.0,0.15,1.39,4.17,1.31,-9.340289752047333,0
381,7.777125000000002,216.1244,2.1500082,0.03397,0.159,6001.0,-0.16,1.367,4.17,1.132,-9.263425203201576,0
382,7.777125000000002,292.4036,3.47447,0.11415,0.0,6446.0,0.05,1.79,4.17,1.5950000000000002,-9.869456418713998,0
383,7.777125000000002,1058.3739,5.452654,0.06774,0.432,6442.0,0.22,1.53,1.7,1.392,-9.870860823515164,0
384,7.777125000000002,335.62848,3.646706,0.04978,0.02,6096.0,0.11,1.435,3.5,1.236,-9.392998672139885,0
385,7.777125000000002,587.413406,1.32734683,0.0241,0.09,5620.0,0.02,1.041,4.17,1.03,-8.735738709099461,0
386,7.777125000000002,371.528,2.797436,0.0379,0.058,5500.0,0.03,0.877,4.17,0.929,-8.567002500245275,0
387,7.777125000000002,84.857,4.640382,0.0523,0.067,5330.0,0.06,0.923,4.17,0.886,-8.328731866851536,0
388,7.777125000000002,190.372,3.54387,0.0509,0.0,6430.0,0.19,1.625,4.17,1.404,-9.85671959818457,0
389,7.777125000000002,213.255,3.056536,0.04438,0.0,5860.0,0.02,1.596,4.17,1.248,-9.066030715218092,0
390,7.777125000000002,152.5584,4.45724,0.11415,0.0,6080.0,0.22,1.94,4.17,1.03,-9.361123085380667,0
391,7.777125000000002,378.2177,2.69405,0.11415,0.0,6390.0,0.21,1.9420000000000004,4.17,1.5950000000000002,-9.791678640936222,0
392,7.777125000000002,331.801,4.641878,0.0575,0.0,5743.0,0.27,1.53,5.2,1.178,-8.901563150471699,0
393,7.777125000000002,176.0769375,3.3326414,0.0444,0.09,5693.0,0.2,1.08,4.17,1.03,-8.834083271437144,0
394,7.777125000000002,111.871,4.301219,0.0507,0.044,5295.0,0.33,0.949,7.5,0.942,-8.280360702660717,0
395,2.43818351,1271.3,92.086427889875,1.752,0.494,5295.0,0.33,0.949,7.5,0.942,-6.423539695977736,0
396,7.777125000000002,283.492,3.128992,0.0452,0.049,6330.0,0.07,1.319,2.0,1.259,-9.718685520199221,0
397,7.777125000000002,156.684,4.463129,0.0577,0.123,6120.0,0.3,1.396,2.5,1.284,-9.425144268217775,0
398,7.777125000000002,699.226,2.69155,0.11415,0.0,6820.0,0.07,1.9420000000000004,4.17,1.5950000000000002,-10.388900863158444,0
399,7.777125000000002,311.4734,2.78849,0.11415,0.0,5960.0,0.24,1.12,4.17,1.04,-9.194456418714,0
400,7.777125000000002,429.0705,3.1220109,0.0453,0.115,6280.0,-0.18,1.698,3.37,1.273,-9.64922607907226,0
401,7.777125000000002,97.57332095,4.21802091,0.05042,0.09,5453.0,0.302,0.995,8.1,0.961,-8.499847137816213,0
402,7.777125000000002,259.98494,2.7535953,0.03694,0.047,5131.0,0.28,0.893,9.225,0.887,-8.05464646839745,0
403,7.777125000000002,471.65972,1.9616241,0.03159,0.134,5956.0,0.0,1.209,4.67,1.093,-9.20128212424551,0
404,7.777125000000002,241.5508,3.799847,0.04117,0.074,4390.0,-0.127,0.617,3.9,0.645,-7.024845442060263,0
405,7.777125000000002,189.4257306,3.5852313,0.04628,0.09,5804.0,0.003,1.105,5.3,1.028,-8.98796800047247,0
406,7.777125000000002,734.1873,2.79083,0.11415,0.09,6566.0,0.0,1.47,4.17,1.42,-10.036123085380666,0
407,7.777125000000002,448.1403,2.4653,0.11415,0.0,6330.0,-0.25,1.85,4.17,1.5950000000000002,-9.708345307602888,0
408,7.777125000000002,118.2321674,4.0138379,0.04994,0.073,6078.0,-0.224,1.53,7.11,1.031,-9.367974677447856,0
409,7.777125000000002,489.4557468,4.1419771,0.05064,0.03,5678.0,0.217,1.1038,7.3,1.008,-8.812314145114673,0
410,7.777125000000002,419.5356,3.85298,0.11415,0.0,6570.0,-0.13,1.62,4.17,1.5950000000000002,-10.041678640936222,0
411,7.777125000000002,182.4335056,4.7947813,0.06277,0.25,6212.0,0.037,1.9420000000000004,2.765,1.435,-9.552161714191875,0
412,7.777125000000002,335.9446262,1.90231289,0.0301,0.113,5587.0,0.194,0.938,2.6,1.004,-8.689005574815033,0
413,7.777125000000002,241.8674177,2.6453235,0.03772,0.101,5629.0,0.414,1.17,8.1,1.023,-8.746196160940475,0
414,7.777125000000002,195.1466419,3.377728,0.04294,0.069,5400.0,0.251,0.9661,9.0,0.925,-8.427357778557468,0
415,7.777125000000002,184.3404761,4.007232,0.05387,0.101,6457.0,-0.113,1.735,2.88,1.298,-9.893774196713778,0
416,7.777125000000002,176.0769375,2.60544751,0.04042,0.09,5872.0,0.208,1.666,3.9,1.297,-9.083291250512483,0
417,7.777125000000002,248.86089,2.972086,0.04363,0.09,6002.0,0.035,1.881,4.66,1.255,-9.263365412559201,0
418,7.777125000000002,108.0622,4.8101025,0.06505,0.0,6406.0,-0.08,1.9420000000000004,1.24,1.5950000000000002,-9.821264234274905,0
419,7.777125000000002,230.10892,2.29840551,0.02996,0.041,4508.0,-0.059,0.6701,9.225,0.6785,-7.190415459059448,0
420,7.777125000000002,1137.8314,4.7869491,0.06555,0.0,7380.0,-0.069,1.926,1.27,1.5950000000000002,-11.17396702864009,0
421,7.777125000000002,584.8072,2.20474,0.11415,0.0,6389.0,0.26,1.9420000000000004,4.17,1.56,-9.790289752047332,0
422,7.777125000000002,1728.9864384999996,2.74432452,0.04739,0.0,7380.0,-0.059,1.858,0.6,1.5950000000000002,-11.176690426185406,0
423,7.777125000000002,406.8224,3.07634,0.11415,0.0,6200.0,0.01,1.57,4.17,1.27,-9.527789752047333,0
424,7.777125000000002,238.05467,3.92281072,0.05287,0.084,6350.0,0.12,1.338,4.17,1.281,-9.745313052427848,0
425,7.777125000000002,589.55,3.446459,0.0444,0.12,5870.0,-0.06,1.038,4.17,0.986,-9.079916604770478,0
426,7.777125000000002,167.17858,3.312846,0.04491,0.501,5880.0,0.15,1.105,3.3,1.101,-9.093729010578524,0
427,7.777125000000002,176.0769375,3.619188,0.0507,0.09,6563.0,0.03,1.54,4.17,1.33,-10.041471813771828,0
428,7.76,176.0769375,3.142702,0.0441,0.09,6357.0,-0.1,1.17,4.17,1.16,-9.751212983706921,0
429,7.777125000000002,172.58169,3.0440499,0.04057,0.181,5523.0,0.05,0.887,2.5,0.962,-8.598546533266482,0
430,7.777125000000002,340.39593,2.7667641,0.03815,0.142,5346.0,0.33,0.933,4.9,0.967,-8.35307611965009,0
431,7.777125000000002,689.6911,1.74748753,0.02712,0.126,5311.0,0.0,0.922,9.225,0.871,-8.306119142620743,0
432,7.777125000000002,1039.3041,2.686502,0.03744,0.0,5738.0,-0.1,1.238,9.225,0.97,-8.897627040540414,0
433,7.777125000000002,425.25654,16.254611,0.1308,0.029,5846.0,0.3,1.091,2.1,1.131,-9.033626137741377,0
434,7.777125000000002,629.144485,0.83784,0.0174,0.09,5600.0,0.02,1.02,4.17,1.037,-8.708965709050405,0
435,7.777125000000002,435.4249176,1.35413379,0.02317,0.09,5551.0,0.02,0.876,7.2,0.904,-8.640044844913547,0
436,7.777125000000002,870.8542,4.7228124,0.05025,0.079,4803.0,0.0,0.689,4.17,0.759,-7.5970948543987165,0
437,7.777125000000002,467.2101,2.1605156,0.03397,0.114,5780.0,0.28,1.199,4.2,1.121,-8.956480758757131,0
438,7.777125000000002,718.2958,1.3484978,0.0238,0.0,6125.0,-0.229,1.12,3.7,1.07,-9.437172588035905,0
439,7.777125000000002,194.82979,4.2986432,0.05163,0.176,5715.0,0.02,1.107,7.5,0.994,-8.86355456684663,0
440,7.777125000000002,206.5895,3.3023881,0.04735,0.245,6071.0,-0.02,1.9420000000000004,4.04,1.299,-9.358640869302857,0
441,7.777125000000002,168.4499,4.637038,0.0611,0.5305,6438.0,0.09,1.74,2.3,1.415,-9.866301047678819,0
442,7.777125000000002,213.58176,3.1810781,0.04131,0.202,5498.0,0.01,0.922,6.2,0.929,-8.563713335593626,0
443,7.777125000000002,207.54299,4.6058749,0.05475,0.158,5670.0,0.16,1.073,5.5,1.032,-8.800586670352063,0
444,7.777125000000002,340.382,3.547851,0.0485,0.0,6351.0,-0.157,1.404,3.2,1.209,-9.747357296342786,0
445,7.777125000000002,224.38798,3.1743516,0.04354,0.096,5943.0,0.06,1.061,2.3,1.093,-9.181434465129025,0
446,7.777125000000002,279.6904,3.37796,0.0478,0.233,6050.0,0.0,1.87,4.3,1.275,-9.329406717564858,0
447,7.777125000000002,292.4036,2.8126548,0.04024,0.471,5700.0,0.39,1.097,3.5,1.099,-8.844429355652126,0
