pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,pl_insol,pl_eqt,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_rvamp,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_spectype,sy_dist,sy_plx,sy_snum,sy_pnum,sy_vmag,sy_gaiamag,discoverymethod,HSI,SCI,OSF,is_habitable,sy_kepmag,pl_masse,pl_cmasse,elat,pl_imppar,pl_msinie,sy_w1mag,ra,sy_pm,sy_pmra,sy_w4mag
Kepler-828 b,Kepler-828,0.567857136,0.0125,1.51,2.2801,3.649006622516557,0.0,85.49,2760.23,1848.0,0.03348,0.9869,4.126,0.017649,2.020232565451052,5039.0,0.77,0.81,-0.02,-0.54299,4.58,4.57,3.014674,K,575.322,1.70945,1,1,15.374,15.0441,Transit,8.940714313194484e-148,0.579088310167632,0.0001110987668036885,0,15.055,2.2801,2.2801,64.19184,0.324,2.273039955029132,12.997,286.8872555,3.6152792,-1.31777,9.38
Kepler-829 b,Kepler-829,6.88337562,0.0679,2.11,4.4521,2.6113744075829386,0.0,89.38,131.15,863.0,0.04871,2.2442,23.65,0.020128,1.5170001229015015,5698.0,0.97,0.98,0.03,0.04004,4.46,4.68,5.2804,G,1073.76,0.902722,1,1,14.973,14.9206,Transit,8.269246219111186e-22,0.6984461715599244,0.0001110987668036885,0,14.931,4.4521,4.4521,64.96975,0.1508,4.4518393433608265,13.285,282.3328312,8.3089089,7.93777,9.038
Kepler-83 b,Kepler-83,9.77,0.0714,2.83,2.94,0.83,0.0,89.84,10.59,460.0,0.18978,2.4517,31.55,0.040133,1.160242665563609,3906.0,0.61,0.66,-0.32,-1.10237,4.69,3.09,6.22573,M0 V,400.409,2.46907,2,3,16.145,15.7832,Transit,1.6961832290667066e-05,0.2073234916551867,0.0001110987668036885,0,15.777,2.94,2.94,66.16107,0.09,2.9399885366447083,12.88,282.2325197,13.77404,1.90979,9.595
Kepler-83 c,Kepler-83,20.09,0.1178,2.36,11.4,0.38,0.0,89.95,4.01,361.0,0.15819,3.5881,43.34,0.036232,3.5379043694448726,3893.0,0.61,0.66,-0.15,-1.10237,4.69,6.1,3.81596,M0 V,400.409,2.46907,2,3,16.145,15.7832,Transit,0.009739679697019816,0.20383720376326894,0.0001110987668036885,0,15.777,11.4,11.4,66.16107,0.2174,11.399995659202045,12.88,282.2325197,13.77404,1.90979,9.595
Kepler-83 d,Kepler-83,5.169796,0.051,1.94,5.82241,0.56,0.0,88.81,28.81,567.0,0.1201,2.163,16.115,0.031846,3.095731707488675,4648.0,0.594,0.58,-0.25,-1.10237,4.718,3.09,3.49181,M0 V,400.409,2.46907,2,3,16.145,15.7832,Transit,3.119069031086109e-06,0.4493096436143845,0.0001110987668036885,0,15.777,5.82241,5.82241,66.16107,0.37,5.821154242343926,12.88,282.2325197,13.77404,1.90979,9.595
Kepler-830 b,Kepler-830,11.29695137,0.102,1.7,2.89,3.241176470588236,0.0,84.8,144.32,910.0,0.0208,4.583,9.9,0.014446,0.7841416213275516,6037.0,1.11,1.07,-0.02,1.4683193122991312,4.38,3.47,0.3999,F,380.299,2.600815,1,1,14.88,14.7886,Transit,1.351101548448067e-24,0.6838840058522412,0.0001110987668036885,0,14.788,2.89,2.89,62.55468,0.852,2.8781059120001538,13.203,295.054238,9.7131797,-7.38605,9.048
Kepler-831 b,Kepler-831,5.62153941,0.062,1.27,2.4214403080479405,6.513496791051356,0.0,89.38,266.249,981.0,0.0168,2.3638,17.4,0.011949,0.8767392782003339,5732.0,0.97,0.99,0.02,0.01191,4.46,4.17,1.362528,G,593.54,1.65604,1,1,13.751,13.6311,Transit,8.546622394174995e-30,0.6994858833340415,0.0001110987668036885,0,13.687,2.4214403080479405,2.4214403080479405,62.546,0.17,2.421298540232156,12.078,294.9855607,20.1593144,13.6922,8.897
Kepler-832 b,Kepler-832,7.1396941,0.075,2.06,4.2436,2.674757281553397,0.0,89.95,205.23,965.0,0.0593,3.929,14.179,0.021465,1.4899780200205468,5596.0,0.9,0.92,-0.08,0.07025,4.5,4.37,1.051894,G,1688.12,0.56484,1,1,16.001,15.8594,Transit,2.0919029746217553e-29,0.6919951494684974,0.0001110987668036885,0,15.906,4.2436,4.2436,64.73623,0.0467,4.243598384156999,14.316,295.9261101,1.0960399,0.594999,9.655
Kepler-833 b,Kepler-833,18.7546998,0.117,2.02,4.0804,2.7277227722772275,0.0,88.81,5.03,428.0,0.0947,3.0681,34.0,0.029667,1.3222585367808668,4339.0,0.62,0.64,-0.18,-0.79309,4.67,3.72,5.88599,K,467.37,2.11112,1,1,15.755,15.4686,Transit,0.007451302518376243,0.34106735774505725,0.0001110987668036885,0,15.473,4.0804,4.0804,66.38231,0.7,4.079519953156881,12.815,290.4799052,23.8198598,-8.95787,9.403
Kepler-834 b,Kepler-834,13.32388301,0.0862,2.02,4.0804,2.7277227722772275,0.0,89.87,4.83,378.0,0.07813,3.2768,32.33,0.027567,1.396229030658691,4554.0,0.66,0.7,-0.13,-0.7453,4.64,2.69,3.60222,K,633.937,1.54978,1,1,16.211,15.9285,Transit,0.03667440166834912,0.416081159025153,0.0001110987668036885,0,15.931,4.0804,4.0804,66.7587,0.073,4.080389496984735,13.424,287.0544674,6.5530304,-3.05785,8.872
Kepler-835 b,Kepler-835,11.41909375,0.107,2.79,7.7841,1.9749103942652328,0.0,81.99,170.33,921.0,0.0636,4.382,6.79,0.022805,2.079639920614435,5954.0,1.11,1.08,0.08,0.32995,4.38,3.63,0.520896,G,2406.33,0.38296,1,1,16.062,15.8901,Transit,9.514141189959298e-28,0.6925114550324922,0.0001110987668036885,0,15.965,7.7841,7.7841,67.95808,0.947,7.708156478453312,14.406,283.5742181,7.5263271,-2.61031,9.38
Kepler-836 b,Kepler-836,11.36112327,0.103,2.73,7.4529,2.0183150183150182,0.0,85.94,136.31,871.0,0.0593,4.2053,11.5,0.024165,2.0736373574483937,5895.0,1.04,1.03,-0.01,0.04883,4.41,4.27,1.398098,G,980.035,0.991756,1,1,14.672,14.5873,Transit,6.5848079614211674e-24,0.6966807072558363,0.0001110987668036885,0,14.63,7.4529,7.4529,67.1741,0.854,7.434196608261393,13.159,287.4527659,2.8848115,-2.50087,9.271
Kepler-837 b,Kepler-837,16.56059504,0.1144,2.56,6.5536,2.15234375,0.0,86.99,55.966,701.0,0.0793,2.2611,18.29,0.029022,1.8299522932179872,5403.0,0.81,0.85,-0.18,-0.27122,4.56,3.98,2.995881,G,901.907,1.08016,1,1,15.576,15.229,Transit,3.416506878433576e-13,0.6666413599266234,0.0001110987668036885,0,15.198,6.5536,6.5536,67.85909,0.96,6.544558556427626,13.268,285.2467607,4.87913,3.17841,9.119
Kepler-838 b,Kepler-838,15.74957994,0.127,2.73,7.4529,2.0183150183150182,0.0,89.95,61.089,767.0,0.0628,4.6942,27.0,0.025568,1.9272975063135973,5770.0,0.96,0.98,-0.06,-0.09867,4.46,4.17,2.043882,G,1104.04,0.877122,1,1,15.424,15.2295,Transit,3.1120407019048074e-17,0.6999844446172827,0.0001110987668036885,0,15.3,7.4529,7.4529,67.84729,0.05,7.45289716214622,13.562,285.4354695,9.32589,-5.87769,9.518
Kepler-839 b,Kepler-839,37.8144514,0.2341,2.57,6.604899999999999,2.143968871595331,0.0,87.34,36.25,626.0,0.04125,8.5785,18.19,0.018398,1.1010395034514748,6058.0,1.31,1.22,0.29,0.43706,4.29,2.82,0.07963,F,944.561,1.02991,1,1,13.693,13.5633,Transit,7.977100173048297e-10,0.6812014741406357,0.0001110987668036885,0,13.601,6.604899999999999,6.604899999999999,65.90113,0.845,6.597783339418616,12.194,291.074684,10.1404279,1.18203,9.246
Kepler-84 b,Kepler-84,8.726,0.0831,2.23,40.0,19.874536129318663,0.0,80.79,178.73,932.0,0.04723,4.724,5.93,0.024664,12.2654574926954,6028.0,1.43,1.0,-0.14,1.51365125,4.13,3.98,0.05182,F,1023.9,0.976657876745776,1,5,14.92,14.7902,Transit,4.378369885031826e-27,0.6849726744512594,0.0001110987668036885,0,14.764,40.0,40.0,59.57181,0.937,39.4843338202725,13.075,298.2520208,4.0346434,-1.07592,8.844
Kepler-84 c,Kepler-84,12.883,0.1078,2.36,20.2,8.467729173868799,0.0,81.36,106.21,819.0,0.04916,5.661,6.34,0.026338,5.44820002554339,6028.0,1.43,1.0,-0.14,1.51365125,4.13,3.98,0.02901,F,1023.9,0.976657876745776,1,5,14.92,14.7902,Transit,2.268193516970106e-19,0.6849726744512594,0.0001110987668036885,0,14.764,20.2,20.2,59.57181,0.9611,19.970765243705863,13.075,298.2520208,4.0346434,-1.07592,8.844
Kepler-84 d,Kepler-84,4.224537,0.052,1.38,3.2927034574021925,6.903462329147026,0.0,86.52,470.83,1195.0,0.0136,3.172,8.9,0.01099,1.2831829521442797,6031.0,1.169,1.02,-0.14,1.51365125,4.323,4.0,1.20895,F,1023.9,0.976657876745776,1,5,14.92,14.7902,Transit,1.4745605407822448e-50,0.6846138713175297,0.0001110987668036885,0,14.764,3.2927034574021925,3.2927034574021925,59.57181,0.02,3.2866318688670795,13.075,298.2520208,4.0346434,-1.07592,8.844
Kepler-84 e,Kepler-84,27.434389,0.181,2.6,6.760000000000001,2.1192307692307693,0.0,88.99,48.29,672.0,0.044,5.121,34.3,0.020601,1.3786082762473042,6031.0,1.169,1.06,-0.07,1.51365125,4.323,3.98,1.01206,F,1023.9,0.976657876745776,1,5,14.92,14.7902,Transit,6.227868628878459e-12,0.6846138713175297,0.0001110987668036885,0,14.764,6.760000000000001,6.760000000000001,59.57181,0.09,6.758949725220164,13.075,298.2520208,4.0346434,-1.07592,8.844
Kepler-84 f,Kepler-84,44.552169,0.25,2.2,4.840000000000001,2.504545454545454,0.0,89.38,20.31,541.0,0.03967,5.86,52.3,0.018649,0.8701957314752865,6031.0,1.169,1.005,-0.14,1.51365125,4.323,4.0,1.36354,F,1023.9,0.976657876745776,1,5,14.92,14.7902,Transit,6.23727836941638e-06,0.6846138713175297,0.0001110987668036885,0,14.764,4.840000000000001,4.840000000000001,59.57181,0.34,4.839716633019565,13.075,298.2520208,4.0346434,-1.07592,8.844
Kepler-841 b,Kepler-841,124.4198398,0.471,5.23,27.352900000000005,1.0535372848948374,0.0,89.95,7.07,315.0,0.4414,3.6612,277.0,0.059377,3.905033125256847,5324.0,0.81,0.85,-0.09,-0.36224,4.56,4.47,24.05796,G,998.961,0.973052,1,1,15.791,15.7442,Transit,2.274416079918455e-16,0.651653044197332,0.0001110987668036885,0,15.74,27.352900000000005,27.352900000000005,70.79157,0.0143,27.35288958478839,13.889,284.2513637,8.6103837,7.61833,9.509
Kepler-842 b,Kepler-842,1.21956827,0.0204,1.6,2.5600000000000005,3.44375,0.0,88.24,604.11,1264.0,0.05169,1.5672,6.015,0.02025,1.8075927978102515,4848.0,0.73,0.78,-0.02,-0.61238,4.6,4.37,2.76789,K,532.726,1.84875,1,1,15.363,15.1296,Transit,1.5844739904621572e-58,0.5184107258097262,0.0001110987668036885,0,15.127,2.5600000000000005,2.5600000000000005,69.63058,0.1661,2.558792308830544,12.805,292.3285976,6.3455372,5.92592,9.4
Kepler-843 b,Kepler-843,2.053879821,0.032,2.59,6.708099999999999,2.1274131274131274,0.0,75.06,854.72,1359.0,0.0486,2.1809,3.43,0.023422,3.218131561611915,5830.0,1.03,1.02,0.05,-0.04723,4.42,4.17,1.79475,G,1165.66,0.830221,1,1,15.354,15.2481,Transit,3.4919787449664297e-72,0.6993430862105631,0.0001110987668036885,0,15.269,6.708099999999999,6.708099999999999,67.84603,0.891,6.481341609870869,13.388,296.3219786,3.80464,-1.95914,9.219
Kepler-844 b,Kepler-844,2.613020856,0.0301,1.68,2.8224,3.2797619047619047,0.0,81.93,58.11,704.0,0.0652,1.93,5.96,0.027045,1.8444978150970388,4128.0,0.57,0.59,-0.24,-0.92083,4.7,3.8,2.210171,K,431.776,2.28848,1,1,15.986,15.7957,Transit,1.2863606048703687e-11,0.2719906892586549,0.0001110987668036885,0,15.84,2.8224,2.8224,69.97944,0.8551,2.79445061307197,12.968,287.8578541,30.8417796,16.4971,9.24
Kepler-845 b,Kepler-845,0.927859821,0.017,2.04,4.1616,2.700980392156862,0.0,73.34,1104.37,1470.0,0.05207,1.4398,2.94,0.024503,3.059060294903875,4913.0,0.75,0.79,0.01,-0.60474,4.59,4.79,0.55664,K,431.051,2.29111,1,1,14.903,14.6386,Transit,5.5375530174259115e-86,0.5398438806341262,0.0001110987668036885,0,14.631,4.1616,4.1616,69.59821,0.8534,3.9869080045151937,12.395,290.9576363,20.437092,10.2518,9.472
Kepler-846 b,Kepler-846,19.80792185,0.1399,2.48,6.1504,2.221774193548387,0.0,89.93,35.89,624.0,0.06163,3.524,44.76,0.024736,1.514963502087067,5579.0,0.91,0.94,0.0,-0.21715,4.5,4.37,2.130783,G,1127.12,0.858834,1,1,15.684,15.6041,Transit,1.7072341673922572e-09,0.6904406298905593,0.0001110987668036885,0,15.65,6.1504,6.1504,70.41945,0.054,6.150395409879073,13.819,287.0570731,0.5512654,-0.366461,9.535
Kepler-847 b,Kepler-847,2.343231895,0.0322,1.18,1.8448600526014405,6.1868416986607295,0.0,89.38,355.02,1107.0,0.02663,2.0391,8.893,0.014397,1.0057225495751472,4940.0,0.77,0.83,0.15,-0.5065,4.58,3.89,1.904323,K,513.103,1.9202,1,1,14.998,14.7799,Transit,3.0174266212242157e-41,0.5485319966418074,0.0001110987668036885,0,14.782,1.8448600526014405,1.8448600526014405,71.54865,0.0866,1.84475204177036,12.494,283.5048144,13.5713521,-1.63915,9.621
Kepler-848 b,Kepler-848,6.91134416,0.0703,1.7,2.89,3.241176470588236,0.0,85.94,216.09,978.0,0.0201,5.6555,8.06,0.013362,0.9614694918226572,5695.0,1.2,1.01,0.15,0.59369,4.28,8.32,0.160354,G,1378.47,0.696616,1,1,14.194,14.0105,Transit,6.048685682775398e-30,0.6983275912876342,0.0001110987668036885,0,14.056,2.89,2.89,68.60044,0.5357,2.882747413473336,12.433,293.2882949,5.7588798,5.58873,9.744
Kepler-849 b,Kepler-849,394.62508,0.50775,8.08167508,298.7587026,3.09,0.078,89.923,2.86,362.7,0.1651,24.01,134.0,0.04063,22.4,5950.0,1.822,1.259,0.145,0.57287,4.016,4.7,0.292,G,822.134,1.18782,1,1,12.878,12.8358,Transit,1.202318639946943e-44,0.6928462498046435,0.5173958490701773,0,12.849,298.7587026,298.7587026,69.00121,0.19,298.7584328094775,11.48,290.8517961,6.3203947,-1.88134,9.592
Kepler-85 b,Kepler-85,8.3,0.0766,1.778,1.84,1.819493,0.02,88.14,101.43,809.0,0.03656,3.751,15.11,0.017763,0.61068203221899,5505.2,0.875,0.928,-0.02,-0.2123,4.495,1.38,1.94556,G,765.025,1.27862,1,4,14.89,14.766,Transit,1.1985172826961425e-17,0.6821435453991973,0.46672777050351155,0,14.779,1.84,1.84,65.97078,0.489,1.839030539072256,13.082,290.9734395,6.0934733,-0.0318625,9.221
Kepler-85 c,Kepler-85,12.51,0.103,1.978,2.15,1.527272,0.027,84.8,56.5,712.0,0.0451,4.3714,9.67,0.02406,0.6202289005857369,5505.2,0.875,0.928,0.12,-0.2123,4.57,0.6,1.94556,G,765.025,1.27862,1,4,14.89,14.766,Transit,2.0003013408244157e-12,0.6821435453991973,0.5473568378293928,0,14.779,2.15,2.15,65.97078,0.925,2.141151457024336,13.082,290.9734395,6.0934733,-0.0318625,9.221
Kepler-85 d,Kepler-85,17.91323,0.13,1.2,8.69679,4.4,0.0,87.39,38.39,626.0,0.01978,4.51,18.24,0.014619,2.3300653364643416,5436.0,0.893,0.87,-0.02,-0.2123,4.494,1.38,0.35754,G,765.025,1.27862,1,4,14.89,14.766,Transit,9.924711602698276e-08,0.6721407950649938,0.0001110987668036885,0,14.779,8.69679,8.69679,65.97078,0.0,8.687768273927235,13.082,290.9734395,6.0934733,-0.0318625,9.221
Kepler-85 e,Kepler-85,25.216751,0.163,1.27,0.6,1.6,0.0,89.95,25.73,574.0,0.01948,4.083,42.88,0.012662,0.1344635457488621,5436.0,0.893,0.96,-0.02,-0.2123,4.494,1.38,2.097624,G,765.025,1.27862,1,4,14.89,14.766,Transit,8.403599407687548e-06,0.6721407950649938,0.0001110987668036885,0,14.779,0.6,0.6,65.97078,0.2,0.5999997715369496,13.082,290.9734395,6.0934733,-0.0318625,9.221
Kepler-850 b,Kepler-850,7.19303878,0.075,1.78,3.1684,3.0955056179775275,0.0,89.95,232.36,996.0,0.027,3.435,16.6,0.015282,1.009708009790399,5932.0,1.09,1.06,0.03,0.17325,4.39,3.89,0.827147,G,1661.28,0.573328,1,1,15.611,15.4272,Transit,1.4171591065305214e-31,0.694259363158983,0.0001110987668036885,0,15.451,3.1684,3.1684,68.44446,0.0294,3.168398793562785,13.973,293.0844515,10.2184163,-1.53543,9.824
Kepler-851 b,Kepler-851,8.50699658,0.0802,1.68,2.8224,3.2797619047619047,0.0,86.52,103.828,900.0,0.03087,3.026,13.46,0.017874,0.953884052896379,5455.0,0.85,0.89,-0.07,-0.273,4.53,4.47,0.63776,G,839.255,1.16312,1,1,15.172,15.1081,Transit,8.68617172864893e-24,0.6750960572745069,0.0001110987668036885,0,15.135,2.8224,2.8224,68.4912,0.8031,2.817195628667082,13.4,294.6802199,13.4421698,-8.60746,9.315
Kepler-852 b,Kepler-852,44.9309804,0.261,2.54,6.4516,2.169291338582677,0.0,87.66,92.131,645.0,0.0462,6.498,24.1,0.020399,1.032656475133474,6100.0,1.16,1.19,0.22,0.827,4.38,1.48,0.153007,F,1619.03,0.589092,1,1,14.006,13.9066,Transit,1.5460596102955305e-10,0.6752472675941076,0.0001110987668036885,0,13.949,6.4516,6.4516,67.15234,0.895,6.446220232324332,12.505,297.3915863,1.9701876,0.511692,9.059
Kepler-853 b,Kepler-853,7.16892463,0.079,1.69,2.8561,3.2603550295857984,0.0,86.52,470.8,1070.0,0.01116,4.5907,9.93,0.010051,0.7938204537787306,6350.0,1.55,1.3,0.07,0.51032,4.17,2.69,0.44,F,568.676,1.72981,1,1,12.339,12.2485,Transit,4.018087575626155e-38,0.6248269800477986,0.0001110987668036885,0,12.32,2.8561,2.8561,71.14003,0.5757,2.8508334874702568,11.119,283.936781,4.9733304,-3.6931,9.044
Kepler-855 b,Kepler-855,7.886631104,0.0762,8.35,69.7225,0.6598802395209581,0.0,89.95,232.07,995.0,0.66815,5.21906,12.4195,0.074484,21.96417016271081,5835.0,1.03,1.03,0.06,0.33305,4.42,4.17,0.58262,G,1506.58,0.635666,1,1,15.157,15.0191,Transit,7.193959373467566e-78,0.6992107577656513,0.0001110987668036885,0,15.014,69.7225,69.7225,63.26894,0.001,69.72247345164162,13.25,295.0949565,4.4402212,-4.26335,9.103
Kepler-856 b,Kepler-856,8.027680595,0.078,9.049332515454054,86.49000000000001,0.5924731182795698,0.0,89.38,109.35,761.0,0.8642,3.1401,21.0,0.091828,28.385308972444545,5535.0,0.93,0.96,0.12,-0.02166,4.49,4.27,2.07468,G,1351.17,0.711619,1,1,15.594,15.557,Transit,1.4928851845676302e-70,0.6857939444227374,0.0001110987668036885,0,15.57,86.49000000000001,86.49000000000001,67.26337,0.28,86.48493627889714,13.796,289.6038379,9.1157937,0.533479,9.16
Kepler-857 b,Kepler-857,85.35129427,0.3751,6.8,46.24,0.8102941176470588,0.0,89.97,5.44,390.0,0.46747,6.7568,102.4237,0.063366,6.7616850599645,5773.0,0.99,0.99,0.02,-0.07143,4.45,4.27,2.79021,G,983.502,0.988522,1,1,15.167,15.0638,Transit,1.1517405636978135e-30,0.6999939236374842,0.0001110987668036885,0,15.061,46.24,46.24,63.26647,0.052,46.23999366152087,13.361,294.6323978,5.0180122,-4.1429,9.192
Kepler-858 b,Kepler-858,76.13602028,0.3355,4.87,23.716900000000003,1.1314168377823408,0.0,89.95,7.72,425.0,0.29783,7.9602,76.667,0.049278,3.6774283288645626,5653.0,0.91,0.96,-0.04,-0.1131,4.5,3.39,1.667021,G,298.532,3.32096,1,1,12.568,12.411,Transit,6.6126512987821996e-15,0.6962125403763452,0.0001110987668036885,0,12.45,23.716900000000003,23.716900000000003,71.98127,0.011,23.71689096927447,10.824,288.8488552,32.0333522,31.9346,9.288
Kepler-859 b,Kepler-859,20.38177573,0.135,3.09,9.5481,1.783171521035599,0.0,89.38,14.897,511.0,0.1488,3.7429,35.7,0.036746,2.5724771096088617,5020.0,0.77,0.81,-0.02,-0.55638,4.59,4.57,2.87723,K,839.903,1.16288,1,1,15.977,15.8805,Transit,1.4691390691955966e-07,0.5733973581832741,0.0001110987668036885,0,15.887,9.5481,9.5481,64.91304,0.52,9.547540988374816,13.815,286.7418337,5.5560838,-2.23571,9.048
Kepler-860 b,Kepler-860,5.101379454,0.058,3.24,10.497600000000002,1.7006172839506175,0.0,89.95,233.621,1050.0,0.0935,2.5932,15.4354,0.027964,3.799289833893403,5836.0,1.06,1.04,0.09,-0.15726,4.4,4.27,1.819945,G,1056.36,0.91836,1,1,15.544,15.4033,Transit,3.4634998912639366e-40,0.6991828384490639,0.0001110987668036885,0,15.455,10.497600000000002,10.497600000000002,65.62991,0.0584,10.497596002810472,13.774,295.5772681,9.2328104,-2.6226,9.563
Kepler-861 b,Kepler-861,3.949631375,0.0463,2.28,5.1984,2.416666666666667,0.0,89.86,197.29,966.0,0.08072,1.5788,19.966,0.026662,2.400698645771409,5047.0,0.78,0.82,0.01,-0.42701,4.58,4.47,1.942078,K,850.327,1.14798,1,1,15.993,15.5958,Transit,6.565875929022462e-30,0.5814577550919376,0.0001110987668036885,0,15.623,5.1984,5.1984,66.4914,0.049,5.198384481480409,13.519,292.3539624,8.7760129,5.64957,9.499
Kepler-862 b,Kepler-862,3.148664534,0.039,2.21,4.8841,2.493212669683258,0.0,85.68,342.76,1097.0,0.05505,2.1794,8.66,0.023797,2.314101184876688,5333.0,0.84,0.88,0.04,-0.10252,4.54,4.79,1.23727,G,1039.03,0.936437,1,1,15.601,15.3031,Transit,1.5377227242436995e-41,0.6534863559927389,0.0001110987668036885,0,15.297,4.8841,4.8841,65.19278,0.652,4.870223784762865,13.153,297.7792466,15.1642522,-6.37638,9.098
Kepler-863 b,Kepler-863,15.59461874,0.122,2.9,8.41,1.9,0.0,88.24,117.828,713.0,0.0828,5.0872,19.5,0.028321,2.2111387598182453,5678.0,0.95,0.96,-0.03,0.21514,4.46,3.8,0.792841,G,1499.66,0.639816,1,1,15.567,15.4464,Transit,7.731030125101426e-15,0.6975736592792583,0.0001110987668036885,0,15.43,8.41,8.41,62.2815,0.6,8.40603254580659,13.629,297.6644677,2.1117024,-2.11116,9.486
Kepler-864 b,Kepler-864,5.83376092,0.064,2.4,5.76,2.2958333333333334,0.0,88.24,397.43,1024.0,0.0509,3.8589,11.2,0.021603,2.0453392479293004,5754.0,1.0,1.0,0.04,0.2078,4.44,4.68,0.82595,G,2022.9,0.464331,1,2,15.898,15.7816,Transit,3.499221176252546e-35,0.6998600139990667,0.0001110987668036885,0,15.776,5.76,5.76,68.25153,0.32,5.757282694868723,14.248,285.0570943,8.496978,1.43025,9.219
Kepler-865 b,Kepler-865,14.16399294,0.1057,2.49,6.200100000000001,2.212851405622489,0.0,89.38,54.95,694.0,0.07625,4.3241,25.26,0.024991,1.719966838087143,5570.0,0.92,0.93,-0.01,-0.29754,4.49,4.27,1.51938,G,586.137,1.67758,1,2,14.635,14.5036,Transit,1.1408029419189081e-12,0.6895630339289038,0.0001110987668036885,0,14.48,6.200100000000001,6.200100000000001,62.51934,0.18,6.199737003385249,12.616,297.7242257,36.8192116,-8.17979,9.329001
Kepler-866 b,Kepler-866,2.617032536,0.0331,1.63,2.6569,3.3803680981595097,0.0,88.24,233.23,997.0,0.05455,2.0451,9.65,0.020934,1.4929905889405934,4751.0,0.71,0.75,-0.07,-0.70483,4.62,4.27,3.31312,K,646.667,1.51859,1,1,16.124,15.7966,Transit,1.9939737059968925e-31,0.48534257792096197,0.0001110987668036885,0,15.835,2.6569,2.6569,64.09233,0.2701,2.655646595832762,13.449,290.1222112,34.9471006,-16.7713,9.479
Kepler-867 b,Kepler-867,150.242127,0.50775,4.64,21.5296,1.1875000000000002,0.0,89.38,1.7,291.0,0.24479,10.979,89.9,0.047018,2.737907348237741,5541.0,0.91,0.92,-0.02,0.7003662912544316,4.49,5.89,0.60932,G,1195.54,0.810876,1,1,15.098,14.8849,Transit,2.6922533047973045e-12,0.6864800813784601,0.0001110987668036885,0,14.827,21.5296,21.5296,72.41376,0.597,21.528339508731,13.069,287.2852554,16.7523622,-4.83654,9.601
Kepler-868 b,Kepler-868,5.03251791,0.058,2.05,4.2025,2.687804878048781,0.0,81.93,417.034,1050.0,0.0433,3.3066,6.2,0.020577,1.6297933001552505,5614.0,0.89,0.93,-0.08,0.06838,4.51,3.89,0.981396,G,1593.13,0.598854,1,1,15.872,15.6177,Transit,9.396889436822946e-37,0.6934932081714014,0.0001110987668036885,0,15.695,4.2025,4.2025,69.07437,0.864,4.160883893649006,14.105,282.3635315,2.1361678,-2.08429,9.471
Kepler-869 b,Kepler-869,40.4287755,0.2241,3.61,13.0321,1.5263157894736843,0.0,87.09,14.28,496.0,0.10241,7.553,19.75,0.035465,2.474989413934101,5664.0,0.95,0.97,0.02,-0.11047,4.47,4.79,0.08921,G,939.455,1.0358,1,1,15.122,14.9685,Transit,2.381266534385226e-09,0.69684836622168,0.0001110987668036885,0,14.982,13.0321,13.0321,71.63499,0.9162,13.015295261337544,13.156,289.4245955,2.7533947,0.995838,9.277
Kepler-87 b,Kepler-87,114.73635,0.481,9.049332515454054,324.2,0.729,0.036,89.274,9.15,478.0,0.5027,11.5377,57.4,0.06855,40.06467492763131,5600.0,1.82,1.1,-0.17,0.32604,3.96,7.5,0.42471,G,1232.9,0.782544,1,2,14.681,14.5869,Transit,3.279817539442818e-59,0.6923412335570437,0.7712214198422397,0,14.6,324.2,324.2,65.57354,0.727,324.1739741345217,12.913,297.9168433,4.5298324,-4.43279,9.489
Kepler-87 c,Kepler-87,191.2318,0.50775,6.14,6.4,0.152,0.039,89.588,1.07,403.0,0.1171,16.614,80.7,0.03123,0.6671878416594695,5600.0,1.82,1.1,-0.17,0.32604,3.96,7.5,0.25773,G,1232.9,0.782544,1,2,14.681,14.5869,Transit,1.6989497967775828e-24,0.6923412335570437,0.7349045191647878,0,14.6,6.4,6.4,65.57354,0.579,6.399834538379189,12.913,297.9168433,4.5298324,-4.43279,9.489
Kepler-870 b,Kepler-870,21.3587621,0.1539,2.78,7.728399999999999,1.9820143884892083,0.0,89.38,53.89,691.0,0.07121,5.905,27.45,0.024619,1.7695189941817018,5857.0,1.02,1.01,-0.01,0.04289,4.43,3.8,0.85776,G,1259.46,0.765653,1,1,15.326,15.2216,Transit,2.403769198247033e-13,0.6984847326734169,0.0001110987668036885,0,15.259,7.728399999999999,7.728399999999999,69.45418,0.2521,7.727947526162892,13.582,295.4025625,10.8489258,1.64882,9.411
Kepler-871 b,Kepler-871,22.0459018,0.1572,3.74,13.987600000000002,1.4732620320855612,0.0,88.24,39.69,640.0,0.09055,5.06,22.4,0.030264,2.974479681478157,5993.0,1.14,1.11,0.09,0.30895,4.37,3.47,0.530784,G,1976.05,0.478474,1,1,15.882,15.6422,Transit,8.058892720653435e-15,0.6888544412579832,0.0001110987668036885,0,15.689,13.987600000000002,13.987600000000002,63.26457,0.7804,13.98100128867114,14.082,294.5270634,7.3648883,-5.00296,8.871
