pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original,habitable
Kepler-148 c,-0.03664219078299707,-0.1227152091663114,-0.005440505958556746,-0.12737739287788846,-0.01982812812908841,-0.4739572742902143,-0.16641055203404864,-0.3863801900726435,-0.7737908844919134,2.31,188.15536,4.18004979,798.0,1.325,5019.0,0.850564,0.83,-0.38342,0
Kepler-222 d,-0.019891526350007748,-0.1227152091663114,-0.005428620263106805,-1.1819425161144486,-0.01982812812908841,-0.13446151444679394,-0.21964086051435439,-0.29588840532847055,0.04710786240144971,3.3,188.15536,28.08209,494.0,1.325,5342.0,0.76,0.857,-0.08612,0
Kepler-222 d,-0.014307971539011305,-0.1227152091663114,-0.005428620377567719,-1.0848115179216073,-0.01982812812908841,-0.04091624315866882,-0.17085640307138172,-0.0009522180141295556,0.04710786240144971,3.63,188.15536,28.08185982,522.0,1.325,5431.0,0.843,0.945,-0.08612,0
Kepler-222 d,-0.03664219078299707,-0.1227152091663114,-0.005428620326503373,-0.12737739287788846,-0.01982812812908841,-0.3320627616621593,-0.16671383854056154,-0.2523182867479429,-0.6479363103802434,2.31,188.15536,28.08196251,798.0,1.325,5154.0,0.850048,0.87,-0.33784,0
Kepler-222 d,-0.01329277975519377,-0.1227152091663114,-0.005428620351620328,-0.12737739287788846,-0.01982812812908841,-0.03881410223084578,-0.15557452483623366,0.04596944814951567,0.04710786240144971,3.69,188.15536,28.081912,798.0,1.325,5433.0,0.869,0.959,-0.08612,0
Kepler-222 d,-0.012277587971376234,-0.1227152091663114,-0.005428620335881828,-1.0848115179216073,-0.01982812812908841,-0.04091624315866882,-0.17085640307138172,-0.0009522180141295556,0.04710786240144971,3.75,188.15536,28.08194365,522.0,1.325,5431.0,0.843,0.945,-0.08612,0
Kepler-222 d,-0.016287595517455497,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.16284041697240492,-0.1867260458540355,0.04596944814951567,0.04710786240144971,3.513,188.15536,10.3039,798.0,1.325,5315.0,0.816,0.959,-0.08612,0
Kepler-222 d,-0.03664219078299707,-0.1227152091663114,-0.005428620339708546,-0.12737739287788846,-0.01982812812908841,-0.3320627616621593,-0.16671383854056154,-0.2523182867479429,-0.6479363103802434,2.31,188.15536,28.0819359545,798.0,1.325,5154.0,0.850048,0.87,-0.33784,0
Kepler-222 d,-0.012277587971376234,-0.1227152091663114,-0.005428620335881828,-1.0848115179216073,-0.01982812812908841,-0.04091624315866882,-0.17085640307138172,-0.0009522180141295556,0.04710786240144971,3.75,188.15536,28.08194365,522.0,1.325,5431.0,0.843,0.945,-0.08612,0
Kepler-222 d,-0.012277587971376234,-0.1227152091663114,-0.005428620335881828,-1.0848115179216073,-0.01982812812908841,-0.04091624315866882,-0.17085640307138172,-0.0009522180141295556,0.04710786240144971,3.75,188.15536,28.08194365,522.0,1.325,5431.0,0.843,0.945,-0.08612,0
Kepler-222 d,-0.015441602364274215,-0.1227152091663114,-0.005428620335881828,-0.12737739287788846,-0.01982812812908841,-0.16284041697240492,-0.19554251406662088,-0.04117078901153937,0.04710786240144971,3.563,188.15536,28.08194365,798.0,1.325,5315.0,0.801,0.933,-0.08612,0
Kepler-222 d,-0.012446786602012486,-0.1227152091663114,-0.005428620335881828,-0.12737739287788846,-0.01982812812908841,-0.18386182625063527,-0.17261969671389882,-0.2188028109167677,0.04710786240144971,3.74,188.15536,28.08194365,798.0,1.325,5295.0,0.84,0.88,-0.08612,0
Kepler-222 d,-0.03664219078299707,-0.1227152091663114,-0.005428620377567719,-0.12737739287788846,-0.01982812812908841,-0.3320627616621593,-0.16671383854056154,-0.2523182867479429,-0.6479363103802434,2.31,188.15536,28.08185982,798.0,1.325,5154.0,0.850048,0.87,-0.33784,0
Kepler-29 c,-0.03664219078299707,-0.1227152091663114,-0.005435977422632752,-0.12737739287788846,-0.01982812812908841,-0.1174867264546233,-0.1817329860229746,-0.05122543176089192,-0.534810775028003,2.31,188.15536,13.28689997,798.0,1.325,5358.15,0.824495,0.93,-0.29687,0
Kepler-29 c,-0.028689855143093048,-0.1227152091663114,-0.005435977422632752,-0.4153014232352387,-0.01982812812908841,0.27335382555087506,-0.15498676028872796,0.07613337639757331,0.04710786240144971,2.78,188.15536,13.28689997,715.0,1.325,5730.0,0.87,0.968,-0.08612,0
Kepler-29 c,-0.03528860173790702,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.09662297774597928,-0.2266940350844227,0.04596944814951567,0.04710786240144971,2.39,188.15536,10.3039,798.0,1.325,5378.0,0.748,0.959,-0.08612,0
Kepler-29 c,-0.03664219078299707,-0.1227152091663114,-0.005435977341990966,-0.12737739287788846,-0.01982812812908841,-0.1174867264546233,-0.1817329860229746,-0.05122543176089192,-0.534810775028003,2.31,188.15536,13.28706214,798.0,1.325,5358.15,0.824495,0.93,-0.29687,0
Kepler-29 c,20.67479298677044,-0.1227152091663114,-0.005435977427222526,-0.4187703874564116,-0.01982812812908841,0.25863883905611385,-0.15381123119371656,0.08283647156380834,0.04710786240144971,1226.4,188.15536,13.28689074,714.0,1.325,5716.0,0.872,0.97,-0.08612,0
Kepler-29 c,-0.01650755373728263,-0.1227152091663114,-0.005435975920871543,-0.26266699750363137,-0.01982812812908841,0.5214064550339934,-0.1255985329134432,0.27722623138462427,0.04710786240144971,3.5,188.15536,13.28992,759.0,1.325,5966.0,0.92,1.028,-0.08612,0
Kepler-29 c,20.67479298677044,-0.1227152091663114,-0.005435977427222526,-0.4187703874564116,-0.01982812812908841,0.25863883905611385,-0.15381123119371656,0.08283647156380834,0.04710786240144971,1226.4,188.15536,13.28689074,714.0,1.325,5716.0,0.872,0.97,-0.08612,0
Kepler-29 c,17.237827362930048,-0.1227152091663114,-0.005435977427222526,-0.12737739287788846,-0.01982812812908841,-0.09662297774597928,-0.23609826784451385,-0.6176369733077517,0.04710786240144971,1023.268,188.15536,13.28689074,798.0,1.325,5378.0,0.732,0.761,-0.08612,0
Kepler-29 c,-0.036134594891088306,-0.33087671081667475,-0.005435977805513412,-0.12737739287788846,0.014449658682509412,-0.09662297774597928,-0.23609826784451385,-0.6176369733077517,0.04710786240144971,2.34,4.5,13.28613,798.0,1.91,5378.0,0.732,0.761,-0.08612,0
Kepler-29 c,-0.026659471575457977,-0.22796076896856862,-0.005435975533003295,-0.12737739287788846,-0.01982812812908841,0.29437523482910544,-0.10208795101321544,0.18338289905733382,0.04710786240144971,2.9,95.3,13.2907,798.0,1.325,5750.0,0.96,1.0,-0.08612,0
Kepler-29 c,-0.022598704440187835,-0.3314434285581291,-0.005435976676717359,-0.12737739287788846,-0.05644969523549634,0.24287278209744106,-0.11854535834337483,0.11300039981186598,0.04710786240144971,3.14,4.0,13.2884,798.0,0.7,5701.0,0.932,0.979,-0.08612,0
Kepler-29 c,20.67479298677044,-0.1227152091663114,-0.005435977427222526,-0.4187703874564116,-0.01982812812908841,0.25863883905611385,-0.15381123119371656,0.08283647156380834,0.04710786240144971,1226.4,188.15536,13.28689074,714.0,1.325,5716.0,0.872,0.97,-0.08612,0
Kepler-29 c,-0.03664219078299707,-0.1227152091663114,-0.005435977427222526,-0.12737739287788846,-0.01982812812908841,-0.1174867264546233,-0.1817329860229746,-0.05122543176089192,-0.534810775028003,2.31,188.15536,13.28689074,798.0,1.325,5358.15,0.824495,0.93,-0.29687,0
Kepler-179 b,-0.045271320945446114,-0.1227152091663114,-0.005441224084889186,-0.12737739287788846,-0.01982812812908841,0.005330857253437976,-0.15498676028872796,-0.11825638342324224,0.04710786240144971,1.8,188.15536,2.735903375,798.0,1.325,5475.0,0.87,0.91,-0.08612,0
Kepler-179 b,-0.04706482643019042,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.22380250387927297,-0.17849734218895577,0.04596944814951567,0.04710786240144971,1.694,188.15536,10.3039,798.0,1.325,5257.0,0.83,0.959,-0.08612,0
Kepler-179 b,-0.04933208808071625,-0.1227152091663114,-0.005441224086530663,0.8335256963870034,-0.01982812812908841,-0.1796575443949892,-0.2161142732293202,-0.2992399529115881,0.04710786240144971,1.56,188.15536,2.735900074,1075.0,1.325,5299.0,0.766,0.856,-0.08612,0
Kepler-179 b,-0.04682794834729966,-0.1227152091663114,-0.005441224084889186,-0.12737739287788846,-0.01982812812908841,-0.22380250387927297,-0.18378722311650703,-0.17523269233624,0.04710786240144971,1.708,188.15536,2.735903375,798.0,1.325,5257.0,0.821,0.893,-0.08612,0
Kepler-179 b,-0.04899369081944374,-0.1227152091663114,-0.005441224084889186,0.8231188037234847,-0.01982812812908841,-0.1849128967145468,-0.2190530959668487,-0.3227007859934107,0.04710786240144971,1.58,188.15536,2.735903375,1072.0,1.325,5294.0,0.761,0.849,-0.08612,0
Kepler-179 b,-0.04797849903562621,-0.1227152091663114,-0.00544122407363852,-0.12737739287788846,-0.01982812812908841,-0.17650433300325466,-0.22022862506186008,0.04596944814951567,0.04710786240144971,1.64,188.15536,2.735926,798.0,1.325,5302.0,0.759,0.959,-0.08612,0
Kepler-179 b,-0.03664219078299707,-0.1227152091663114,-0.005441224087920028,-0.12737739287788846,-0.01982812812908841,-0.2643422916723399,-0.14400437971858407,-0.18528733508559256,-0.4817408997663466,2.31,188.15536,2.73589728,798.0,1.325,5218.43,0.888685,0.89,-0.27765,0
Kepler-179 b,-0.04899369081944374,-0.1227152091663114,-0.005441224084889186,0.8231188037234847,-0.01982812812908841,-0.1849128967145468,-0.2190530959668487,-0.3227007859934107,0.04710786240144971,1.58,188.15536,2.735903375,1072.0,1.325,5294.0,0.761,0.849,-0.08612,0
Kepler-179 b,-0.04899369081944374,-0.1227152091663114,-0.005441224084889186,0.8231188037234847,-0.01982812812908841,-0.1849128967145468,-0.2190530959668487,-0.3227007859934107,0.04710786240144971,1.58,188.15536,2.735903375,1072.0,1.325,5294.0,0.761,0.849,-0.08612,0
Kepler-179 b,-0.03664219078299707,-0.1227152091663114,-0.005441224086530663,-0.12737739287788846,-0.01982812812908841,-0.2643422916723399,-0.14400437971858407,-0.18528733508559256,-0.4817408997663466,2.31,188.15536,2.735900074,798.0,1.325,5218.43,0.888685,0.89,-0.27765,0
Kepler-179 b,-0.03664219078299707,-0.1227152091663114,-0.0054412240813985204,-0.12737739287788846,-0.01982812812908841,-0.2643422916723399,-0.14400437971858407,-0.18528733508559256,-0.4817408997663466,2.31,188.15536,2.7359103947,798.0,1.325,5218.43,0.888685,0.89,-0.27765,0
Kepler-179 b,-0.04696330725180867,-0.1227152091663114,-0.005441224091540131,0.7676153761847184,-0.01982812812908841,-0.1901682490341044,-0.23257168055947966,-0.3461616190752333,0.04710786240144971,1.7,188.15536,2.73589,1056.0,1.325,5289.0,0.738,0.842,-0.08612,0
Kepler-165 c,-0.03720054626409671,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.38882056671338133,-0.2266940350844227,0.04596944814951567,0.04710786240144971,2.277,188.15536,10.3039,798.0,1.325,5100.0,0.748,0.959,-0.08612,0
Kepler-165 c,-0.03799577982808711,-0.1227152091663114,-0.005434969914953945,-0.12737739287788846,-0.01982812812908841,-0.2721517452192028,-0.21376321503929743,0.04596944814951567,0.04710786240144971,2.23,188.15536,15.31299,798.0,1.325,5211.0,0.77,0.959,-0.08612,0
Kepler-165 c,-0.03359661543154446,-0.1227152091663114,-0.005434969875172587,-0.769135773794874,-0.01982812812908841,-0.24587498362141486,-0.20200792408918353,-0.5204420933973437,0.04710786240144971,2.49,188.15536,15.31307,613.0,1.325,5236.0,0.79,0.79,-0.08612,0
Kepler-165 c,-0.03782658119745085,-0.1227152091663114,-0.005434969921622295,-0.7968874875642572,-0.01982812812908841,-0.27530495661093735,-0.22257968325188285,-0.7114803056350422,0.04710786240144971,2.24,188.15536,15.31297659,605.0,1.325,5208.0,0.755,0.733,-0.08612,0
Kepler-165 c,-0.036134594891088306,-0.1227152091663114,-0.005434969927942558,-0.8801426288724066,-0.01982812812908841,-0.40879090552770014,-0.21376321503929743,-0.272427572246648,0.04710786240144971,2.34,188.15536,15.31296388,581.0,1.325,5081.0,0.77,0.864,-0.08612,0
Kepler-165 c,-0.03664219078299707,-0.1227152091663114,-0.0054349699552325706,-0.12737739287788846,-0.01982812812908841,-0.3310116911982478,-0.23853455189392492,-0.2523182867479429,-1.0192045428298955,2.31,188.15536,15.312909,798.0,1.325,5155.0,0.727855,0.87,-0.4723,0
Kepler-165 c,-0.03782658119745085,-0.1227152091663114,-0.005434969921622295,-0.7968874875642572,-0.01982812812908841,-0.27530495661093735,-0.22257968325188285,-0.7114803056350422,0.04710786240144971,2.24,188.15536,15.31297659,605.0,1.325,5208.0,0.755,0.733,-0.08612,0
Kepler-165 c,-0.03664219078299707,-0.1227152091663114,-0.005434969960664318,-0.12737739287788846,-0.01982812812908841,-0.3310116911982478,-0.23853455189392492,-0.2523182867479429,-1.0192045428298955,2.31,188.15536,15.3128980768,798.0,1.325,5155.0,0.727855,0.87,-0.4723,0
Kepler-165 c,-0.03664219078299707,-0.1227152091663114,-0.005434969927942558,-0.12737739287788846,-0.01982812812908841,-0.3310116911982478,-0.23853455189392492,-0.2523182867479429,-1.0192045428298955,2.31,188.15536,15.31296388,798.0,1.325,5155.0,0.727855,0.87,-0.4723,0
Kepler-165 c,-0.03874025380288664,-0.1227152091663114,-0.005434969921622295,-0.12737739287788846,-0.01982812812908841,-0.38882056671338133,-0.23257168055947966,-0.6679101870545144,0.04710786240144971,2.186,188.15536,15.31297659,798.0,1.325,5100.0,0.738,0.746,-0.08612,0
Kepler-165 c,-0.037657382566814605,-0.1227152091663114,-0.005434969921622295,-0.12737739287788846,-0.01982812812908841,-0.38041200300208916,-0.21964086051435439,-0.4869266175661686,0.04710786240144971,2.25,188.15536,15.31297659,798.0,1.325,5108.0,0.76,0.8,-0.08612,0
Kepler-165 c,-0.03782658119745085,-0.1227152091663114,-0.005434969921622295,-0.7968874875642572,-0.01982812812908841,-0.27530495661093735,-0.22257968325188285,-0.7114803056350422,0.04710786240144971,2.24,188.15536,15.31297659,605.0,1.325,5208.0,0.755,0.733,-0.08612,0
Kepler-228 c,-0.027674663359275514,-0.1227152091663114,-0.005440528643747273,-0.12737739287788846,-0.01982812812908841,0.16824677915972328,-0.1255985329134432,0.015805519901458023,0.04710786240144971,2.84,188.15536,4.13443005,798.0,1.325,5630.0,0.92,0.95,-0.08612,0
Kepler-228 c,-0.03664219078299707,-0.1227152091663114,-0.005440528644274376,-0.12737739287788846,-0.01982812812908841,0.2155449500357416,0.024692861883762945,0.21689837488850897,0.5918057964736116,2.31,188.15536,4.13442899,798.0,1.325,5675.0,1.1757,1.01,0.11115,0
Kepler-228 c,-0.028351457881820537,-0.1227152091663114,-0.005440528657198345,1.0520704423208957,-0.01982812812908841,0.5718578373017462,-0.11384324196332934,0.31744480238203443,0.04710786240144971,2.8,188.15536,4.134403,1138.0,1.325,6014.0,0.94,1.04,-0.08612,0
Kepler-228 c,-0.020432961968043766,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.1997788930770688,0.006648490275338143,0.04596944814951567,0.04710786240144971,3.268,188.15536,10.3039,798.0,1.325,5660.0,1.145,0.959,-0.08612,0
Kepler-228 c,-0.024629088007822906,-0.1227152091663114,-0.005440528643747273,1.1283876551866994,-0.01982812812908841,0.6054920921469148,-0.09503477644314709,0.36101492096256177,0.04710786240144971,3.02,188.15536,4.13443005,1160.0,1.325,6046.0,0.972,1.053,-0.08612,0
Kepler-228 c,-0.03004344418818309,-0.1227152091663114,-0.005440528636810399,-0.12737739287788846,-0.01982812812908841,0.6023388807551803,-0.07034866544790788,0.04596944814951567,0.04710786240144971,2.7,188.15536,4.134444,798.0,1.325,6043.0,1.014,0.959,-0.08612,0
Kepler-228 c,-0.024629088007822906,-0.1227152091663114,-0.005440528643747273,1.1283876551866994,-0.01982812812908841,0.6054920921469148,-0.09503477644314709,0.36101492096256177,0.04710786240144971,3.02,188.15536,4.13443005,1160.0,1.325,6046.0,0.972,1.053,-0.08612,0
Kepler-228 c,-0.03664219078299707,-0.1227152091663114,-0.0054405286412261295,-0.12737739287788846,-0.01982812812908841,0.2155449500357416,0.024692861883762945,0.21689837488850897,0.5918057964736116,2.31,188.15536,4.13443512,798.0,1.325,5675.0,1.1757,1.01,0.11115,0
Kepler-228 c,-0.0178103831931818,-0.1227152091663114,-0.005440528643747273,-0.12737739287788846,-0.01982812812908841,0.1997788930770688,-0.017449856172395303,0.2034921845560389,0.04710786240144971,3.423,188.15536,4.13443005,798.0,1.325,5660.0,1.104,1.006,-0.08612,0
Kepler-228 c,-0.03664219078299707,-0.1227152091663114,-0.005440528619611077,-0.12737739287788846,-0.01982812812908841,0.2155449500357416,0.024692861883762945,0.21689837488850897,0.5918057964736116,2.31,188.15536,4.1344785877,798.0,1.325,5675.0,1.1757,1.01,0.11115,0
Kepler-228 c,-0.028859053773729302,-0.1227152091663114,-0.0054405286412261295,1.1283876551866994,-0.01982812812908841,0.6054920921469148,-0.09503477644314709,0.36101492096256177,0.04710786240144971,2.77,188.15536,4.13443512,1160.0,1.325,6046.0,0.972,1.053,-0.08612,0
Kepler-228 c,-0.024629088007822906,-0.1227152091663114,-0.005440528643747273,1.1283876551866994,-0.01982812812908841,0.6054920921469148,-0.09503477644314709,0.36101492096256177,0.04710786240144971,3.02,188.15536,4.13443005,1160.0,1.325,6046.0,0.972,1.053,-0.08612,0
Kepler-20 c,-0.027200907193494,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.04001618256251807,-0.14499476298113112,0.04596944814951567,0.04710786240144971,2.868,188.15536,10.3039,798.0,1.325,5508.0,0.887,0.959,-0.08612,0
Kepler-20 c,-0.03664219078299707,-0.1227152091663114,-0.005437187184953445,-0.12737739287788846,-0.01982812812908841,0.02004584374819923,-0.1285479354128268,0.04932099573263318,-0.16934102010433813,2.31,188.15536,10.8540774435,798.0,1.325,5489.0,0.914982,0.96,-0.16451,0
Kepler-20 c,-0.02676099075383973,-0.3233960366294776,-0.0054371871849750765,-0.023308466242701612,0.049606363104661017,0.026352266531668337,-0.12771448528446372,-0.05457697934400944,0.04710786240144971,2.894,11.1,10.8540774,828.0,2.51,5495.0,0.9164,0.929,-0.08612,0
Kepler-20 c,-0.024172251705105015,-0.3215258680826783,-0.005437187178266945,-0.21757046262838373,0.0490204180309585,0.026352266531668337,-0.09979566927794321,0.009102424735222991,0.04710786240144971,3.047,12.75,10.85409089,772.0,2.5,5495.0,0.9639,0.948,-0.08612,0
Kepler-20 c,-0.02513668389973167,-0.1227152091663114,-0.00543718717575873,-0.24185321217659397,-0.01982812812908841,-0.005179847385677204,-0.1226597101759147,-0.23220900124923777,0.04710786240144971,2.99,188.15536,10.854095934,765.0,1.325,5465.0,0.925,0.876,-0.08612,0
Kepler-20 c,-0.024459889377186655,-0.1227152091663114,-0.005437187174813426,-0.24185321217659397,-0.01982812812908841,-0.005179847385677204,-0.1226597101759147,-0.23220900124923777,0.04710786240144971,3.03,188.15536,10.854097835,765.0,1.325,5465.0,0.925,0.876,-0.08612,0
Kepler-20 c,-0.024459889377186655,-0.1227152091663114,-0.005437187174813426,-0.24185321217659397,-0.01982812812908841,-0.005179847385677204,-0.1226597101759147,-0.23220900124923777,0.04710786240144971,3.03,188.15536,10.854097835,765.0,1.325,5465.0,0.925,0.876,-0.08612,0
Kepler-20 c,-0.024290690746550395,-0.1227152091663114,-0.005437187174813426,-0.12737739287788846,-0.01982812812908841,0.10413148086112067,-0.11972088743838623,0.015805519901458023,0.04710786240144971,3.04,188.15536,10.854097835,798.0,1.325,5569.0,0.93,0.95,-0.08612,0
Kepler-20 c,-0.02209110854827907,-0.1227152091663114,-0.005437187179007872,-0.24879114061893978,-0.01982812812908841,-0.028303397591730603,-0.11443100651083504,-0.14842031167129988,0.04710786240144971,3.17,188.15536,10.8540894,763.0,1.325,5443.0,0.939,0.901,-0.08612,0
Kepler-20 c,-0.03664219078299707,-0.1227152091663114,-0.005437187173637389,-0.12737739287788846,-0.01982812812908841,0.02004584374819923,-0.1285479354128268,0.04932099573263318,-0.16934102010433813,2.31,188.15536,10.8541002,798.0,1.325,5489.0,0.914982,0.96,-0.16451,0
Kepler-20 c,-0.026997868836730488,-0.3206190847978729,-0.00543718717481094,-0.12737739287788846,0.08566911439427885,0.14722536988149293,-0.10796559648827239,-0.011006860763482102,0.04710786240144971,2.88,13.55003079,10.85409784,798.0,3.125463,5610.0,0.95,0.942,-0.08612,0
Kepler-20 c,-0.03664219078299707,-0.1227152091663114,-0.00543718717575873,-0.12737739287788846,-0.01982812812908841,0.02004584374819923,-0.1285479354128268,0.04932099573263318,-0.16934102010433813,2.31,188.15536,10.854095934,798.0,1.325,5489.0,0.914982,0.96,-0.16451,0
Kepler-20 c,-0.024459889377186655,-0.1227152091663114,-0.005437187174813426,-0.24185321217659397,-0.01982812812908841,-0.005179847385677204,-0.1226597101759147,-0.23220900124923777,0.04710786240144971,3.03,188.15536,10.854097835,765.0,1.325,5465.0,0.925,0.876,-0.08612,0
Kepler-20 c,-0.02378309485464163,-0.31772885921493427,-0.005437187177714979,-0.42223935167758453,0.07304416605276212,-0.015690552024792387,-0.11149218377330657,-0.11155328825700721,-0.12579721506394687,3.07,16.1,10.854092,713.0,2.91,5455.0,0.944,0.912,-0.14874,0
