pl_name,habitability_probability,habitability_score,predicted_class,actual_label,rank
Kepler-1321 c,1.5188289e-05,0.0015188289,0,0,2112
Kepler-28 c,1.5095913e-05,0.0015095914,0,0,2113
Kepler-1000 b,1.5057624e-05,0.0015057625,0,0,2114
Kepler-1000 b,1.5057624e-05,0.0015057625,0,0,2115
Kepler-1000 b,1.5057624e-05,0.0015057625,0,0,2116
NGTS-1 b,1.5057109e-05,0.0015057109,0,0,2117
Kepler-1196 b,1.50391115e-05,0.0015039111,0,0,2118
Kepler-1196 b,1.50391115e-05,0.0015039111,0,0,2119
Kepler-1196 b,1.50391115e-05,0.0015039111,0,0,2120
Kepler-660 b,1.5038066e-05,0.0015038066,0,0,2121
Kepler-1980 b,1.5019806e-05,0.0015019806,0,0,2122
Kepler-1152 b,1.5015638e-05,0.0015015638,0,0,2123
Kepler-1367 b,1.5015638e-05,0.0015015638,0,0,2124
Kepler-1367 b,1.5015638e-05,0.0015015638,0,0,2125
Kepler-1152 b,1.5015638e-05,0.0015015638,0,0,2126
Kepler-1152 b,1.5015638e-05,0.0015015638,0,0,2127
Kepler-1367 b,1.5015638e-05,0.0015015638,0,0,2128
Kepler-21 b,1.49946745e-05,0.0014994674,0,0,2129
Kepler-21 b,1.49946745e-05,0.0014994674,0,0,2130
Kepler-21 b,1.49946745e-05,0.0014994674,0,0,2131
Kepler-1277 b,1.4993387e-05,0.0014993387,0,0,2132
Kepler-1277 b,1.4993387e-05,0.0014993387,0,0,2133
Kepler-1277 b,1.4993387e-05,0.0014993387,0,0,2134
Kepler-920 c,1.4988969e-05,0.001498897,0,0,2135
Kepler-920 c,1.4988969e-05,0.001498897,0,0,2136
Kepler-920 c,1.4988969e-05,0.001498897,0,0,2137
Kepler-1113 b,1.4981552e-05,0.0014981552,0,0,2138
Kepler-1113 b,1.4981552e-05,0.0014981552,0,0,2139
Kepler-1113 b,1.4981552e-05,0.0014981552,0,0,2140
Kepler-1000 b,1.4935776e-05,0.0014935776,0,0,2141
Kepler-1016 c,1.4935776e-05,0.0014935776,0,0,2142
Kepler-1206 b,1.4879873e-05,0.0014879872,0,0,2143
Kepler-1206 b,1.4879873e-05,0.0014879872,0,0,2144
Kepler-1206 b,1.4879873e-05,0.0014879872,0,0,2145
Kepler-334 d,1.48703275e-05,0.0014870327,0,0,2146
Kepler-334 d,1.48703275e-05,0.0014870327,0,0,2147
Kepler-334 d,1.48703275e-05,0.0014870327,0,0,2148
Kepler-1271 b,1.4854352e-05,0.0014854352,0,0,2149
Kepler-80 c,1.48146e-05,0.00148146,0,0,2150
Kepler-37 d,1.4788203e-05,0.0014788203,0,0,2151
Kepler-1921 b,1.47694445e-05,0.0014769444,0,0,2152
Kepler-1677 b,1.47694445e-05,0.0014769444,0,0,2153
Kepler-1677 b,1.47694445e-05,0.0014769444,0,0,2154
Kepler-1921 b,1.47694445e-05,0.0014769444,0,0,2155
Kepler-1677 b,1.47694445e-05,0.0014769444,0,0,2156
Kepler-1921 b,1.47694445e-05,0.0014769444,0,0,2157
HD 80653 b,1.4760068e-05,0.0014760068,0,0,2158
K2-265 b,1.4760068e-05,0.0014760068,0,0,2159
HD 108236 b,1.4760068e-05,0.0014760068,0,0,2160
Kepler-1903 b,1.4756183e-05,0.0014756183,0,0,2161
Kepler-1181 c,1.4740739e-05,0.0014740739,0,0,2162
Kepler-1181 c,1.4740739e-05,0.0014740739,0,0,2163
Kepler-1181 c,1.4740739e-05,0.0014740739,0,0,2164
Kepler-1377 b,1.4721422e-05,0.0014721422,0,0,2165
Kepler-1377 b,1.4721422e-05,0.0014721422,0,0,2166
Kepler-1377 b,1.4721422e-05,0.0014721422,0,0,2167
Kepler-24 d,1.4662478e-05,0.0014662478,0,0,2168
Kepler-24 d,1.4662478e-05,0.0014662478,0,0,2169
Kepler-402 c,1.4662478e-05,0.0014662478,0,0,2170
Kepler-93 b,1.4662478e-05,0.0014662478,0,0,2171
Kepler-288 b,1.4662478e-05,0.0014662478,0,0,2172
Kepler-288 b,1.4662478e-05,0.0014662478,0,0,2173
Kepler-288 b,1.4662478e-05,0.0014662478,0,0,2174
Kepler-93 b,1.4662478e-05,0.0014662478,0,0,2175
Kepler-93 b,1.4662478e-05,0.0014662478,0,0,2176
Kepler-93 b,1.4662478e-05,0.0014662478,0,0,2177
Kepler-402 c,1.4662478e-05,0.0014662478,0,0,2178
Kepler-84 d,1.4662478e-05,0.0014662478,0,0,2179
Kepler-24 d,1.4662478e-05,0.0014662478,0,0,2180
Kepler-402 c,1.4662478e-05,0.0014662478,0,0,2181
TOI-3714 b,1.46210205e-05,0.001462102,0,0,2182
TOI-2384 b,1.4617437e-05,0.0014617437,0,0,2183
Kepler-1228 b,1.45802105e-05,0.001458021,0,0,2184
Kepler-1096 b,1.4562144e-05,0.0014562145,0,0,2185
Kepler-1948 b,1.450904e-05,0.001450904,0,0,2186
Kepler-1399 b,1.4444084e-05,0.0014444083,0,0,2187
Kepler-1532 b,1.4444084e-05,0.0014444083,0,0,2188
Kepler-755 c,1.4410238e-05,0.0014410238,0,0,2189
Kepler-755 c,1.4410238e-05,0.0014410238,0,0,2190
Kepler-755 c,1.4410238e-05,0.0014410238,0,0,2191
Kepler-1105 b,1.43938105e-05,0.001439381,0,0,2192
Kepler-1314 b,1.4388348e-05,0.0014388348,0,0,2193
Kepler-1314 b,1.4388348e-05,0.0014388348,0,0,2194
Kepler-1314 b,1.4388348e-05,0.0014388348,0,0,2195
Kepler-1314 b,1.4388348e-05,0.0014388348,0,0,2196
TOI-5388.01,1.4364369e-05,0.0014364369,0,0,2197
Kepler-354 c,1.4343945e-05,0.0014343945,0,0,2198
Kepler-1923 b,1.4297893e-05,0.0014297894,0,0,2199
Kepler-1923 b,1.4297893e-05,0.0014297894,0,0,2200
Kepler-1923 b,1.4297893e-05,0.0014297894,0,0,2201
Kepler-1399 b,1.4262553e-05,0.0014262553,0,0,2202
Kepler-1399 b,1.4262553e-05,0.0014262553,0,0,2203
Kepler-1399 b,1.4262553e-05,0.0014262553,0,0,2204
Kepler-195 c,1.42570725e-05,0.0014257072,0,0,2205
Kepler-1145 b,1.4249258e-05,0.0014249259,0,0,2206
TOI-663 b,1.4215298e-05,0.0014215298,0,0,2207
Kepler-1958 b,1.4193164e-05,0.0014193164,0,0,2208
Kepler-1468 b,1.407251e-05,0.001407251,0,0,2209
Kepler-1468 b,1.407251e-05,0.001407251,0,0,2210
Kepler-1070 b,1.407251e-05,0.001407251,0,0,2211
Kepler-1468 b,1.407251e-05,0.001407251,0,0,2212
TOI-3785 b,1.4065439e-05,0.0014065439,0,0,2213
L 98-59 b,1.4046364e-05,0.0014046364,0,0,2214
TOI-3714 b,1.4021979e-05,0.0014021979,0,0,2215
TOI-3714 b,1.4021979e-05,0.0014021979,0,0,2216
TOI-3714 b,1.4021979e-05,0.0014021979,0,0,2217
TOI-238 c,1.4010444e-05,0.0014010444,0,0,2218
Kepler-1916 b,1.3985868e-05,0.0013985868,0,0,2219
Kepler-1227 b,1.393493e-05,0.001393493,0,0,2220
Kepler-1227 b,1.393493e-05,0.001393493,0,0,2221
Kepler-1227 b,1.393493e-05,0.001393493,0,0,2222
Kepler-26 d,1.3908231e-05,0.0013908232,0,0,2223
Kepler-1780 b,1.3895411e-05,0.0013895411,0,0,2224
Kepler-1780 b,1.3895411e-05,0.0013895411,0,0,2225
Kepler-1780 b,1.3895411e-05,0.0013895411,0,0,2226
Kepler-1596 b,1.388774e-05,0.001388774,0,0,2227
Kepler-1596 b,1.388774e-05,0.001388774,0,0,2228
Kepler-1596 b,1.388774e-05,0.001388774,0,0,2229
Kepler-1333 b,1.3882443e-05,0.0013882443,0,0,2230
Kepler-266 c,1.3882443e-05,0.0013882443,0,0,2231
Kepler-84 f,1.3864741e-05,0.0013864741,0,0,2232
Kepler-1109 b,1.3847074e-05,0.0013847074,0,0,2233
Kepler-1109 b,1.3847074e-05,0.0013847074,0,0,2234
Kepler-1109 b,1.3847074e-05,0.0013847074,0,0,2235
K2-3 d,1.3845648e-05,0.0013845648,0,0,2236
Kepler-1478 b,1.382699e-05,0.001382699,0,0,2237
Kepler-1478 b,1.382699e-05,0.001382699,0,0,2238
Kepler-1478 b,1.382699e-05,0.001382699,0,0,2239
TOI-2194 b,1.3713005e-05,0.0013713004,0,0,2240
Kepler-54 c,1.3687424e-05,0.0013687424,0,0,2241
Kepler-1009 b,1.3679347e-05,0.0013679347,0,0,2242
Kepler-1009 b,1.3679347e-05,0.0013679347,0,0,2243
Kepler-1009 b,1.3679347e-05,0.0013679347,0,0,2244
Kepler-446 c,1.356416e-05,0.001356416,0,0,2245
Kepler-446 c,1.356416e-05,0.001356416,0,0,2246
Kepler-446 c,1.356416e-05,0.001356416,0,0,2247
Kepler-621 b,1.3564147e-05,0.0013564146,0,0,2248
Kepler-621 b,1.3564147e-05,0.0013564146,0,0,2249
Kepler-621 b,1.3564147e-05,0.0013564146,0,0,2250
Kepler-749 b,1.3536558e-05,0.0013536558,0,0,2251
HD 73583 c,1.3534298e-05,0.0013534297,0,0,2252
Kepler-1859 c,1.3458527e-05,0.0013458527,0,0,2253
Kepler-1859 c,1.3458527e-05,0.0013458527,0,0,2254
Kepler-1859 c,1.3458527e-05,0.0013458527,0,0,2255
TOI-4443.01,1.3446674e-05,0.0013446674,0,0,2256
Kepler-186 b,1.3419886e-05,0.0013419887,0,0,2257
Kepler-186 b,1.3419886e-05,0.0013419887,0,0,2258
Kepler-186 b,1.3419886e-05,0.0013419887,0,0,2259
Kepler-1586 b,1.33950425e-05,0.0013395043,0,0,2260
Kepler-883 b,1.33950425e-05,0.0013395043,0,0,2261
Kepler-333 c,1.3355908e-05,0.0013355908,0,0,2262
Kepler-55 b,1.3288774e-05,0.0013288774,0,0,2263
Kepler-55 b,1.3288774e-05,0.0013288774,0,0,2264
Kepler-55 b,1.3288774e-05,0.0013288774,0,0,2265
TOI-6303 b,1.3271095e-05,0.0013271095,0,0,2266
Kepler-357 d,1.323395e-05,0.0013233951,0,0,2267
Kepler-49 b,1.321744e-05,0.001321744,0,0,2268
Kepler-49 b,1.321744e-05,0.001321744,0,0,2269
Kepler-49 b,1.321744e-05,0.001321744,0,0,2270
HD 101581 b,1.3207033e-05,0.0013207033,0,0,2271
HD 101581 c,1.3207033e-05,0.0013207033,0,0,2272
Kepler-1227 b,1.32028645e-05,0.0013202864,0,0,2273
Kepler-934 b,1.31954885e-05,0.0013195488,0,0,2274
Kepler-515 b,1.314847e-05,0.001314847,0,0,2275
TOI-1782.02,1.3122163e-05,0.0013122163,0,0,2276
Kepler-125 c,1.3109568e-05,0.0013109568,0,0,2277
Kepler-125 c,1.3109568e-05,0.0013109568,0,0,2278
Kepler-125 c,1.3109568e-05,0.0013109568,0,0,2279
Kepler-125 c,1.3109568e-05,0.0013109568,0,0,2280
Kepler-1400 b,1.3103681e-05,0.0013103682,0,0,2281
Kepler-1400 b,1.3103681e-05,0.0013103682,0,0,2282
Kepler-1400 b,1.3103681e-05,0.0013103682,0,0,2283
TOI-2969 b,1.3092789e-05,0.0013092789,0,0,2284
Kepler-1902 b,1.3065397e-05,0.0013065398,0,0,2285
Kepler-930 b,1.3059617e-05,0.0013059617,0,0,2286
K2-3 c,1.3058173e-05,0.0013058173,0,0,2287
TOI-824 b,1.30410735e-05,0.0013041074,0,0,2288
TOI-1824 b,1.3016695e-05,0.0013016695,0,0,2289
Kepler-1029 b,1.3007427e-05,0.0013007427,0,0,2290
Kepler-1065 c,1.2964552e-05,0.0012964553,0,0,2291
Kepler-1065 c,1.2964552e-05,0.0012964553,0,0,2292
Kepler-1065 c,1.2964552e-05,0.0012964553,0,0,2293
Kepler-395 b,1.2962772e-05,0.0012962773,0,0,2294
Kepler-1472 b,1.2959312e-05,0.0012959312,0,0,2295
Kepler-1472 b,1.2959312e-05,0.0012959312,0,0,2296
Kepler-1472 b,1.2959312e-05,0.0012959312,0,0,2297
Kepler-377 c,1.29577165e-05,0.0012957717,0,0,2298
Kepler-377 c,1.29577165e-05,0.0012957717,0,0,2299
Kepler-377 c,1.29577165e-05,0.0012957717,0,0,2300
TOI-4443.01,1.2948835e-05,0.0012948836,0,0,2301
Kepler-1931 b,1.2924112e-05,0.0012924111,0,0,2302
Kepler-1931 b,1.2924112e-05,0.0012924111,0,0,2303
Kepler-1931 b,1.2924112e-05,0.0012924111,0,0,2304
Kepler-1939 b,1.291524e-05,0.001291524,0,0,2305
Kepler-1939 b,1.291524e-05,0.001291524,0,0,2306
Kepler-1939 b,1.291524e-05,0.001291524,0,0,2307
K2-155 c,1.28911715e-05,0.0012891172,0,0,2308
Kepler-1092 b,1.2876808e-05,0.0012876808,0,0,2309
Kepler-1466 b,1.2853423e-05,0.0012853423,0,0,2310
Kepler-1466 b,1.2853423e-05,0.0012853423,0,0,2311
Kepler-1466 b,1.2853423e-05,0.0012853423,0,0,2312
TOI-5678 b,1.282279e-05,0.001282279,0,0,2313
Kepler-1135 b,1.2792852e-05,0.0012792853,0,0,2314
Kepler-158 b,1.2784963e-05,0.0012784962,0,0,2315
Kepler-123 c,1.2764398e-05,0.0012764398,0,0,2316
Kepler-123 c,1.2764398e-05,0.0012764398,0,0,2317
Kepler-123 c,1.2764398e-05,0.0012764398,0,0,2318
Kepler-301 b,1.2763351e-05,0.0012763351,0,0,2319
Kepler-415 c,1.2735107e-05,0.0012735106,0,0,2320
Kepler-87 b,1.2710016e-05,0.0012710015,0,0,2321
Kepler-87 b,1.2710016e-05,0.0012710015,0,0,2322
Kepler-87 b,1.2710016e-05,0.0012710015,0,0,2323
Kepler-87 b,1.2710016e-05,0.0012710015,0,0,2324
Kepler-26 d,1.2676654e-05,0.0012676653,0,0,2325
Kepler-26 d,1.2676654e-05,0.0012676653,0,0,2326
Kepler-26 d,1.2676654e-05,0.0012676653,0,0,2327
Kepler-381 d,1.2664075e-05,0.0012664075,0,0,2328
Kepler-381 d,1.2664075e-05,0.0012664075,0,0,2329
Kepler-381 d,1.2664075e-05,0.0012664075,0,0,2330
Kepler-1048 b,1.26439345e-05,0.0012643934,0,0,2331
Kepler-1048 b,1.26439345e-05,0.0012643934,0,0,2332
Kepler-1048 b,1.26439345e-05,0.0012643934,0,0,2333
Kepler-1019 b,1.2613416e-05,0.0012613416,0,0,2334
Kepler-1019 b,1.2613416e-05,0.0012613416,0,0,2335
Kepler-1019 b,1.2613416e-05,0.0012613416,0,0,2336
Kepler-299 e,1.2583632e-05,0.0012583632,0,0,2337
Kepler-299 e,1.2583632e-05,0.0012583632,0,0,2338
Kepler-299 e,1.2583632e-05,0.0012583632,0,0,2339
TOI-530 b,1.2558636e-05,0.0012558636,0,0,2340
Kepler-1167 b,1.2558384e-05,0.0012558384,0,0,2341
Kepler-1167 b,1.2558384e-05,0.0012558384,0,0,2342
Kepler-1167 b,1.2558384e-05,0.0012558384,0,0,2343
Kepler-1805 b,1.2543889e-05,0.001254389,0,0,2344
Kepler-1958 b,1.2540576e-05,0.0012540576,0,0,2345
Kepler-1958 b,1.2540576e-05,0.0012540576,0,0,2346
Kepler-1958 b,1.2540576e-05,0.0012540576,0,0,2347
Kepler-881 b,1.2420732e-05,0.0012420731,0,0,2348
Kepler-750 c,1.2420732e-05,0.0012420731,0,0,2349
Kepler-881 b,1.2420732e-05,0.0012420731,0,0,2350
Kepler-750 c,1.2420732e-05,0.0012420731,0,0,2351
Kepler-758 c,1.2420732e-05,0.0012420731,0,0,2352
Kepler-157 d,1.2420732e-05,0.0012420731,0,0,2353
Kepler-758 c,1.2420732e-05,0.0012420731,0,0,2354
Kepler-758 c,1.2420732e-05,0.0012420731,0,0,2355
Kepler-881 b,1.2420732e-05,0.0012420731,0,0,2356
Kepler-750 c,1.2420732e-05,0.0012420731,0,0,2357
Kepler-320 c,1.24069165e-05,0.0012406916,0,0,2358
Kepler-320 c,1.24069165e-05,0.0012406916,0,0,2359
Kepler-320 c,1.24069165e-05,0.0012406916,0,0,2360
Kepler-381 c,1.24069165e-05,0.0012406916,0,0,2361
Kepler-381 c,1.24069165e-05,0.0012406916,0,0,2362
Kepler-381 c,1.24069165e-05,0.0012406916,0,0,2363
Kepler-323 b,1.2405401e-05,0.0012405402,0,0,2364
Kepler-228 b,1.2405401e-05,0.0012405402,0,0,2365
Kepler-228 b,1.2405401e-05,0.0012405402,0,0,2366
Kepler-228 b,1.2405401e-05,0.0012405402,0,0,2367
Kepler-188 b,1.2405401e-05,0.0012405402,0,0,2368
Kepler-188 b,1.2405401e-05,0.0012405402,0,0,2369
Kepler-188 b,1.2405401e-05,0.0012405402,0,0,2370
Kepler-228 b,1.2405401e-05,0.0012405402,0,0,2371
K2-216 b,1.2340186e-05,0.0012340186,0,0,2372
HD 73583 c,1.2337598e-05,0.0012337598,0,0,2373
TOI-1777.01,1.2334892e-05,0.0012334891,0,0,2374
Kepler-1074 b,1.2297951e-05,0.001229795,0,0,2375
Kepler-1074 b,1.2297951e-05,0.001229795,0,0,2376
Kepler-1074 b,1.2297951e-05,0.001229795,0,0,2377
TOI-674 b,1.2292851e-05,0.0012292851,0,0,2378
K2-3 c,1.2273697e-05,0.0012273698,0,0,2379
Kepler-402 e,1.2271802e-05,0.0012271802,0,0,2380
Kepler-402 e,1.2271802e-05,0.0012271802,0,0,2381
Kepler-402 e,1.2271802e-05,0.0012271802,0,0,2382
Kepler-1279 b,1.2258199e-05,0.0012258198,0,0,2383
Kepler-1279 b,1.2258199e-05,0.0012258198,0,0,2384
Kepler-1279 b,1.2258199e-05,0.0012258198,0,0,2385
Kepler-122 d,1.2250743e-05,0.0012250743,0,0,2386
Kepler-122 d,1.2250743e-05,0.0012250743,0,0,2387
Kepler-122 d,1.2250743e-05,0.0012250743,0,0,2388
TOI-1221 b,1.2175282e-05,0.0012175282,0,0,2389
Kepler-126 d,1.2159965e-05,0.0012159965,0,0,2390
Kepler-986 b,1.2155976e-05,0.0012155976,0,0,2391
Kepler-986 b,1.2155976e-05,0.0012155976,0,0,2392
Kepler-986 b,1.2155976e-05,0.0012155976,0,0,2393
Kepler-1256 b,1.2148362e-05,0.0012148361,0,0,2394
Kepler-1256 b,1.2148362e-05,0.0012148361,0,0,2395
Kepler-1256 b,1.2148362e-05,0.0012148361,0,0,2396
Kepler-196 d,1.2139618e-05,0.0012139617,0,0,2397
K2-16 c,1.2135937e-05,0.0012135938,0,0,2398
TOI-712 c,1.213331e-05,0.001213331,0,0,2399
Kepler-81 b,1.2122091e-05,0.0012122091,0,0,2400
Kepler-81 b,1.2122091e-05,0.0012122091,0,0,2401
Kepler-81 b,1.2122091e-05,0.0012122091,0,0,2402
TOI-5388.01,1.2110295e-05,0.0012110295,0,0,2403
TOI-4479 b,1.2071598e-05,0.0012071597,0,0,2404
Kepler-1808 b,1.20541e-05,0.00120541,0,0,2405
Kepler-1808 b,1.20541e-05,0.00120541,0,0,2406
Kepler-1808 b,1.20541e-05,0.00120541,0,0,2407
HD 23472 c,1.2024053e-05,0.0012024053,0,0,2408
Kepler-990 c,1.1973704e-05,0.0011973705,0,0,2409
Kepler-990 c,1.1973704e-05,0.0011973705,0,0,2410
Kepler-990 c,1.1973704e-05,0.0011973705,0,0,2411
Kepler-764 b,1.195e-05,0.001195,0,0,2412
Kepler-764 b,1.195e-05,0.001195,0,0,2413
Kepler-764 b,1.195e-05,0.001195,0,0,2414
K2-141 b,1.1940659e-05,0.0011940659,0,0,2415
Kepler-389 b,1.1935251e-05,0.001193525,0,0,2416
Kepler-389 b,1.1935251e-05,0.001193525,0,0,2417
Kepler-389 b,1.1935251e-05,0.001193525,0,0,2418
Kepler-186 d,1.190466e-05,0.001190466,0,0,2419
Kepler-241 c,1.1885682e-05,0.0011885682,0,0,2420
Kepler-241 c,1.1885682e-05,0.0011885682,0,0,2421
Kepler-241 c,1.1885682e-05,0.0011885682,0,0,2422
Kepler-241 c,1.1885682e-05,0.0011885682,0,0,2423
Kepler-411 d,1.1877207e-05,0.0011877207,0,0,2424
Kepler-764 b,1.18657035e-05,0.0011865704,0,0,2425
Kepler-1092 b,1.186162e-05,0.001186162,0,0,2426
Kepler-1092 b,1.186162e-05,0.001186162,0,0,2427
Kepler-1092 b,1.186162e-05,0.001186162,0,0,2428
Kepler-83 d,1.1849736e-05,0.0011849736,0,0,2429
Kepler-1914 b,1.1799196e-05,0.0011799196,0,0,2430
Kepler-279 e,1.1788296e-05,0.0011788297,0,0,2431
Kepler-59 c,1.1779373e-05,0.0011779374,0,0,2432
Kepler-59 c,1.1779373e-05,0.0011779374,0,0,2433
Kepler-59 c,1.1779373e-05,0.0011779374,0,0,2434
Kepler-59 c,1.1779373e-05,0.0011779374,0,0,2435
TOI-2379 b,1.1779363e-05,0.0011779363,0,0,2436
Kepler-771 b,1.17780255e-05,0.0011778026,0,0,2437
TOI-532 b,1.17676855e-05,0.0011767686,0,0,2438
Kepler-1322 b,1.1704439e-05,0.001170444,0,0,2439
Kepler-1190 b,1.1695568e-05,0.0011695568,0,0,2440
Kepler-1190 b,1.1695568e-05,0.0011695568,0,0,2441
Kepler-1190 b,1.1695568e-05,0.0011695568,0,0,2442
Kepler-166 d,1.1687027e-05,0.0011687027,0,0,2443
Kepler-167 b,1.1639577e-05,0.0011639576,0,0,2444
Kepler-94 b,1.16013225e-05,0.0011601322,0,0,2445
Kepler-94 b,1.16013225e-05,0.0011601322,0,0,2446
Kepler-94 b,1.16013225e-05,0.0011601322,0,0,2447
Kepler-904 b,1.15934145e-05,0.0011593414,0,0,2448
Kepler-957 b,1.1557008e-05,0.0011557009,0,0,2449
Kepler-957 b,1.1557008e-05,0.0011557009,0,0,2450
Kepler-957 b,1.1557008e-05,0.0011557009,0,0,2451
Kepler-957 b,1.1557008e-05,0.0011557009,0,0,2452
HD 219134 d,1.15487555e-05,0.0011548755,0,0,2453
Kepler-822 b,1.15296525e-05,0.0011529652,0,0,2454
Kepler-822 b,1.15296525e-05,0.0011529652,0,0,2455
Kepler-822 b,1.15296525e-05,0.0011529652,0,0,2456
TOI-1899 b,1.152198e-05,0.001152198,0,0,2457
Kepler-787 b,1.1505026e-05,0.0011505026,0,0,2458
Kepler-787 b,1.1505026e-05,0.0011505026,0,0,2459
Kepler-787 b,1.1505026e-05,0.0011505026,0,0,2460
Kepler-951 b,1.1504083e-05,0.0011504083,0,0,2461
Kepler-179 b,1.1464578e-05,0.0011464579,0,0,2462
Kepler-179 b,1.1464578e-05,0.0011464579,0,0,2463
Kepler-179 b,1.1464578e-05,0.0011464579,0,0,2464
TOI-815 c,1.1414178e-05,0.0011414178,0,0,2465
Kepler-749 b,1.1406681e-05,0.001140668,0,0,2466
Kepler-749 b,1.1406681e-05,0.001140668,0,0,2467
Kepler-749 b,1.1406681e-05,0.001140668,0,0,2468
Kepler-162 b,1.135973e-05,0.001135973,0,0,2469
Kepler-162 b,1.135973e-05,0.001135973,0,0,2470
Kepler-162 b,1.135973e-05,0.001135973,0,0,2471
Kepler-1080 b,1.1346283e-05,0.0011346283,0,0,2472
Kepler-199 c,1.1346283e-05,0.0011346283,0,0,2473
Kepler-1080 b,1.1346283e-05,0.0011346283,0,0,2474
Kepler-1080 b,1.1346283e-05,0.0011346283,0,0,2475
Kepler-199 c,1.1346283e-05,0.0011346283,0,0,2476
Kepler-31 d,1.1346283e-05,0.0011346283,0,0,2477
Kepler-31 d,1.1346283e-05,0.0011346283,0,0,2478
Kepler-199 c,1.1346283e-05,0.0011346283,0,0,2479
Kepler-31 d,1.1346283e-05,0.0011346283,0,0,2480
HATS-75 b,1.133484e-05,0.001133484,0,0,2481
K2-344 b,1.1289692e-05,0.0011289692,0,0,2482
Kepler-1093 c,1.1286764e-05,0.0011286763,0,0,2483
Kepler-1093 c,1.1286764e-05,0.0011286763,0,0,2484
Kepler-1093 c,1.1286764e-05,0.0011286763,0,0,2485
Kepler-1771 b,1.128162e-05,0.001128162,0,0,2486
Kepler-1771 b,1.128162e-05,0.001128162,0,0,2487
Kepler-1771 b,1.128162e-05,0.001128162,0,0,2488
TOI-1683.01,1.12667385e-05,0.0011266739,0,0,2489
Kepler-162 b,1.1252018e-05,0.0011252018,0,0,2490
Kepler-1666 b,1.1218214e-05,0.0011218215,0,0,2491
Kepler-1928 b,1.1218214e-05,0.0011218215,0,0,2492
Kepler-1928 b,1.1218214e-05,0.0011218215,0,0,2493
Kepler-1928 b,1.1218214e-05,0.0011218215,0,0,2494
Kepler-381 b,1.1216963e-05,0.0011216963,0,0,2495
Kepler-381 b,1.1216963e-05,0.0011216963,0,0,2496
Kepler-381 b,1.1216963e-05,0.0011216963,0,0,2497
Kepler-1050 c,1.1205105e-05,0.0011205105,0,0,2498
Kepler-1050 c,1.1205105e-05,0.0011205105,0,0,2499
Kepler-1050 c,1.1205105e-05,0.0011205105,0,0,2500
Kepler-841 b,1.120175e-05,0.001120175,0,0,2501
HD 95338 b,1.1201547e-05,0.0011201546,0,0,2502
Kepler-1916 b,1.116682e-05,0.001116682,0,0,2503
Kepler-1916 b,1.116682e-05,0.001116682,0,0,2504
Kepler-1916 b,1.116682e-05,0.001116682,0,0,2505
Kepler-113 c,1.1160878e-05,0.0011160878,0,0,2506
Kepler-304 d,1.1160878e-05,0.0011160878,0,0,2507
Kepler-364 c,1.1156377e-05,0.0011156377,0,0,2508
Kepler-364 c,1.1156377e-05,0.0011156377,0,0,2509
Kepler-364 c,1.1156377e-05,0.0011156377,0,0,2510
Kepler-1100 b,1.1122997e-05,0.0011122997,0,0,2511
Kepler-1100 b,1.1122997e-05,0.0011122997,0,0,2512
Kepler-1100 b,1.1122997e-05,0.0011122997,0,0,2513
Kepler-691 b,1.1112682e-05,0.0011112682,0,0,2514
TOI-836 c,1.1083607e-05,0.0011083607,0,0,2515
Kepler-924 b,1.1078799e-05,0.0011078799,0,0,2516
Kepler-924 b,1.1078799e-05,0.0011078799,0,0,2517
Kepler-924 b,1.1078799e-05,0.0011078799,0,0,2518
TOI-620 b,1.1063153e-05,0.0011063153,0,0,2519
Kepler-1203 b,1.1051184e-05,0.0011051184,0,0,2520
Kepler-282 e,1.1018613e-05,0.0011018612,0,0,2521
Kepler-32 e,1.1017469e-05,0.0011017469,0,0,2522
Kepler-32 e,1.1017469e-05,0.0011017469,0,0,2523
Kepler-32 e,1.1017469e-05,0.0011017469,0,0,2524
Kepler-100 d,1.1011155e-05,0.0011011155,0,0,2525
Kepler-100 d,1.1011155e-05,0.0011011155,0,0,2526
Kepler-100 d,1.1011155e-05,0.0011011155,0,0,2527
Kepler-884 b,1.0983205e-05,0.0010983206,0,0,2528
Kepler-884 b,1.0983205e-05,0.0010983206,0,0,2529
Kepler-884 b,1.0983205e-05,0.0010983206,0,0,2530
Kepler-1174 b,1.0978807e-05,0.0010978807,0,0,2531
Kepler-1174 b,1.0978807e-05,0.0010978807,0,0,2532
Kepler-1174 b,1.0978807e-05,0.0010978807,0,0,2533
TOI-620 b,1.0952464e-05,0.0010952464,0,0,2534
Kepler-1197 b,1.0929603e-05,0.0010929604,0,0,2535
Kepler-1197 b,1.0929603e-05,0.0010929604,0,0,2536
Kepler-1197 b,1.0929603e-05,0.0010929604,0,0,2537
Kepler-51 c,1.09193425e-05,0.0010919343,0,0,2538
Kepler-51 c,1.09193425e-05,0.0010919343,0,0,2539
Kepler-51 c,1.09193425e-05,0.0010919343,0,0,2540
Kepler-138 d,1.08771665e-05,0.0010877167,0,0,2541
Kepler-1159 b,1.0867638e-05,0.0010867638,0,0,2542
Kepler-1159 b,1.0867638e-05,0.0010867638,0,0,2543
Kepler-1159 b,1.0867638e-05,0.0010867638,0,0,2544
Kepler-1159 b,1.0867638e-05,0.0010867638,0,0,2545
TOI-2134 c,1.0857268e-05,0.0010857268,0,0,2546
Kepler-1108 b,1.0844829e-05,0.001084483,0,0,2547
