pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,st_spectype
14.58908814,,94.09979541079,,421.29,,4696.7,,,
,,1920.0,2.78,123.1,,4870.0,-0.52143,0.08,
2.75,,7.994037,,,,5846.29,0.21828,-0.2729,
2.55760211,,7.99403671774,,1022.99,,5846.29,,,
10.92875618,63.88350981,5.983944,0.0672,1352.0,0.269,5611.0,0.40483,0.241,
10.70165915,,5.9839451,,1278.94,,5609.0,,,
,,18.387686,,,,6095.0,0.63649,0.175,
7.16253867,43.86032017,18.38818,0.1528,1027.0,0.65,6095.0,0.63649,0.175,
6.37909616,,18.38770808538,,972.38,,6382.7,,,
14.06998283,,2.98876544176,,1307.24,,5639.0,,,
13.64132951,260.61929374,2.9887615,0.04145,1431.0,0.563,5771.0,0.07882,0.191,
17.37392009,200.23189641,3.39775,0.048,2410.0,0.22,6120.0,0.61595,0.26,F
18.3834,,3.397862,,1870.0,,6590.0,,,
14.4595851,79.45710175,4.5207265,0.0571,1456.0,0.144,5936.0,0.38828,0.158,
13.7321,,4.52074,,1440.0,,6050.0,,,
12.07207221,69.28659273,5.45664,0.0635,1445.0,0.216,5760.0,0.47129,0.13,
10.9408,,5.4566563,,1230.0,,5674.8,,,
12.10569916,1112.3994245,61.6277,0.3,592.0,,5579.0,-0.00436,0.12,
11.7392,,61.6277,,601.0,,5581.0,,,
1.47291596,3.3,13.475815,0.091,438.59,5.6,4050.0,-1.13668,-0.211,
1.71,4.23,13.475853,0.0943,493.0,4.66,4026.0,-1.05899,-0.47,K8 V
1.98408816,,13.4758478418,,455.61,,4111.0,,,
3.0449863,,3.3639254,0.034792189,1722.49,,5890.3,,,
3.04498627,,3.36392539669,,1387.06,,5890.3,,,
2.06714559,,11.14527843821,,700.52,,5302.58,,,
2.07,,11.14529,0.163,584.0,,5310.0,,0.26,K0 V
18.10250383,122.6817651,4.880974,0.0607,1387.0,0.092,6100.0,0.34044,-0.15,F9 V
9.73548966,,4.88096396158,,1275.81,,6309.0,,,
9.93735,,6.203496,,1226.0,,4859.0,,,
19.72780603,193.87532827,6.2034,,,,4800.0,,0.1,
,,3.6977155,,,,3514.0,,-0.29,M2 V
2.94204396,,3.69771670923,,533.84,,3607.0,,,
2.77,8.8,3.6977104,0.0345,531.0,2.28,3514.0,,-0.29,M2 V
1.306,1.48,,0.03362,569.0,3.7,3506.0,,,
1.206,1.58,3.3601538,0.03197,581.0,4.97,3506.0,-1.7122,-0.2,M
1.18437183,,3.36013770678,,538.86,,3551.0,,,
,,3.360156,,,,3386.0,-1.76955,-0.17,M3.0 V
1.247,,3.36008,0.0306,528.0,,3386.0,-1.76955,-0.17,M3.0 V
1.28,1.48,3.35992,,600.0,3.89,3506.0,,,
2.355,6.15,5.6605731,0.04526,488.0,2.6,3506.0,-1.7122,-0.2,M
2.33,6.2,5.66051,,489.0,2.7,3506.0,,,
2.42,,5.660172,0.0472,424.0,,3386.0,-1.76955,-0.17,M3.0 V
,,5.6605746,,,,3386.0,-1.76955,-0.17,M3.0 V
2.40708723,,5.66056931603,,452.87,,3551.0,,,
,,11.379568,,,,3386.0,-1.76955,-0.17,M3.0 V
2.19,,11.38014,,,,,,,M3 V
2.25394645,,11.37956533963,,358.83,,3551.0,,,
2.13,,11.38014,0.0733,340.0,,3386.0,-1.76955,-0.17,M3.0 V
2.133,4.78,11.379573,0.0721,387.0,2.72,3506.0,-1.7122,-0.2,M
2.0,4.2,11.38194,,383.0,2.9,3506.0,,,
13.72,228.0,2.499387,0.036,1603.0,0.49,5665.0,0.16017,0.3,
12.9239,,2.4993895,,1544.0,,5737.0,,,
6.03548,,3.3759446,,1514.0,,5701.0,,,
5.98,,3.37594,,1710.0,,5762.0,,0.27,
3.01287,,1.5080197,,855.0,,4008.0,,,
2.63,,1.50801,0.027,855.0,,4008.0,-0.99801,,M
2.65,,3.994,0.0269,,,4031.0,,-0.01,
4.25566447,,3.99344182705,,587.92,,3748.0,,,
17.26183028,139.84449908,4.8084983,0.0569,1205.0,0.15,5764.0,0.05538,0.239,
15.0839,,4.808498,,797.0,,5449.5,,,
17.4523,,1.962292,,1882.0,,6384.0,,,
18.11371281,309.88269682,1.96229325,0.03185,1893.0,0.287,6280.0,0.33646,-0.105,
14.2282,,4.0397189,,1515.0,,5758.5,,,
15.27784069,225.65816897,4.039709,0.0493,1376.0,0.34,5721.0,0.16435,-0.02,
2.34,6.54,17.61745,0.123,661.0,2.81,5213.0,-0.33724,-0.09,K
2.01411,,17.6174652,,610.0,,5250.0,,,
11.8731,,3.5514016,,1198.0,,6019.0,,,
12.84549188,117.59651059,3.5514058,0.0475,1471.0,0.304,5910.0,0.24551,0.233,
1.42,4.53,4.5117244,0.0503,979.0,8.63,5152.0,-0.41364,-0.05,K3 V
1.40246,,4.5117221,,850.0,,5245.0,,,
1.88,3.72,39.361826,0.213,475.0,3.09,5152.0,-0.41364,-0.05,K3 V
1.84555,,39.361947,,606.0,,5245.0,,,
9.36407,,6.2996307,,709.0,,5137.0,,,
9.6397234,54.03082919,6.2996431,0.0654,929.0,0.33,5271.0,-0.27654,0.353,
18.6498,,1.6020002,,1890.0,,6141.0,,,
18.6405349,444.9597698,1.60200105,0.02871,1978.0,0.377,6240.0,0.32222,0.284,
12.32987877,368.68095212,1.8237146,0.0261,1186.0,1.1,4738.0,-0.58503,0.08,K3 V
12.3326,,1.8237148,,944.0,,4581.0,,,
13.15934334,533.95172376,2.3505614,0.03386,1544.0,1.28,5691.0,0.03703,0.013,
12.9823,,2.3505698,,1434.0,,5356.0,,,
13.4,638.0,3.601501,0.048,1358.0,1.46,5940.0,0.11594,-0.11,
12.3972,,3.6015056,,1353.0,,6055.0,,,
8.32327,,3.2783445,,1605.0,,5940.7,,,
9.292245,96.61983573,3.2783662,0.04489,1622.0,0.66,5906.0,0.36773,0.095,
13.4539,,3.1228396,,850.0,,4262.0,,,
12.55405838,953.485221,3.122832,0.0384,1001.0,2.7,4672.0,-0.73755,-0.04,K4 V
12.7824,,3.00782,,1606.0,,5999.1,,,
13.75341932,1058.36859531,3.007812,0.0434,1726.0,2.23,6000.0,0.4456,0.084,
16.43236571,197.05361234,3.9014971,0.0505,1596.0,0.245,5760.0,0.44404,0.085,
16.2567,,3.9014904,,1511.0,,5512.0,,,
7.16,68.2,1.266938,0.0249,2155.0,1.02,6177.0,,0.35,
7.13535,,1.2669382,,1985.0,,6296.0,,,
3.6621,,1.926907,,1032.78,,4263.0,,0.17,
3.42735,,1.9268037,,943.0,,4249.0,,,
13.65253849,327.36325921,3.7065585,0.04756,1292.0,0.7,5890.0,0.02119,0.071,
12.9758,,3.7065603,,1114.0,,5632.0,,,
13.7646283,378.21580433,3.971281,0.0505,1539.0,0.79,6190.0,0.3784,-0.114,
15.3233,,3.9712794,,1240.0,,6200.0,,,
11.39953337,211.35589065,2.59261842,0.02709,604.0,0.78,3388.8,-1.78968,0.264,M V
11.0137,,2.5926199,,537.0,,3375.0,,,
4.37490943,,0.8831279,,1609.57,,5151.4,,,
3.82,30.3,0.8831331,0.01714,1722.0,3.0,5068.0,-0.36653,0.138,K1.5+/-1
5.02478678,,5.70428581412,,1249.94,,5560.5,,,
4.94057819,40.4,5.70439,0.0638,1213.02,1.84,5614.0,0.3251,0.205,
3.2,57.2,0.777038,0.0159,1871.0,9.6,5251.0,,0.256,K0 V
3.28324,,0.77685,,2240.0,,5190.0,,,
14.7302,,3.6525305,,1553.0,,5930.0,,,
15.55806521,176.07693748,3.6525145,0.047,1616.0,0.255,5850.0,0.40483,-0.103,
4.26,20.1,3.7852503,0.049,1445.0,1.42,6241.0,,0.01,
4.78648335,,3.78523282768,,1288.04,,6150.0,,,
12.168,,2.0180196,,1330.0,,5544.0,,,
12.97999965,721.47048389,2.0180231,0.03144,1488.0,1.82,5609.0,-0.09313,0.148,
2.17821,,4.6658007,,1068.0,,6365.0,,,
2.6667555,,4.6657965,0.060118218,1264.36,,6365.0,,,
12.0619,,18.0953159,,688.0,,6509.8,,,
12.80065596,1598.3590588,18.09547,0.153,,,6532.0,0.73878,0.017,
12.22899794,530.77343969,5.8768918,0.0675,1264.0,1.6,5706.0,0.28556,0.387,
12.39250082,,5.87694378399,,1212.81,,5805.0,,,
13.7646283,397.28550875,3.6515568,0.0515,1693.0,0.83,6370.0,0.55871,0.045,
12.4868,,3.6515704,,1150.0,,6353.0,,,
14.67255574,193.87532827,3.8795105,0.0502,1451.0,0.337,6020.0,0.26951,0.146,
14.0735,,3.8795023,,1437.0,,6048.0,,,
10.5700688,99.16246298,2.21778105,0.03138,1190.0,0.46,4930.0,-0.4828,0.283,
10.4759,,2.217782,,946.0,,4841.0,,,
3.37094443,,8.15948702679,,1000.52,,5860.0,,,
3.22,8.97,8.1594667,,1102.0,1.47,5844.0,,0.03,G1/2 V
15.9727975,435.42491759,2.30458952,0.03559,1984.0,0.587,6450.0,0.51455,-0.366,
16.9661,,2.304583,,1970.0,,6562.0,,,
23.53885947,375.03752026,3.119999,0.04289,1498.0,0.065,5810.0,0.19005,0.176,
12.17579997,,3.1198403899,,1324.89,,6011.2,,,
5.3,26.4,4.417965,0.0485,899.0,0.98,4969.0,0.33,-0.01,
6.4020317,,4.41780423888,,861.45,,4864.0,,,
11.68694909,,3.82129767523,,1087.65,,5342.0,,,
11.02963701,565.73456446,3.8212867,0.0481,1170.0,2.31,5550.0,-0.14146,0.384,
8.29464572,82.63538582,3.936551,0.043,690.0,0.8,3870.0,,0.4,M1
8.09927,,3.9365629,,706.0,,3689.0,,,
8.29464572,77.2323029,3.9365578,0.04194,711.0,0.743,3865.0,-1.12494,0.549,
12.80065596,69.28659273,3.3462406,0.048,1657.0,0.181,5703.0,0.45788,0.416,
12.1727,,3.3462671,,1438.0,,5501.0,,,
13.08088048,311.47183886,3.246075,0.0456,1534.0,0.76,5950.0,0.2833,0.262,
13.2996429,,3.24620800895,,1471.43,,6088.0,,,
12.8974,,9.0881638,,765.0,,5211.0,,,
12.59889431,324.18497514,9.088516,0.0813,801.0,0.89,5321.0,-0.3439,0.071,
11.61024861,,2.15474722196,,689.88,,3538.0,,,
11.32107051,222.4798849,2.154849,0.027,750.0,0.85,3660.0,,0.1,M2
11.32107051,212.94503269,2.154849,0.026,781.0,,3660.0,,0.1,
11.14172682,218.98377242,2.15484802,0.0263,764.0,0.871,3652.0,-1.40671,0.39,
12.43773089,,3.43919542546,,705.15,,3902.0,,,
12.0,85.3,3.438753,0.03845,759.0,0.27,3913.0,-1.06048,0.0,M0 V
5.14,14.95,4.6747373,0.043,582.0,0.61,3576.0,-1.43533,0.099,M2 V
4.73219,,4.6747218,,513.0,,3502.0,,,
10.0928,,2.8989758,,1247.0,,5908.0,,,
18.49481816,330.54154328,2.8989727,0.0421,1646.0,0.289,5772.0,0.33244,0.278,
12.92730565,,3.24429897599,,1567.79,,5999.0,,,
13.13692538,352.78953177,3.2443141,0.04611,1633.0,0.85,5859.0,0.39967,0.273,
11.0233,,11.8886495,,954.0,,5773.9,,,
10.87271128,187.51876013,11.88865,0.099,1178.0,0.82,5905.0,0.19618,-0.26,
13.3605,,2.0436029,,1179.0,,5568.0,,,
13.59649359,171.62733978,2.04360352,0.0325,1544.0,0.371,5622.0,0.00087,0.454,
11.67975789,99.7981198,4.123596,0.0529,1445.0,0.342,5731.0,0.3075,0.269,
12.0574,,4.1225477,,1115.0,,5662.2,,,
6.43,32.59,4.5445828,0.0361,441.0,0.67,3180.0,,0.04,
5.76059038,,4.5445569,,413.6,,3192.0,,,
6.0,16.5,4.5445697,0.0354,463.0,0.424,3269.0,-2.03152,0.23,M4
15.15454191,279.68899816,4.3345401,0.05539,1504.0,0.44,6000.0,0.41896,0.021,
15.22179579,270.15414595,4.3345401,0.0543,1519.0,0.418,6000.0,0.41896,0.021,
14.3572,,4.3345378,,1347.0,,6314.8,,,
15.27784069,260.61929374,4.33454,0.05354,1531.0,0.4,6000.0,0.41896,0.021,
14.2355,,3.4936188,,1394.0,,5779.5,,,
14.28024141,129.03833324,3.4936264,0.0463,1512.0,0.243,5725.0,0.27323,0.187,
12.31866979,1233.17421916,7.433234,0.0795,1198.0,3.63,6100.0,0.33606,0.175,
10.213,,7.4332642,,1026.0,,6227.0,,,
12.1125,,6.6080989,,1157.0,,5993.0,,,
12.27383387,55.61997123,6.607662,0.0743,1295.0,0.165,5975.0,0.41296,0.182,
14.4595851,187.51876013,3.6089254,0.0494,1621.0,0.25,5840.0,0.44248,0.188,
17.0677,,3.6089193,,1655.0,,5854.0,,,
7.17236,,4.3533211,,548.0,,3422.0,,,
7.9,44.0,4.353326,0.041,563.0,0.49,3476.0,,0.18,M4+/-0.5
3.19498757,,1.34830750212,,1358.86,,4888.0,,,
3.02,11.0,1.348335,0.0229,1441.0,2.2,4960.0,,0.37,K V
6.61394759,,5.41462349278,,872.0,,4888.0,,,
5.93,20.31,5.414654,0.058,907.0,0.5,4960.0,,0.37,K V
6.54717871,,14.70916624006,,612.69,,4888.0,,,
6.18,38.15,14.70886,0.113,650.0,0.9,4960.0,,0.37,K V
,,762.0,1.57,174.0,,4960.0,,0.37,K V
1.32,2.08,3.307441,0.0322,584.0,4.9,3392.0,-1.71444,-0.02,M3
1.27315538,,6.61491101611,,409.25,,3349.0,,,
2.08,6.57,13.175682,0.0809,368.0,4.1,3392.0,-1.71444,-0.02,M3
1.9602373,,13.1757294,0.085517535,344.17,,3349.0,,,
1.96023729,,13.17572943453,,325.27,,3349.0,,,
13.04725353,232.01473711,3.1774835,0.04469,1458.0,0.57,6060.0,0.17609,0.237,
13.9016,,3.1774814,,1393.0,,6071.0,,,
1.72,,4.040301,0.0528,1378.0,,6040.0,,-0.14,F7/F8V
1.362,13.71,4.040295,0.05727,1241.0,18.96,6169.0,,-0.08,
1.54737474,,4.04041303555,,1255.71,,6101.0,,,
2.74,,9.573096,0.0939,1033.0,,6040.0,,-0.14,F7/F8V
2.30530583,,9.57307063556,,941.92,,6101.0,,,
2.328,9.72,9.573083,0.1017,931.0,3.15,6169.0,,-0.08,
12.28504285,731.0053361,56.39879,0.3081,605.1,2.17,6096.0,0.31639,0.14,F V
12.5447,,56.4043748,,272.0,,6433.0,,,
13.57407563,457.67290608,3.8016122,0.05222,1570.0,1.01,6202.0,0.43933,0.182,
13.6371,,3.8016217,,1418.0,,6244.0,,,
12.1827,,4.0664446,,856.0,,5421.0,,,
13.30506009,136.66621501,4.0664428,0.04823,1074.0,0.32,5281.0,-0.28735,0.168,
16.66323365,,4.61742539074,,1504.86,,6411.0,,,
16.11851425,365.50266805,4.6174141,0.06311,1669.0,0.477,6860.0,0.71349,0.317,
3.02356,,3.3207642,,1371.0,,6142.0,,,
3.21,,3.320729,,1255.0,,5724.0,,0.11,
2.55541453,,4.90199383996,,382.4,,3147.0,,,
2.43,,4.9019804,0.0336,412.0,,3238.0,-2.2644,-0.27,M5.5+/-0.5
12.69,825.0,3.5819232,0.03944,739.0,2.22,3920.0,-1.09151,0.3,
13.67495645,788.21444936,3.5819194,0.04,725.0,1.82,3794.0,-1.11919,0.52,M1.0+/-0.5
13.33868703,823.17557413,3.5819198,0.0398,728.0,,3794.0,,,
12.66614819,816.81900599,3.5819134,0.03924,750.0,2.21,3926.0,-1.09205,0.433,
12.0428,,3.5809733,,702.0,,3790.0,,,
2.68,7.17,5.19672,0.056,981.4,2.05,5325.0,,-0.02,G9 V
1.92573459,,5.19768583561,,910.74,,5718.0,,,
2.64,6.7,5.197576,0.0554,922.0,2.040038,5291.0,,-0.044,G9 V
5.09,16.42,16.06819,0.1189,673.6,0.685,5325.0,,-0.02,G9 V
,,16.067531,,,,5325.0,,-0.02,G9 V
5.09,14.1,16.067541,0.117,635.0,0.589957,5291.0,,-0.044,G9 V
4.79096167,,16.06752201521,,625.19,,5718.0,,,
11.154,,3.491383,,1352.0,,5936.5,,,
10.68215861,165.27077164,3.4913885,0.05018,1642.0,0.74,6370.0,0.48287,0.294,
2.4189,,9.151201,,763.05,,5243.0,,,
2.45142,,9.1512776,,759.0,,5015.0,,,
,,0.490052,,,,4850.0,,0.2,
1.28,3.07,0.490047,0.0113,1862.0,8.0,4850.0,,0.2,
1.47415294,,0.49005894131,,1730.72,,4891.0,,,
,,4.8494,0.052,867.0,,4850.0,,0.2,
,,12.4610213,,,,4850.0,,0.2,
3.29,9.9,12.46103,0.098,633.0,1.36,4850.0,,0.2,
3.28094918,,12.46100863975,,588.56,,4891.0,,,
20.88421891,,2.92246609239,,2027.12,,5520.0,,,
16.81347105,143.02278315,2.9223,,,,6000.0,,0.29,
2.12,,16.336334,0.0872,308.0,,3298.0,-1.9431,-0.209,M3.5+/-0.5
2.04924027,,16.33636652404,,290.94,,3365.0,,,
2.27214086,,5.53832899924,,585.02,,3883.0,,,
2.266,,5.5382498,0.05251,633.6,,3901.0,-1.12726,,M0 V
2.415,,10.688716,0.0814,508.9,,3901.0,-1.12726,,M0 V
2.46422452,,10.68860835067,,469.88,,3883.0,,,
2.01,,5.424019,0.04753,488.0,,3528.0,-1.51215,0.148,M4 V
2.09370701,,5.4240691499,,487.36,,3500.0,,,
14.36327424,,4.37801940873,,1162.08,,4913.0,,,
15.10970598,304.1617855,4.378081,0.0579,,0.881,4974.0,0.82217,0.205,
16.69017226,353.74301699,3.25352,,,,6020.0,0.63749,0.16,
16.52126324,,3.25352662145,,1869.38,,6368.0,,,
12.12752552,,30.08350298174,,703.86,,5906.5,,,
11.2089807,95.3485221,30.08364,0.201,904.0,,6219.0,0.36173,0.1,
2.52,5.4,7.44628,0.0534,435.0,1.85,3422.0,-1.76802,-0.19,M3.5 V
2.40486444,,7.4463033768,,392.84,,3353.0,,,
2.49,,7.4463,0.0511,435.0,,3353.0,-1.79352,,M
2.77,,17.9636,0.133,609.0,,5225.0,,0.08,K1/2 V
3.29701974,,17.96350826817,,561.36,,5229.0,,,
1.7193265,,1.8498567,0.029962645,1638.82,,5834.0,,,
1.71932648,,1.84985667759,,1499.3,,5834.0,,,
22.4297,,2.88069,,1421.0,,5541.0,,,
13.26022417,252.35575516,2.8807198,0.04036,1395.0,0.595,5640.0,0.01115,0.25,
11.62,,,,941.0,,5557.0,,,
14.01122587,1872.00931723,101.94054,0.416,427.0,3.73,5545.0,,-0.06,G V
2.82,,1.1589,0.0164,861.0,,3400.0,-1.60432,0.0,M3.0
2.68297219,,1.15890129424,,781.57,,3449.0,,,
14.60530185,397.28550875,3.9540709,0.05448,1639.0,0.7,6206.0,0.55267,0.216,
13.1238,,3.9540617,,1477.0,,5773.0,,,
3.63045,,5.1830043,,1202.0,,6156.0,,,
3.63045,,5.1830043,0.061732577,1382.67,,6156.0,,,
2.66002553,,2.42615378456,,1234.03,,5271.0,,,
2.691,,2.42614,0.03392,,,5315.0,-0.20761,0.16,K1 V
11.09689089,1197.32317485,82.97213,0.3569,,,5315.0,-0.20761,0.16,K1 V
11.4756331,,82.929411424,,182.8,,5271.0,,,
,450.23572136,40.5634,0.2219,,,5315.0,-0.20761,0.16,K1 V
1.91,,1.858703,0.0283,1491.0,,5550.0,-0.1891,,
1.93236572,,1.85866242291,,1309.62,,5481.0,,,
2.72510061,,9.19107915063,,768.7,,5481.0,,,
,,9.192402,,,,5550.0,-0.1891,,
3.1,,9.192522,0.0823,875.0,,5550.0,-0.1891,,
4.07,,16.364988,0.1208,722.0,,5550.0,-0.1891,,
,,16.364909,,,,5550.0,-0.1891,,
3.92483216,,16.36487303732,,634.22,,5481.0,,,
12.17,637.0,15.266446,0.118,705.0,1.941,5433.0,-0.23582,0.05,G8/G9
12.26639677,,15.26646581815,,650.43,,5420.82,,,
0.9086617,,0.3994445,0.008332353,1362.93,,3702.0,,,
0.90866174,,0.39944449523,,1247.03,,3702.0,,,
11.85910158,473.56432643,9.95581,0.0994,,1.74,4896.0,0.80277,0.23,
8.32411,,9.956296,,1655.0,,4956.0,,,
1.49999347,,3.96490526655,,522.51,,3476.0,,,
1.415,,3.965991,0.0359,554.16,,3558.0,-1.6925,-0.09,
12.53,732.0,225.11781,0.768,318.0,2.06,6096.0,,0.08,F7 V
,,225.1064,,,,6096.0,,0.08,F7 V
13.20815058,,225.10378854971,,341.15,,5965.99,,,
,1833.86990839,3990.0,5.219,,,6096.0,,0.08,F7 V
10.53644186,168.44905571,31.034,,,,5190.0,,0.17,
10.15776883,,31.03432139505,,614.66,,5234.0,,,
6.8,959.84178914,82.6869,0.349,347.0,,5170.0,-0.37675,0.16,K V
6.82369247,,82.69014390768,,344.17,,5073.0,,,
6.90877517,,482.8191,,672.67,,5073.0,,,
9.42,2946.26933289,482.8191,1.152,191.0,,5170.0,-0.37675,0.16,K V
2.36323,,3.9813082,,1561.0,,6011.9,,,
2.550449,,3.9812091,0.05099712,1380.27,,6011.9,,,
11.67975789,4096.80816623,7.24599,0.0888,1677.0,14.1,6264.0,1.01703,0.342,F
14.2395,,7.2455997,,1637.0,,6169.1,,,
3.2,123.0,271.9445,0.847,,,5800.0,,,G V
3.52959232,,271.938638971,,268.57,,5490.04,,,
2.71867163,,10.2829582518,,779.83,,5700.0,,,
2.933,,10.283918787,0.093013,,,5700.0,,,
8.18255591,1229.99593509,22.09341,0.173,,,6560.0,0.69461,-0.09,
9.76032934,,22.09339217881,,950.11,,6798.4,,,
4.34,,12.19148,0.119,660.0,,5190.0,,0.1,G
4.6131319,,12.19145582957,,659.68,,5418.0,,,
9.02698,,6.2356356,,1397.0,,5854.0,,,
10.9175472,61.65871096,6.235633,0.074,1468.0,0.26,6070.0,0.62428,0.288,
14.14533494,,1.74548279134,,2012.9,,6674.0,,,
15.22179579,1687.66884117,1.7452851,0.03216,2255.0,2.63,6740.0,0.64836,0.11,
13.0113,,4.2809767,,1279.0,,5964.0,,,
12.44196858,734.18362017,4.28088,0.0555,1472.0,2.09,6058.0,0.38021,0.207,
14.35870428,308.29355479,3.5658116,0.0492,1673.0,0.57,6390.0,0.49969,-0.102,
13.7385,,3.5658043,,1610.0,,6214.0,,,
2.81449145,,6.86595824423,,1224.62,,6212.63,,,
2.85372018,20.8,6.866196,0.077,1198.94,4.91,6174.0,0.46195,0.164,
,,10.3311565,,,,5735.0,0.43457,0.26,G
11.9428,,10.3311664,,1111.0,,5760.0,,,
11.09691,486.2799,10.33111,0.097,1370.0,,5735.0,0.43457,0.26,G
,,10.3311562,,,,5735.0,0.43457,0.26,G
8.99483,,1.5229985,,687.0,,3237.0,,,
8.47398941,212.94503269,1.52275959,0.01845,624.0,1.92,3390.0,-1.83565,0.3,M4.5+/-0.5
8.7,86.7,1.5227591,0.01808,694.0,0.75,3260.0,,0.27,M3.5 V
12.87,227.0,10.60057,0.098,894.0,0.59,5805.0,0.00903,-0.13,
12.6054,,10.5988743,,574.0,,5809.9,,,
13.44993018,,7.47933740112,,828.27,,5078.0,,,
12.34108775,572.0911326,7.479182,0.0726,919.0,1.67,5380.0,-0.20135,0.206,
8.54124329,88.99195396,21.491984,0.1515,717.6,0.78,5640.0,0.0086,0.165,
9.09747,,21.4921464,,608.0,,5520.0,,,
1.35917743,,0.54815729517,,1577.39,,4590.0,,,
1.16,,0.5481579,0.0128,1693.0,,4621.0,,,
1.166,1.42,0.548177,0.01189,1617.0,4.89,4440.0,,0.12,K6 V
,,6.6356,,,,4440.0,,0.12,K6 V
,,26.233,,,,4440.0,,0.12,K6 V
,,61.3,,,,4440.0,,0.12,K6 V
6.00429,,6.3084728,,1012.0,,5840.0,,,
6.25,32.7,6.3085044,0.06614,1040.0,0.74,5749.0,,0.15,G2 V
10.76062147,642.01338214,10.24368,0.093,1056.0,2.94,5909.0,-0.03058,-0.15,
11.2818,,10.2436729,,1035.0,,5845.9,,,
3.2,16.0,23.445,,615.0,2.8,5070.0,-0.489,0.2,K2 V
3.48935569,16.14568308,23.443162,0.1481,550.0,2.08,4780.0,-0.47366,0.082,
3.02618,,23.4428912,,527.0,,4794.4,,,
2.64301,,4.2403543,,1113.0,,5670.0,,,
2.54811,,4.240122,0.051204842,1164.91,,5670.0,,,
6.6,32.0,6.753581,0.073,1180.0,0.6,5808.0,,0.2,
6.28796,,6.7535728,,927.0,,5880.0,,,
11.98240037,921.7023803,30.158577,0.2157,976.0,2.95,6160.0,0.84696,0.065,
11.2128,,30.1584857,,549.0,,6083.0,,,
1.54,3.57,7.18886,,1009.0,5.623888,5277.0,-0.25696,-0.11,
1.52545823,,7.18873321304,,830.56,,5581.0,,,
4.74,,5.4588385,0.06519,1442.0,,6150.0,0.29885,0.18,F V
4.40571,,5.4589863,,1247.0,,6223.0,,,
3.86,,17.8999,0.1439,971.0,,6150.0,0.29885,0.18,F V
3.00633,,17.9051919,,824.0,,6223.0,,,
12.02041386,,5.20970995776,,904.48,,5296.38,,,
16.25302201,,5.2097118,0.05602,,,5183.0,,0.107,K V
11.3547,,20.9108406,,739.0,,6408.0,,,
11.88151954,1036.12060682,20.33003,0.158,906.0,,6300.0,,0.12,F8 V
4.80454584,,12.21933924299,,808.37,,5643.77,,,
5.351,,12.214286,,,,5643.77,0.03946,0.415,
13.0318,,3.8922407,,1236.0,,5943.0,,,
13.34989601,330.54154328,3.8922295,0.0522,1585.0,0.76,6060.0,0.45788,0.208,
11.99363,4449.62,1.2652328,0.012,760.0,,3350.0,,,M3.5
11.92440528,,1.26523376763,,691.34,,3225.0,,,
11.87031056,166.85991368,1.26523248,0.01648,754.0,0.551,3354.0,-1.83565,0.265,
11.54525012,147.15455244,1.2652328,0.0159,687.0,0.56,3322.0,-1.85078,0.27,M V
11.1125,,1.6306523,,653.0,,3262.0,,,
11.6,343.0,1.630757,0.0199,737.0,1.21,3430.0,-1.7122,0.0,M4.0
1.98,5.3,1.54285047,0.0195,794.0,3.8,3544.0,-1.5986,-0.12,M3
1.96530324,,1.54284863302,,709.89,,3439.0,,,
10.72699453,81.99972901,4.5661061,0.0557,1286.0,0.364,5723.0,0.15229,0.324,
11.6029,,4.5661309,,1228.0,,5569.0,,,
9.38757809,,4.29148786096,,675.41,,3937.0,,,
9.86,657.0,4.291452,0.0469,783.0,,4230.0,-0.82391,0.41,
12.9734,,4.0966887,,1637.0,,6212.0,,,
12.778238,743.71847238,4.0966692,0.05593,1772.0,1.96,6500.0,0.71265,-0.104,
5.22,,4.872171,,,,5631.0,-0.02335,,
4.89644,,4.8721904,,1042.0,,5430.5,,,
11.60129502,3651.84839643,4.1509768,0.05134,1244.0,12.9,5790.0,0.02078,0.254,
10.8804,,4.1509756,,990.0,,5686.0,,,
11.9,170.4,2.930289,0.034,675.0,0.56,3586.0,,-0.03,M3+/-1
11.8933,,2.9304371,,662.0,,3692.0,,,
10.98480109,158.9142035,2.930289,0.0313,676.0,,3586.0,,-0.03,
8.61211634,,6.387573911,,495.61,,3688.0,,,
9.30345398,127.1313628,6.387597,0.052,565.0,0.93,3659.0,-1.3098,0.376,M0.5 V
,,6.3875892,,,,3659.0,-1.3098,0.376,M0.5 V
11.9692,,2.2623535,,944.0,,4219.0,,,
9.86390302,190.6970442,2.262196,0.0295,1043.0,1.1,4610.0,-0.76195,-0.17,K4 V
13.19297028,1160.07368555,5.858858,0.0726,1655.0,2.77,6240.0,0.81624,0.03,
13.09208946,1182.32167404,5.858858,0.073,1648.0,2.88,6240.0,0.81624,0.03,
12.1366,,5.8588751,,1268.0,,6418.0,,,
13.5292397,1080.6165838,5.858857,0.06975,1682.0,2.39,6240.0,0.81624,0.03,
2.83,,4.07853,0.0506,695.0,,3580.0,-1.45905,,M
3.74681,,4.0785273,,695.0,,3580.0,,,
5.59112064,,2.32663999021,,779.15,,3946.0,,,
5.82,61.5,2.3266508,0.0296,867.0,1.72,3927.0,-1.09528,0.338,
16.6117094,184.02264765,5.4233207,0.0604,1350.0,0.22,5692.0,0.3075,-0.048,
