planet_radius_earth,planet_mass_earth,orbital_period_days,semi_major_axis_AU,equilibrium_temp_K,planet_density,star_temp_K,star_luminosity,star_metallicity,star_type
1.55409035,154.306465,4.382745,0.10086,797.0,1.33,5185.0,-0.0828599999999999,-0.05,G0 V
2.64809498,154.306465,14.101361,0.10086,797.0,1.33,5185.0,-0.0828599999999999,-0.05,G0 V
1.82322896,154.306465,8.527219,0.10086,797.0,1.33,5922.0,-0.0828599999999999,0.05,G0 V
2.34,154.306465,9.9785275,0.10086,797.0,1.33,5908.0,-0.0828599999999999,-0.0039,G0 V
2.13,154.306465,9.975403,0.10086,797.0,1.33,6063.0,-0.0828599999999999,-0.0039,G0 V
2.8191657,154.306465,9.977481,0.10086,797.0,1.33,5908.0,-0.0828599999999999,-0.45,G0 V
2.14446231,154.306465,15.853989,0.10086,797.0,1.33,5554.0,-0.0828599999999999,-0.13,G0 V
2.34,154.306465,15.85412,0.10086,797.0,1.33,5495.0,-0.0828599999999999,-0.0039,G0 V
2.19,154.306465,15.8523,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.41,154.306465,6.37961,0.10086,797.0,1.33,5347.0,-0.0828599999999999,-0.0039,G0 V
1.27328671,154.306465,6.380803,0.10086,797.0,1.33,5548.0,-0.0828599999999999,0.26,G0 V
1.341,154.306465,6.38092,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.78,154.306465,17.96832,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.15,154.306465,17.968216,0.10086,797.0,1.33,4151.0,-0.0828599999999999,-0.0039,G0 V
1.94750799,154.306465,17.969079,0.10086,797.0,1.33,4382.0,-0.0828599999999999,-0.35,G0 V
2.03,154.306465,17.969029,0.117,797.0,1.33,4118.41,-0.0828599999999999,-0.0039,G0 V
1.53,154.306465,17.9654,0.1088,797.0,1.33,4102.0,-0.0828599999999999,-0.0039,G0 V
1.41817537,154.306465,7.576544,0.10086,797.0,1.33,5748.0,-0.0828599999999999,-0.11,G0 V
1.62,154.306465,7.5734,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.5,154.306465,7.5767206,0.10086,797.0,1.33,5749.0,-0.0828599999999999,-0.0039,G0 V
2.01,154.306465,12.3988,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.92,154.306465,12.400731,0.10086,797.0,1.33,5749.0,-0.0828599999999999,-0.0039,G0 V
1.8017647,154.306465,12.400047,0.10086,797.0,1.33,5748.0,-0.0828599999999999,-0.11,G0 V
2.68657205,154.306465,5.628466,0.10086,797.0,1.33,5250.0,-0.0828599999999999,-0.09,G0 V
3.71,154.306465,5.6228,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.23,154.306465,5.6315915,0.10086,797.0,1.33,5032.0,-0.0828599999999999,-0.0039,G0 V
1.8,154.306465,14.317001,0.10086,797.0,1.33,5449.0,-0.0828599999999999,-0.0039,G0 V
1.69,154.306465,14.3181,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.66608079,154.306465,14.316941,0.10086,797.0,1.33,5569.0,-0.0828599999999999,-0.06,G0 V
3.41,154.306465,29.626402,0.10086,797.0,1.33,5449.0,-0.0828599999999999,-0.0039,G0 V
3.20569097,154.306465,29.62682,0.10086,797.0,1.33,5569.0,-0.0828599999999999,-0.06,G0 V
3.02,154.306465,29.6245,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,29.626,0.10086,797.0,1.33,5547.0,-0.20215,-0.0039,G0 V
1.60826194,154.306465,5.868699,0.10086,797.0,1.33,5580.0,-0.0828599999999999,-0.25,G0 V
2.3,154.306465,5.86639571,0.10086,797.0,1.33,5573.35,-0.05981,-0.533,G0 V
2.59,154.306465,19.564,0.10086,797.0,1.33,4581.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,19.5661401,0.10086,797.0,1.33,4246.81,-0.77269,-0.0294,G0 V
2.49179901,154.306465,19.562743,0.10086,797.0,1.33,4500.0,-0.0828599999999999,-0.24,G0 V
2.59,154.306465,19.56325,0.10086,797.0,1.33,4246.81,-0.77269,-0.0294,G0 V
2.78,154.306465,19.56236,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.03803688,154.306465,9.525988,0.10086,797.0,1.33,5909.0,-0.0828599999999999,0.05,G0 V
1.49090097,154.306465,5.329439,0.10086,797.0,1.33,5428.0,-0.0828599999999999,0.15,G0 V
1.55,154.306465,5.32944,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.1162048,154.306465,14.155185,0.10086,797.0,1.33,6063.0,-0.0828599999999999,0.41,G0 V
3.83,154.306465,8.74809,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.55790985,154.306465,8.747818,0.10086,797.0,1.33,5525.0,-0.0828599999999999,0.09,G0 V
2.3,154.306465,5.17110937,0.10086,797.0,1.33,5071.98,-0.52287,0.1991,G0 V
2.12,154.306465,5.17222,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.51267885,154.306465,5.172191,0.10086,797.0,1.33,5015.0,-0.0828599999999999,0.03,G0 V
1.4,154.306465,32.94171,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.51,154.306465,8.86638,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,8.866,0.10086,797.0,1.33,5368.0,-0.43904,-0.0039,G0 V
2.41012773,154.306465,8.865932,0.10086,797.0,1.33,5263.0,-0.0828599999999999,-0.59,G0 V
2.3,154.306465,6.893,0.10086,797.0,1.33,5573.0,-0.01252,-0.0039,G0 V
2.70624391,154.306465,6.894252,0.10086,797.0,1.33,5609.0,-0.0828599999999999,0.42,G0 V
2.8,154.306465,6.894287,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.89424037,0.10086,797.0,1.33,5573.0,-0.01252,-0.0039,G0 V
3.17,154.306465,6.89442,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.73730765,0.10086,797.0,1.33,5180.6,-0.39158,0.155,G0 V
2.76720668,154.306465,4.736884,0.10086,797.0,1.33,5159.0,-0.0828599999999999,-0.01,G0 V
2.3,154.306465,4.737,0.10086,797.0,1.33,5180.6,-0.39158,0.155,G0 V
2.86,154.306465,4.736893,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.9,154.306465,4.736834,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.46,154.306465,0.469287,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.1,154.306465,0.469285,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
2.59929571,154.306465,0.469269,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
2.3,154.306465,10.787992,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
2.7,154.306465,10.792613,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.51134498,154.306465,10.793471,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
3.45,154.306465,10.79274,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.792,0.10086,797.0,1.33,5436.47,-0.13179,0.0642,G0 V
2.3,154.306465,10.7930529,0.10086,797.0,1.33,5436.47,-0.13179,0.0642,G0 V
2.3,154.306465,22.620344,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
2.54112738,154.306465,22.629496,0.10086,797.0,1.33,5482.0,-0.0828599999999999,0.09,G0 V
1.6,154.306465,16.995848,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.4,154.306465,16.996,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,16.99291698,0.10086,797.0,1.33,5237.31,-0.39912,-0.021,G0 V
1.53786409,154.306465,16.993435,0.10086,797.0,1.33,5252.0,-0.0828599999999999,-0.22,G0 V
2.3,154.306465,16.994,0.10086,797.0,1.33,5237.31,-0.39912,-0.021,G0 V
1.19,154.306465,10.6161,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.31284773,154.306465,10.616646,0.10086,797.0,1.33,5722.0,-0.0828599999999999,-0.05,G0 V
2.79551948,154.306465,52.714072,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.48,154.306465,52.7099,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.17207779,154.306465,41.474219,0.10086,797.0,1.33,5784.0,-0.0828599999999999,0.06,G0 V
3.45,154.306465,41.4661,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.2,154.306465,0.77401,0.10086,797.0,1.33,5438.0,-0.0828599999999999,0.0,G0 V
1.3833597,154.306465,0.773981,0.10086,797.0,1.33,5477.0,-0.0828599999999999,0.26,G0 V
1.5,154.306465,0.773987,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.8,154.306465,2.871348,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.9,154.306465,2.87162,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.4,154.306465,2.871512,0.10086,797.0,1.33,5438.0,-0.0828599999999999,0.0,G0 V
1.70058746,154.306465,2.871788,0.10086,797.0,1.33,5477.0,-0.0828599999999999,0.26,G0 V
2.3,154.306465,7.15451552,0.10086,797.0,1.33,5374.67,-0.19607,0.266,G0 V
3.22104537,154.306465,7.149079,0.10086,797.0,1.33,5477.0,-0.0828599999999999,0.26,G0 V
2.3,154.306465,7.15,0.10086,797.0,1.33,5374.67,-0.19607,0.266,G0 V
2.4,154.306465,7.149584,0.10086,797.0,1.33,5438.0,-0.0828599999999999,0.0,G0 V
3.4,154.306465,7.149336,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.51,154.306465,7.14998,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.25541631,154.306465,13.608341,0.10086,797.0,1.33,5477.0,-0.0828599999999999,0.26,G0 V
2.69,154.306465,13.60496,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.9,154.306465,13.606629,0.10086,797.0,1.33,5438.0,-0.0828599999999999,0.0,G0 V
2.5,154.306465,13.608511,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.25908622,154.306465,1.742983,0.10086,797.0,1.33,5982.0,-0.0828599999999999,0.16,G0 V
2.9,154.306465,7.809757,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.62511304,154.306465,7.807595,0.10086,797.0,1.33,5982.0,-0.0828599999999999,0.16,G0 V
2.3,154.306465,7.81110453,0.10086,797.0,1.33,5906.9,0.21087,-0.063,G0 V
2.79,154.306465,7.80905,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.809,0.10086,797.0,1.33,5906.9,0.21087,-0.063,G0 V
1.51234354,154.306465,5.1763,0.10086,797.0,1.33,5503.0,-0.0828599999999999,-0.01,G0 V
1.587,154.306465,2.58819,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.48429818,154.306465,6.67934,0.10086,797.0,1.33,5503.0,-0.0828599999999999,-0.01,G0 V
2.6,154.306465,6.679224,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.58,154.306465,6.67913,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.679,0.10086,797.0,1.33,5468.0,-0.21855,-0.0039,G0 V
2.3,154.306465,6.67773603,0.10086,797.0,1.33,5468.0,-0.21855,-0.0039,G0 V
2.3,154.306465,7.920978,0.10086,797.0,1.33,5430.0,-0.0828599999999999,0.1,G9 V
2.3,154.306465,7.91952314,0.10086,797.0,1.33,5322.0,-0.29196,0.05,G0 V
1.26,154.306465,2.5084894,0.10086,797.0,1.33,5368.0,-0.0828599999999999,-0.0039,G0 V
1.15876577,154.306465,2.508283,0.10086,797.0,1.33,5391.0,-0.0828599999999999,-0.03,G0 V
1.22,154.306465,2.50858,0.036,797.0,1.33,5748.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.099,0.10086,797.0,1.33,5605.6,-0.06781,-0.74,G0 V
0.91,154.306465,10.1016,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.35673729,154.306465,10.098858,0.10086,797.0,1.33,5631.0,-0.0828599999999999,-0.19,G0 V
1.09308317,154.306465,21.574023,0.10086,797.0,1.33,5631.0,-0.0828599999999999,-0.19,G0 V
1.57889322,154.306465,2.858646,0.10086,797.0,1.33,5176.0,-0.0828599999999999,0.31,G0 V
1.63,154.306465,2.85847,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.85794855,0.10086,797.0,1.33,5012.0,-0.34502,-0.0039,G0 V
2.3,154.306465,2.858,0.10086,797.0,1.33,5012.0,-0.34502,-0.0039,G0 V
1.47,154.306465,4.16328,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.57477412,154.306465,4.163221,0.10086,797.0,1.33,5252.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,4.163,0.10086,797.0,1.33,5163.0,-0.36021,-0.0039,G0 V
2.3,154.306465,14.786,0.10086,797.0,1.33,5576.0,-0.07572,-0.0039,G0 V
3.3,154.306465,14.786747,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.64229858,154.306465,39.721386,0.10086,797.0,1.33,5979.0,-0.0828599999999999,0.1,G0 V
3.63,154.306465,39.7268,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,39.699,0.10086,797.0,1.33,6212.0,0.36302,-0.0039,G0 V
3.0,154.306465,15.852989,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,15.854,0.10086,797.0,1.33,5750.93,-0.01196,-0.114,G0 V
2.94026258,154.306465,15.853543,0.10086,797.0,1.33,5712.0,-0.0828599999999999,-0.09,G0 V
3.29,154.306465,15.85388,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.68,154.306465,28.4707,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.57581891,154.306465,28.482786,0.10086,797.0,1.33,5712.0,-0.0828599999999999,-0.09,G0 V
3.59970536,154.306465,48.324222,0.10086,797.0,1.33,6045.0,-0.0828599999999999,0.01,G0 V
2.3,154.306465,8.35470947,0.10086,797.0,1.33,5627.0,-0.11379,-0.0039,G0 V
2.3,154.306465,8.358,0.10086,797.0,1.33,5627.0,-0.11379,-0.0039,G0 V
2.5015294,154.306465,8.357954,0.10086,797.0,1.33,5675.0,-0.0828599999999999,-0.01,G0 V
2.5,154.306465,8.357441,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,17.043,0.10086,797.0,1.33,5183.84,-0.40084,0.094,G0 V
2.3,154.306465,17.042849,0.10086,797.0,1.33,5262.0,-0.0828599999999999,-0.16,G0 V
2.3,154.306465,3.359,0.10086,797.0,1.33,5183.84,-0.40084,0.094,G0 V
2.82,154.306465,7.44976,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.45,0.10086,797.0,1.33,5183.84,-0.40084,0.094,G0 V
2.3,154.306465,7.4500372,0.10086,797.0,1.33,5262.0,-0.0828599999999999,-0.16,G0 V
1.593,154.306465,3.225369,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.225,0.10086,797.0,1.33,4550.0,-0.72122,-0.0039,G0 V
1.9,154.306465,3.225349,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.88203097,154.306465,3.225423,0.10086,797.0,1.33,4681.0,-0.0828599999999999,-0.23,G0 V
2.83685639,154.306465,7.374497,0.10086,797.0,1.33,4681.0,-0.0828599999999999,-0.23,G0 V
2.45,154.306465,7.37426,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.3744828,0.10086,797.0,1.33,4681.0,-0.0828599999999999,-0.23,G0 V
2.3,154.306465,7.374,0.10086,797.0,1.33,4550.0,-0.72122,-0.0039,G0 V
3.0,154.306465,7.374689,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.38,154.306465,2.85009,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.85,0.10086,797.0,1.33,5017.84,-0.4288,-0.01,G0 V
1.3643987,154.306465,2.849883,0.10086,797.0,1.33,5233.0,-0.0828599999999999,-0.04,G0 V
1.47,154.306465,1.059806,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.40006712,154.306465,1.05979,0.10086,797.0,1.33,5507.0,-0.0828599999999999,0.13,G0 V
3.28568401,154.306465,22.779878,0.10086,797.0,1.33,5507.0,-0.0828599999999999,0.13,G0 V
3.39,154.306465,22.7768,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.30165603,154.306465,3.405164,0.10086,797.0,1.33,5491.0,-0.0828599999999999,0.27,G0 V
2.31,154.306465,3.405087,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.37068602,154.306465,9.695101,0.10086,797.0,1.33,5000.0,-0.0828599999999999,-0.07,G0 V
1.37,154.306465,9.6897,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.76,154.306465,7.05647,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.04584393,154.306465,7.055784,0.10086,797.0,1.33,5755.0,-0.0828599999999999,0.07,G0 V
1.99552771,154.306465,26.672263,0.10086,797.0,1.33,5890.0,-0.0828599999999999,-0.26,G0 V
2.209,154.306465,26.682,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.79522879,154.306465,18.294549,0.10086,797.0,1.33,5043.0,-0.0828599999999999,-0.14,G0 V
3.59,154.306465,12.4904,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.60585269,154.306465,12.48749,0.10086,797.0,1.33,5522.0,-0.0828599999999999,0.11,G0 V
1.67866113,154.306465,4.190948,0.10086,797.0,1.33,5582.0,-0.0828599999999999,-0.11,G0 V
1.75,154.306465,4.19121,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
0.86850263,154.306465,2.080615,0.10086,797.0,1.33,4720.0,-0.0828599999999999,-0.06,G0 V
1.7,154.306465,9.32448,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.25,154.306465,9.32389,0.0699,797.0,1.33,4006.0,-0.0828599999999999,-0.0039,G0 V
1.89,154.306465,9.3251498,0.10086,797.0,1.33,4024.0,-0.0828599999999999,-0.0039,G0 V
1.84,154.306465,9.325038,0.076,797.0,1.33,4222.06,-0.0828599999999999,-0.0039,G0 V
2.49,154.306465,15.50192,0.107,797.0,1.33,4222.06,-0.0828599999999999,-0.0039,G0 V
2.29,154.306465,15.504102,0.10086,797.0,1.33,4024.0,-0.0828599999999999,-0.0039,G0 V
1.53,154.306465,15.50116,0.098,797.0,1.33,4006.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,15.4941223,0.10086,797.0,1.33,4047.0,-0.98492,-0.0039,G0 V
2.17,154.306465,15.50195,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
0.86,154.306465,0.57023,0.10086,797.0,1.33,5500.0,-0.0828599999999999,0.0,G0 V
0.81864346,154.306465,0.570233,0.10086,797.0,1.33,5396.0,-0.0828599999999999,0.05,G0 V
1.3,154.306465,0.669532,0.10086,797.0,1.33,5360.0,-0.0828599999999999,-0.04,G0 V
1.44,154.306465,0.669573,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.37466396,154.306465,0.669558,0.10086,797.0,1.33,5221.0,-0.0828599999999999,0.11,G0 V
2.6,154.306465,9.795546,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.65,154.306465,9.795647,0.10086,797.0,1.33,4349.0,-0.0828599999999999,-0.0039,G0 V
2.39257704,154.306465,9.7954,0.10086,797.0,1.33,4349.0,-0.0828599999999999,-0.33,G0 V
2.57,154.306465,9.79546,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.51398464,154.306465,8.13087,0.10086,797.0,1.33,5794.0,-0.0828599999999999,0.25,G0 V
2.6,154.306465,8.59627,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.21567504,154.306465,8.596531,0.10086,797.0,1.33,5768.0,-0.0828599999999999,0.12,G0 V
2.5,154.306465,8.596724,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.63,154.306465,8.26947,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.12381238,154.306465,8.269648,0.10086,797.0,1.33,5704.0,-0.0828599999999999,0.11,G0 V
1.63,154.306465,2.174829,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.7,154.306465,2.174769,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.67844825,154.306465,2.174789,0.10086,797.0,1.33,4591.0,-0.0828599999999999,-0.18,G0 V
3.36,154.306465,14.0721,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
3.57854073,154.306465,14.074524,0.10086,797.0,1.33,5967.0,-0.0828599999999999,0.04,G0 V
2.79,154.306465,8.68055,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.56948149,154.306465,8.679885,0.10086,797.0,1.33,5757.0,-0.0828599999999999,0.25,G0 V
1.47,154.306465,3.9009,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.34762583,154.306465,3.901287,0.10086,797.0,1.33,5753.0,-0.0828599999999999,0.13,G0 V
1.43839723,154.306465,6.66767,0.10086,797.0,1.33,5753.0,-0.0828599999999999,0.13,G0 V
1.66,154.306465,6.6674,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.84,154.306465,11.13878,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.57634456,154.306465,11.137278,0.10086,797.0,1.33,5753.0,-0.0828599999999999,0.13,G0 V
2.21473364,154.306465,13.682511,0.10086,797.0,1.33,5599.0,-0.0828599999999999,0.06,G0 V
2.62,154.306465,13.68275,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,13.683038,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.98,154.306465,2.398982,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.67890272,154.306465,2.399094,0.10086,797.0,1.33,5716.0,-0.0828599999999999,0.13,G0 V
2.22325951,154.306465,15.388825,0.10086,797.0,1.33,5934.0,-0.0828599999999999,-0.3,G0 V
2.1,154.306465,15.386796,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
0.90973766,154.306465,0.50557,0.10086,797.0,1.33,5859.0,-0.0828599999999999,0.19,G0 V
0.89,154.306465,0.50557,0.10086,797.0,1.33,5859.0,-0.0828599999999999,0.19,G0 V
1.6195921,154.306465,4.564169,0.10086,797.0,1.33,5859.0,-0.0828599999999999,0.19,G0 V
1.5,154.306465,4.562546,0.10086,797.0,1.33,5859.0,-0.0828599999999999,0.19,G0 V
1.66378993,154.306465,4.478591,0.10086,797.0,1.33,5614.0,-0.0828599999999999,-0.22,G0 V
2.5054075,154.306465,10.09607,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.66099554,154.306465,15.871455,0.10086,797.0,1.33,5733.0,-0.0828599999999999,0.47,G0 V
1.48696454,154.306465,3.271106,0.10086,797.0,1.33,5397.0,-0.0828599999999999,-0.08,G0 V
1.66551298,154.306465,13.621832,0.10086,797.0,1.33,5673.0,-0.0828599999999999,-0.1,G0 V
1.38434336,154.306465,2.698368,0.10086,797.0,1.33,4764.0,-0.0828599999999999,-0.13,G0 V
1.0,154.306465,0.584216,0.10086,797.0,1.33,5315.0,-0.0828599999999999,-0.09,G0 V
1.2547759,154.306465,0.58424,0.10086,797.0,1.33,5231.0,-0.0828599999999999,-0.03,G0 V
2.16480482,154.306465,8.32801,0.10086,797.0,1.33,5231.0,-0.0828599999999999,-0.03,G0 V
1.93420564,154.306465,2.860636,0.10086,797.0,1.33,6002.0,-0.0828599999999999,0.21,G0 V
2.5,154.306465,13.841901,0.10086,797.0,1.33,5695.0,-0.0828599999999999,0.14,G0 V
2.79,154.306465,13.84457,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,11.16844233,0.10086,797.0,1.33,6154.0,0.23805,0.1,G0 V
2.3,154.306465,24.36543,0.10086,797.0,1.33,4950.0,-0.52288,0.07,K3
2.3,154.306465,2.18053435,0.10086,797.0,1.33,6257.0,-0.0828599999999999,0.14,F6 V
2.3,154.306465,2.1805577,0.10086,797.0,1.33,6099.0,-0.0828599999999999,0.0,F9 V
2.3,154.306465,2.180533,0.10086,797.0,1.33,6257.0,-0.0828599999999999,0.14,F6 V
2.3,154.306465,2.1805338,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.2046909,0.10086,797.0,1.33,5630.0,-0.0828599999999999,0.34,G2 V
2.3,154.306465,3.2047072,0.10086,797.0,1.33,5342.0,-0.0828599999999999,-0.0039,G0 V
1.65007129,154.306465,21.070201,0.10086,797.0,1.33,5728.0,-0.0828599999999999,-0.2,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.09663798,154.306465,15.482399,0.10086,797.0,1.33,5928.0,-0.0828599999999999,0.23,G0 V
2.47,154.306465,14.568101,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.13,M1 V
2.3,154.306465,2.62669768,0.10086,797.0,1.33,6367.0,-0.0828599999999999,-0.14,F6 V
2.3,154.306465,2.6266658,0.10086,797.0,1.33,6367.0,-0.0828599999999999,-0.14,F6 V
2.3,154.306465,2.6266974,0.10086,797.0,1.33,6367.0,-0.0828599999999999,-0.14,F6 V
2.3,154.306465,11.633482,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,11.63345,0.10086,797.0,1.33,5537.0,-0.0828599999999999,0.36,G7 IV/V
2.3,154.306465,11.6334758,0.10086,797.0,1.33,5537.0,-0.0828599999999999,0.36,G7 IV/V
2.18,154.306465,50.8213,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.16538589,154.306465,50.819331,0.10086,797.0,1.33,5410.0,-0.0828599999999999,-0.04,G0 V
1.67,154.306465,2.369019,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.62,154.306465,2.369193,0.10086,797.0,1.33,5481.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.36840828,0.10086,797.0,1.33,5394.0,-0.18039,-0.0039,G0 V
