Planet radius,Planet mass,Orbital period,Semi-major axis,Equilibrium temperature,Planet density,Host star temperature,Star luminosity,Star metallicity,Star type,habitability_score,orbital_stability
2.23,191.96932,2.453235899,0.0292,736.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,35.0618156154042,84.0149280479452
2.26,191.96932,2.453236139,0.0293,737.0,1.33,3912.0,-0.08285999999999999,-0.12,G0 V,34.925570797907504,83.72819587030716
2.91,191.96932,2.453235899,0.10086,797.0,1.33,4588.0,-0.08285999999999999,0.15,G0 V,10.440258139640724,24.323179645052548
2.94,191.96932,2.453234,0.032,797.0,1.33,4559.0,-0.08285999999999999,-0.0039,G0 V,31.76742855406801,76.6635625
2.23,191.96932,2.453235899,0.0292,736.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,35.0618156154042,84.0149280479452
2.3,191.96932,2.4532,0.10086,797.0,1.33,4300.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,24.322823716042034
2.997,191.96932,10.3392924,0.10086,797.0,1.33,3914.0,-0.08285999999999999,-0.0039,G0 V,10.417449056906674,102.51132659131468
2.24,191.96932,2.45322394,0.0292,734.0,1.33,3914.0,-0.08285999999999999,-0.12,M0 V,35.05526910783534,84.01451849315069
2.56,191.96932,2.4532339,0.03,839.0,1.33,4367.0,-0.08285999999999999,-0.0039,G0 V,33.97617385639165,81.77446333333333
2.3,191.96932,2.45323508,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,24.32317152488598
2.3,191.96932,2.4532297325,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,24.323118505849692
2.23,191.96932,2.453235899,0.0292,736.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,35.0618156154042,84.0149280479452
2.3,191.96932,2.453236139,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,24.323182024588537
3.22,191.96932,7.972510087,0.0642,497.0,1.33,3912.0,-0.08285999999999999,-0.12,G0 V,16.031559126984607,124.18240010903428
3.23,191.96932,7.972513469,0.064,497.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,16.078215182268757,124.57052295312499
3.62,191.96932,7.972513,0.07,797.0,1.33,4559.0,-0.08285999999999999,-0.0039,G0 V,14.669358311569502,113.89304285714285
2.3,191.96932,7.9725227096,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,79.04543634344635
2.3,191.96932,7.972510087,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,79.04531119373388
2.3,191.96932,7.97251614,0.10086,797.0,1.33,4564.61,-0.79874,0.2772,G0 V,10.685928699447409,79.04537120761451
3.3,191.96932,7.9725436,0.066,566.0,1.33,4367.0,-0.08285999999999999,-0.0039,G0 V,15.589894882512962,120.79611515151514
3.39,191.96932,7.9725132,0.06406,495.0,1.33,3914.0,-0.08285999999999999,-0.12,M0 V,16.033606242263012,124.45384327193256
2.3,191.96932,7.9725,0.10086,797.0,1.33,4300.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,79.04521118381915
3.7927661,191.96932,7.97266437122,0.10086,607.65,1.33,4564.61,-0.08285999999999999,-0.0039,G0 V,10.27592965383563,79.0468408806266
3.23,191.96932,7.972513469,0.064,497.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,16.078215182268757,124.57052295312499
3.23,191.96932,7.972513469,0.064,497.0,1.33,3914.0,-0.08285999999999999,-0.12,G0 V,16.078215182268757,124.57052295312499
1.26,191.96932,4.138575,0.048,797.0,1.33,5123.0,-0.08285999999999999,-0.0039,G0 V,24.68145181602942,86.2203125
2.3,191.96932,4.13852825,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,41.03240382708705
3.52,191.96932,4.138553,0.049,1364.0,1.33,5174.0,-0.08285999999999999,-0.0039,G0 V,20.80591803016126,84.46026530612244
1.207,191.96932,10.3392924,0.10086,797.0,1.33,5194.0,-0.08285999999999999,-0.0039,G0 V,14.747615804612774,102.51132659131468
2.3,191.96932,4.139,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,41.03708110251834
1.32,191.96932,4.138536769,0.10086,797.0,1.33,5224.0,-0.08285999999999999,0.1,G0 V,13.041697930216639,41.03248829069998
2.49,191.96932,4.138536769,0.0493,1301.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,20.95610376565772,83.9459790872211
2.3,191.96932,4.138557869,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,41.03269749157247
1.22,191.96932,4.138536769,0.04813,797.0,1.33,5194.0,-0.08285999999999999,0.18,G0 V,25.324481305412533,85.9866355495533
2.49,191.96932,4.138536769,0.0493,1301.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,20.95610376565772,83.9459790872211
1.3,191.96932,4.13852825,0.0494,954.0,1.33,5297.0,-0.08285999999999999,0.21,G0 V,23.577749814591918,83.77587550607288
2.3,191.96932,4.13854364,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,41.03255641483244
2.49,191.96932,4.138536769,0.0493,1301.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,20.95610376565772,83.9459790872211
2.3,191.96932,6.04046688,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,59.889618084473526
3.82,191.96932,6.04047,0.063,1203.0,1.33,5174.0,-0.08285999999999999,-0.0039,G0 V,16.22871869826875,95.88047619047619
1.238,191.96932,6.04045294,0.06192,797.0,1.33,5194.0,-0.08285999999999999,0.18,G0 V,20.353516109844737,97.5525345607235
1.212,191.96932,10.3392924,0.10086,797.0,1.33,5194.0,-0.08285999999999999,-0.0039,G0 V,14.633679062292114,102.51132659131468
1.32,191.96932,6.04045294,0.10086,797.0,1.33,5224.0,-0.08285999999999999,0.1,G0 V,13.041697930216639,59.88947987309141
2.3,191.96932,6.0404406157,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,59.889357680943874
1.3,191.96932,6.0404622,0.0636,841.0,1.33,5297.0,-0.08285999999999999,0.21,G0 V,19.05841209184892,94.97582075471698
2.53,191.96932,6.04045294,0.0634,1147.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,16.427629578056298,95.27528296529968
2.3,191.96932,6.0404622,0.10086,797.0,1.33,5286.58,-0.4133,0.151,G0 V,10.685928699447409,59.889571683521716
2.53,191.96932,6.04045294,0.0634,1147.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,16.427629578056298,95.27528296529968
2.53,191.96932,6.04045294,0.0634,1147.0,1.33,5244.0,-0.08285999999999999,0.12,G0 V,16.427629578056298,95.27528296529968
2.45,18.3,6.04,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.606353102630433,59.88498909379337
1.29,191.96932,6.04045,0.062,797.0,1.33,5123.0,-0.08285999999999999,-0.0039,G0 V,19.57927275667572,97.4266129032258
0.92,191.96932,16.2580276,0.1317,830.0,1.33,5867.0,-0.08285999999999999,0.24,G0 V,20.0948594451776,123.4474381169324
1.11,191.96932,16.2583586,0.13258,797.0,1.33,5880.0,-0.08285999999999999,0.22,G0 V,16.635489506603534,122.63055211947504
0.98,191.96932,16.2583586,0.10086,797.0,1.33,5866.0,-0.08285999999999999,0.16,G0 V,59.9166979302166,161.1972893119175
1.001,191.96932,10.3392924,0.10086,797.0,1.33,5880.0,-0.08285999999999999,-0.0039,G0 V,1009.9166979303268,102.51132659131468
2.3,191.96932,16.2580276,0.10086,797.0,1.33,5881.14,0.38347,0.116,G0 V,10.685928699447409,161.19400753519727
0.87,191.96932,16.2583586,0.1313,769.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,15.310532924394309,123.82603655750191
0.87,191.96932,16.2583586,0.1313,769.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,15.310532924394309,123.82603655750191
2.3,191.96932,16.2569459923,0.10086,797.0,1.33,5881.14,0.38347,0.116,G0 V,10.685928699447409,161.18328368332342
0.94,191.96932,16.25831,0.132,774.0,1.33,5913.0,-0.08285999999999999,-0.0039,G0 V,24.24448185559295,123.16901515151515
1.09,191.96932,16.257582,0.133,797.0,1.33,5852.0,-0.08285999999999999,-0.0039,G0 V,18.631872740134547,122.23745864661653
0.87,191.96932,16.2583586,0.1313,769.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,15.310532924394309,123.82603655750191
2.612,191.96932,31.80474045,0.20735,797.0,1.33,5880.0,-0.08285999999999999,0.22,G0 V,5.445075474536281,153.38673957077404
2.3,191.96932,31.8046558657,0.10086,797.0,1.33,5881.14,0.38347,0.116,G0 V,10.685928699447409,315.3346804055126
2.3,191.96932,31.80475991,0.10086,797.0,1.33,5881.14,0.38347,0.116,G0 V,10.685928699447409,315.3357119769978
3.242,191.96932,10.3392924,0.10086,797.0,1.33,5880.0,-0.08285999999999999,-0.0039,G0 V,10.362728260279084,102.51132659131468
2.74,191.96932,31.805174,0.207,797.0,1.33,5852.0,-0.08285999999999999,-0.0039,G0 V,5.407595154616536,153.64818357487923
2.61,191.96932,31.80526,0.207,618.0,1.33,5913.0,-0.08285999999999999,-0.0039,G0 V,5.455066189848798,153.64859903381642
2.3,191.96932,31.80503872,0.10086,797.0,1.33,5881.14,0.38347,0.116,G0 V,10.685928699447409,315.3384763037874
2.99,191.96932,31.80475991,0.2061,664.0,1.33,5867.0,-0.08285999999999999,0.24,G0 V,5.357185722920195,154.31712717127607
2.06,191.96932,31.80474045,0.2053,615.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,5.817374934384785,154.91836556259133
2.06,191.96932,31.80474045,0.2053,615.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,5.817374934384785,154.91836556259133
2.06,191.96932,31.80474045,0.2053,615.0,1.33,5914.0,-0.08285999999999999,0.32,G0 V,5.817374934384785,154.91836556259133
2.37,191.96932,31.80474045,0.10086,797.0,1.33,5866.0,-0.08285999999999999,0.16,G0 V,10.64662493751591,315.3355190362879
1.462,191.96932,10.3392924,0.10086,797.0,1.33,5658.0,-0.08285999999999999,-0.0039,G0 V,12.081200094718804,102.51132659131468
1.62,191.96932,2.46236,0.036,797.0,1.33,5696.0,-0.08285999999999999,-0.0039,G0 V,29.39264564012647,68.39888888888889
2.3,191.96932,2.4623453904,0.10086,797.0,1.33,5712.0,0.082,0.1565,G0 V,10.685928699447409,24.413497822724565
1.33,191.96932,2.462344253,0.0367,1326.0,1.33,5736.0,-0.08285999999999999,0.34,G0 V,30.279222824709585,67.09384885558582
1.21,191.96932,2.462342175,0.0356,1290.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,32.852790406346216,69.16691502808989
1.31,191.96932,2.462342175,0.10086,797.0,1.33,5744.0,-0.08285999999999999,0.25,G0 V,13.142504381829543,24.413465942891133
1.469,191.96932,2.462342175,0.03559,797.0,1.33,5658.0,-0.08285999999999999,0.15,G0 V,30.231941073947397,69.18634939589772
1.21,191.96932,2.462342175,0.0356,1290.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,32.852790406346216,69.16691502808989
1.14,191.96932,2.462345,0.035,1276.0,1.33,5806.0,-0.08285999999999999,-0.0039,G0 V,35.7152978600347,70.35271428571428
2.3,191.96932,2.462344253,0.10086,797.0,1.33,5712.0,0.082,0.1565,G0 V,10.685928699447409,24.413486545706917
1.21,191.96932,2.462342175,0.0356,1290.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,32.852790406346216,69.16691502808989
1.85,191.96932,4.82297735,0.10086,797.0,1.33,5744.0,-0.08285999999999999,0.25,G0 V,11.093168518451934,47.818534106682534
2.037,191.96932,4.82297735,0.05573,797.0,1.33,5658.0,-0.08285999999999999,0.15,G0 V,18.90994170811321,86.54185088821102
2.3,191.96932,4.822969318,0.10086,797.0,1.33,5712.0,0.082,0.1565,G0 V,10.685928699447409,47.81845447154471
2.433,191.96932,10.3392924,0.10086,797.0,1.33,5658.0,-0.08285999999999999,-0.0039,G0 V,10.614534636427386,102.51132659131468
1.68,191.96932,4.82297735,0.0558,1030.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,19.393082897594013,86.43328584229391
1.68,191.96932,4.82297735,0.0558,1030.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,19.393082897594013,86.43328584229391
2.34,191.96932,4.822962,0.057,797.0,1.33,5696.0,-0.08285999999999999,-0.0039,G0 V,18.292092942381462,84.61336842105264
2.1,191.96932,4.822934,0.055,1018.0,1.33,5806.0,-0.08285999999999999,-0.0039,G0 V,19.09227895392279,87.68970909090909
2.22,191.96932,4.822969318,0.0575,1060.0,1.33,5736.0,-0.08285999999999999,0.34,G0 V,18.21227181576119,83.87772726956521
1.68,191.96932,4.82297735,0.0558,1030.0,1.33,5822.0,-0.08285999999999999,-0.06,G0 V,19.393082897594013,86.43328584229391
2.61,191.96932,15.660544,0.13,797.0,1.33,6169.0,-0.08285999999999999,-0.0039,G0 V,8.315390341272291,120.46572307692307
2.3,191.96932,15.66058417,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,155.27051526868925
2.3,191.96932,15.6607372573,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,155.2720330884394
3.1,191.96932,15.66057659,0.12793,797.0,1.33,6052.0,-0.08285999999999999,-0.02,G0 V,8.294929911450765,122.41520042210585
2.3,191.96932,15.66057688,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,155.27044299028356
2.05,191.96932,15.66057688,0.1273,758.0,1.33,6000.0,-0.08285999999999999,0.16,G0 V,8.809968156338767,123.02102812254518
1.92,191.96932,15.66057659,0.1242,785.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,9.140498384833965,126.09159895330112
1.92,191.96932,15.66057659,0.1242,785.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,9.140498384833965,126.09159895330112
2.1,191.96932,15.66057659,0.10086,797.0,1.33,6032.0,-0.08285999999999999,0.09,G0 V,10.825788839307549,155.2704401150109
1.92,191.96932,15.66057659,0.1242,785.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,9.140498384833965,126.09159895330112
3.187,191.96932,10.3392924,0.10086,797.0,1.33,6052.0,-0.08285999999999999,-0.0039,G0 V,10.373945301044257,102.51132659131468
2.16,191.96932,15.66039,0.128,812.0,1.33,6352.0,-0.08285999999999999,-0.0039,G0 V,8.676477362463807,122.346796875
2.3,191.96932,28.78029923,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,285.3489909775927
1.98,191.96932,28.7795813,0.10086,797.0,1.33,6032.0,-0.08285999999999999,0.09,G0 V,10.937106093481946,285.34187289311916
1.83,191.96932,28.7795813,0.1864,641.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,6.572459005251025,154.3968953862661
1.95,191.96932,28.7796446,0.191,619.0,1.33,6000.0,-0.08285999999999999,0.16,G0 V,6.2912548212244594,150.67876753926703
2.3,191.96932,28.7796446,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,285.34250049573666
1.83,191.96932,28.7795813,0.1864,641.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,6.572459005251025,154.3968953862661
2.3,191.96932,28.7799567556,0.10086,797.0,1.33,6036.57,0.5108,-0.091,G0 V,10.685928699447409,285.34559543525677
1.83,191.96932,28.7795813,0.1864,641.0,1.33,6332.0,-0.08285999999999999,-0.36,G0 V,6.572459005251025,154.3968953862661
2.947,191.96932,28.7795813,0.19188,797.0,1.33,6052.0,-0.08285999999999999,-0.02,G0 V,5.727165897088684,149.98739472587033
2.13,191.96932,28.7798,0.194,797.0,1.33,6169.0,-0.08285999999999999,-0.0039,G0 V,6.041559564012361,148.34948453608249
2.04,191.96932,28.77957,0.193,661.0,1.33,6352.0,-0.08285999999999999,-0.0039,G0 V,6.145566576944981,149.11694300518135
3.032,191.96932,10.3392924,0.10086,797.0,1.33,6052.0,-0.08285999999999999,-0.0039,G0 V,10.40882391446861,102.51132659131468
2.3,191.96932,9.36059705,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,92.80782322030538
1.62,191.96932,9.360672,0.084,797.0,1.33,5739.0,-0.08285999999999999,-0.0039,G0 V,13.519629767110594,111.43657142857141
1.76,191.96932,9.36063971,0.0812,892.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,13.632716038783876,115.27881416256157
1.49,191.96932,9.36063971,0.10086,797.0,1.33,5679.0,-0.08285999999999999,-0.17,G0 V,11.957514256747253,92.80824618282767
1.76,191.96932,9.36063971,0.0812,892.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,13.632716038783876,115.27881416256157
1.547,191.96932,10.3392924,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,11.744851495116091,102.51132659131468
1.71,191.96932,9.3605,0.086,920.0,1.33,5922.0,-0.08285999999999999,-0.0039,G0 V,13.037939959450553,108.84302325581396
2.3,191.96932,9.36064358,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,92.80828455284552
1.76,191.96932,9.36063971,0.0812,892.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,13.632716038783876,115.27881416256157
2.3,191.96932,9.3606360924,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,92.80821031528852
1.57,191.96932,9.36063971,0.08033,797.0,1.33,5648.0,-0.08285999999999999,-0.43,G0 V,14.204999923003133,116.5273211751525
1.42,191.96932,9.36059705,0.0844,784.0,1.33,5677.0,-0.08285999999999999,-0.18,G0 V,14.231309742212128,110.907547985782
1.53,191.96932,14.6671927,0.1095,768.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,11.021295877487724,133.94696529680365
1.53,191.96932,14.6671927,0.1095,768.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,11.021295877487724,133.94696529680365
1.77,191.96932,14.667108,0.113,797.0,1.33,5739.0,-0.08285999999999999,-0.0039,G0 V,10.150223457367431,129.79741592920354
2.3,191.96932,14.6672239451,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,145.42161357426136
1.21,191.96932,14.6672293,0.1139,675.0,1.33,5677.0,-0.08285999999999999,-0.18,G0 V,13.544119996720198,128.77286479367868
1.361,191.96932,14.6671927,0.10838,797.0,1.33,5648.0,-0.08285999999999999,-0.43,G0 V,11.998842350587262,135.33117457095403
1.57,191.96932,14.6673,0.116,792.0,1.33,5922.0,-0.08285999999999999,-0.0039,G0 V,10.37705974706882,126.44224137931033
2.3,191.96932,14.667,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,145.41939321832243
1.53,191.96932,14.6671927,0.1095,768.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,11.021295877487724,133.94696529680365
2.3,191.96932,14.66716376,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,145.4210168550466
2.3,191.96932,14.6672293,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,145.42166666666665
1.31,191.96932,14.6671927,0.10086,797.0,1.33,5679.0,-0.08285999999999999,-0.17,G0 V,13.142504381829543,145.42130378742812
1.323,191.96932,10.3392924,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,13.012673162414783,102.51132659131468
2.45,191.96932,30.86437869,0.1798,600.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,6.254595562020479,171.6595032814238
2.45,191.96932,30.86437869,0.1798,600.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,6.254595562020479,171.6595032814238
2.05,191.96932,30.86437869,0.10086,797.0,1.33,5679.0,-0.08285999999999999,-0.17,G0 V,10.869078882597593,306.01208298631764
2.82,191.96932,30.86431,0.191,617.0,1.33,5922.0,-0.08285999999999999,-0.0039,G0 V,5.788092157369198,161.59324607329842
2.3,191.96932,30.86436512,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,306.01194844338687
2.3,191.96932,30.86430741,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,306.01137626412844
2.3,191.96932,30.864782008,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,306.01608177672017
2.39,191.96932,30.864423,0.185,797.0,1.33,5739.0,-0.08285999999999999,-0.0039,G0 V,6.126794502379299,166.83471891891892
2.177,191.96932,30.86437869,0.17796,797.0,1.33,5648.0,-0.08285999999999999,-0.43,G0 V,6.470822587304136,173.43435991233983
2.45,191.96932,30.86437869,0.1798,600.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,6.254595562020479,171.6595032814238
2.23,191.96932,30.86436512,0.187,527.0,1.33,5677.0,-0.08285999999999999,-0.18,G0 V,6.164785813387411,165.05008085561497
2.34,23.6,30.864,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.662966586933058,306.0083283759667
2.433,191.96932,10.3392924,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,10.614534636427386,102.51132659131468
1.75,191.96932,68.1613598,0.3049,460.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,4.618911143824001,223.55316431616924
1.8,191.96932,68.1603,0.324,474.0,1.33,5922.0,-0.08285999999999999,-0.0039,G0 V,4.341796097172441,210.37129629629632
2.3,191.96932,68.1617903632,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,675.8059722704738
2.3,191.96932,68.1609897,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,675.7980339083879
1.75,191.96932,68.16101,0.314,797.0,1.33,5739.0,-0.08285999999999999,-0.0039,G0 V,4.520011345671751,217.07328025477707
1.75,191.96932,68.1613598,0.3049,460.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,4.618911143824001,223.55316431616924
1.75,191.96932,68.1613598,0.3049,460.0,1.33,5741.0,-0.08285999999999999,-0.38,G0 V,4.618911143824001,223.55316431616924
1.45,191.96932,68.1609897,0.3171,405.0,1.33,5677.0,-0.08285999999999999,-0.18,G0 V,5.38434854328894,214.95108703878904
2.3,191.96932,68.16177013,0.10086,797.0,1.33,5697.97,-0.1172,-0.4425,G0 V,10.685928699447409,675.8057716636921
1.58,191.96932,10.3392924,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,11.640835861251123,102.51132659131468
1.554,191.96932,68.1613598,0.30181,797.0,1.33,5648.0,-0.08285999999999999,-0.43,G0 V,5.120361619749572,225.8419528842649
1.49,191.96932,68.1613598,0.10086,797.0,1.33,5679.0,-0.08285999999999999,-0.17,G0 V,11.957514256747253,675.8017033511799
1.96,191.96932,7.693491,0.079,1008.0,1.33,6278.0,-0.08285999999999999,-0.0039,G0 V,13.701283403656822,97.38596202531646
2.23,191.96932,7.69364042,0.10086,797.0,1.33,6142.0,-0.08285999999999999,-0.04,G0 V,10.729706060297941,76.2803928217331
1.91,191.96932,7.69364042,0.0785,1003.0,1.33,6277.0,-0.08285999999999999,-0.18,G0 V,13.839153203484415,98.00815821656052
2.765,191.96932,10.3392924,0.10086,797.0,1.33,6119.0,-0.08285999999999999,-0.0039,G0 V,10.483270168176979,102.51132659131468
2.35,191.96932,7.693641,0.079,797.0,1.33,6091.0,-0.08285999999999999,-0.0039,G0 V,13.400933225384247,97.38786075949368
2.3,191.96932,7.69363627,0.10086,797.0,1.33,6093.45,0.51836,-0.1489,G0 V,10.685928699447409,76.28035167558993
2.867,191.96932,7.69364042,0.0794,797.0,1.33,6119.0,-0.08285999999999999,-0.07,G0 V,13.13204171435805,96.89723450881613
2.12,191.96932,7.69363627,0.0767,1069.0,1.33,6086.0,-0.08285999999999999,-0.16,G0 V,13.931947200567395,100.30816518904824
