pl_name,hostname,pl_rade,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,st_met,disc_year,discoverymethod,default_flag
Kepler-30 b,Kepler-30,3.6,29.329,0.18,797.0,5498.0,0.95,0.99,0.18,2012,Transit,0
Kepler-30 b,Kepler-30,2.3,29.32011657,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 b,Kepler-30,3.9,29.33434,0.18,797.0,5498.0,0.95,0.99,0.18,2012,Transit,1
Kepler-30 b,Kepler-30,1.803,29.1598615,0.18202,797.0,5464.0,0.819,0.945,0.16,2012,Transit,0
Kepler-30 b,Kepler-30,1.9,29.323,0.10086,797.0,5613.0,0.951815,1.0,-0.0039,2012,Transit,0
Kepler-30 b,Kepler-30,1.37,29.1647,0.184,544.0,5461.0,0.94,0.969,-0.0039,2012,Transit,0
Kepler-30 b,Kepler-30,3.56,29.312,0.10086,797.0,5613.0,0.867,0.99,-0.0039,2012,Transit,0
Kepler-30 b,Kepler-30,2.3,29.1598615,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 c,Kepler-30,12.88,60.32488611,0.2998,411.0,5485.0,0.867,0.986,0.21,2012,Transit,0
Kepler-30 c,Kepler-30,12.19,60.32494216,0.2998,411.0,5485.0,0.867,0.986,0.21,2012,Transit,0
Kepler-30 c,Kepler-30,12.77,60.32488611,0.10086,797.0,5452.0,0.86,0.95,0.12,2012,Transit,0
Kepler-30 c,Kepler-30,11.747,10.3392924,0.10086,797.0,5464.0,0.836,0.959,-0.0039,2012,Transit,0
Kepler-30 c,Kepler-30,2.3,60.32501598,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 c,Kepler-30,14.3,60.3251,0.3,797.0,5498.0,0.95,0.99,0.18,2012,Transit,0
Kepler-30 c,Kepler-30,12.3,60.323105,0.3,797.0,5498.0,0.95,0.99,0.18,2012,Transit,1
Kepler-30 c,Kepler-30,11.23,60.326,0.10086,797.0,5613.0,0.867,0.99,-0.0039,2012,Transit,0
Kepler-30 c,Kepler-30,14.0,60.322921,0.298,428.0,5461.0,0.94,0.969,-0.0039,2012,Transit,0
Kepler-30 c,Kepler-30,12.159,60.32488611,0.29552,797.0,5464.0,0.819,0.945,0.16,2012,Transit,0
Kepler-30 c,Kepler-30,2.3,60.32494216,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 c,Kepler-30,13.1,60.332,0.10086,797.0,5613.0,0.951815,1.0,-0.0039,2012,Transit,0
Kepler-30 d,Kepler-30,8.9,143.2063047,0.5336,308.0,5485.0,0.867,0.986,0.21,2012,Transit,0
Kepler-30 d,Kepler-30,10.6,143.213,0.5,797.0,5498.0,0.95,0.99,0.18,2012,Transit,0
Kepler-30 d,Kepler-30,2.3,143.20776601,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 d,Kepler-30,2.3,143.2063047,0.10086,797.0,5006.6,1.01222,0.83,0.1991,2012,Transit,0
Kepler-30 d,Kepler-30,8.8,143.34394,0.5,797.0,5498.0,0.95,0.99,0.18,2012,Transit,1
Kepler-30 d,Kepler-30,8.845,143.2063518,0.52594,797.0,5464.0,0.819,0.945,0.16,2012,Transit,0
Kepler-30 d,Kepler-30,9.36,143.2063518,0.5336,308.0,5485.0,0.867,0.986,0.21,2012,Transit,0
Kepler-30 d,Kepler-30,9.37,143.21515,0.53,321.0,5461.0,0.94,0.969,-0.0039,2012,Transit,0
Kepler-30 d,Kepler-30,9.29,143.2063518,0.10086,797.0,5452.0,0.86,0.95,0.12,2012,Transit,0
Kepler-30 d,Kepler-30,8.581,10.3392924,0.10086,797.0,5464.0,0.836,0.959,-0.0039,2012,Transit,0
Kepler-300 b,Kepler-300,2.15,10.446362,0.095,828.0,5993.0,0.93,1.035,-0.0039,2014,Transit,0
Kepler-300 b,Kepler-300,1.88,10.44636649,0.0926,812.0,5968.0,0.881,0.97,-0.26,2014,Transit,0
Kepler-300 b,Kepler-300,1.67,10.446347,0.094,797.0,5986.0,0.9,0.959,-0.0039,2014,Transit,1
Kepler-300 b,Kepler-300,2.43,10.44636649,0.10086,797.0,5965.0,1.1,1.07,0.04,2014,Transit,0
Kepler-300 b,Kepler-300,2.3,10.4464175172,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-300 b,Kepler-300,2.18,10.44635944,0.0926,812.0,5968.0,0.881,0.97,-0.26,2014,Transit,0
Kepler-300 b,Kepler-300,2.3,10.44635944,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-300 b,Kepler-300,3.474,10.3392924,0.10086,797.0,5986.0,1.404,0.959,-0.0039,2014,Transit,0
Kepler-300 b,Kepler-300,2.3,10.44637231,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-300 c,Kepler-300,3.502,10.3392924,0.10086,797.0,5986.0,1.404,0.959,-0.0039,2014,Transit,0
Kepler-300 c,Kepler-300,2.15,40.7151103,0.2293,516.0,5968.0,0.881,0.97,-0.26,2014,Transit,0
Kepler-300 c,Kepler-300,2.3,40.7147419461,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-300 c,Kepler-300,2.26,40.71524,0.234,527.0,5993.0,0.93,1.035,-0.0039,2014,Transit,0
Kepler-300 c,Kepler-300,2.25,40.714955,0.232,797.0,5986.0,0.9,0.959,-0.0039,2014,Transit,1
Kepler-300 c,Kepler-300,2.2,40.7150498,0.2293,516.0,5968.0,0.881,0.97,-0.26,2014,Transit,0
Kepler-300 c,Kepler-300,2.3,40.71515819,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-300 c,Kepler-300,2.65,40.7151103,0.10086,797.0,5965.0,1.1,1.07,0.04,2014,Transit,0
Kepler-300 c,Kepler-300,2.3,40.7150498,0.10086,797.0,5886.0,1.42226,1.07,-0.0039,2014,Transit,0
Kepler-301 b,Kepler-301,1.28,2.508553286,0.0355,1278.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 b,Kepler-301,1.35,2.508553,0.036,797.0,5815.0,0.9,0.959,-0.0039,2014,Transit,1
Kepler-301 b,Kepler-301,1.33,2.508554095,0.0355,1278.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 b,Kepler-301,2.3,2.508553286,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 b,Kepler-301,1.41,2.508567,0.036,1283.0,5811.0,0.9,0.97,-0.0039,2014,Transit,0
Kepler-301 b,Kepler-301,1.422,2.508554095,0.03641,797.0,5656.0,0.94,1.022,0.18,2014,Transit,0
Kepler-301 b,Kepler-301,2.3,2.508562122,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 b,Kepler-301,1.383,10.3392924,0.10086,797.0,5656.0,0.955,0.959,-0.0039,2014,Transit,0
Kepler-301 b,Kepler-301,1.47,2.508554095,0.10086,797.0,5717.0,0.96,0.98,0.01,2014,Transit,0
Kepler-301 c,Kepler-301,1.478,5.41907559,0.06084,797.0,5656.0,0.94,1.022,0.18,2014,Transit,0
Kepler-301 c,Kepler-301,1.39,5.41907559,0.0593,989.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 c,Kepler-301,2.3,5.41908491,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 c,Kepler-301,2.3,5.4191129109,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 c,Kepler-301,1.35,5.419026,0.06,797.0,5815.0,0.9,0.959,-0.0039,2014,Transit,1
Kepler-301 c,Kepler-301,1.48,5.41907559,0.10086,797.0,5717.0,0.96,0.98,0.01,2014,Transit,0
Kepler-301 c,Kepler-301,1.38,5.41908491,0.0593,989.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 c,Kepler-301,1.5,5.419115,0.06,994.0,5811.0,0.9,0.97,-0.0039,2014,Transit,0
Kepler-301 c,Kepler-301,1.495,10.3392924,0.10086,797.0,5656.0,0.955,0.959,-0.0039,2014,Transit,0
Kepler-301 d,Kepler-301,2.3,13.7513039127,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 d,Kepler-301,1.9,13.75135,0.111,731.0,5811.0,0.9,0.97,-0.0039,2014,Transit,0
Kepler-301 d,Kepler-301,1.66,13.75129636,0.1103,725.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 d,Kepler-301,2.11,13.75134642,0.10086,797.0,5717.0,0.96,0.98,0.01,2014,Transit,0
Kepler-301 d,Kepler-301,1.797,10.3392924,0.10086,797.0,5656.0,0.955,0.959,-0.0039,2014,Transit,0
Kepler-301 d,Kepler-301,1.96,13.75134642,0.1103,725.0,5814.0,0.881,0.944,-0.18,2014,Transit,0
Kepler-301 d,Kepler-301,2.09,13.75134642,0.1132,797.0,5656.0,0.94,1.022,0.18,2014,Transit,0
Kepler-301 d,Kepler-301,1.75,13.751243,0.112,797.0,5815.0,0.9,0.959,-0.0039,2014,Transit,1
Kepler-301 d,Kepler-301,2.3,13.75125295,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-301 d,Kepler-301,2.3,13.75129636,0.10086,797.0,5627.92,0.959718,1.0,0.187,2014,Transit,0
Kepler-302 b,Kepler-302,3.65,30.1837021,0.1882,634.0,5733.0,1.183,0.974,0.06,2014,Transit,0
Kepler-302 b,Kepler-302,2.3,30.1826991537,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 b,Kepler-302,2.88,30.1836854,0.1878,568.0,5938.0,0.883,0.966,-0.24,2014,Transit,0
Kepler-302 b,Kepler-302,2.3,30.1837021,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 b,Kepler-302,2.8,30.18376,0.191,577.0,5952.0,0.92,1.021,-0.0039,2014,Transit,0
Kepler-302 b,Kepler-302,2.3,30.18360507,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 b,Kepler-302,3.336,10.3392924,0.10086,797.0,5703.0,1.08,0.959,-0.0039,2014,Transit,0
Kepler-302 b,Kepler-302,3.62,30.1836854,0.10086,797.0,5781.0,1.11,1.02,0.06,2014,Transit,0
Kepler-302 b,Kepler-302,4.06,30.184104,0.193,797.0,5740.0,1.22,0.959,-0.0039,2014,Transit,1
Kepler-302 b,Kepler-302,3.411,30.1836854,0.19112,797.0,5703.0,1.048,1.021,0.16,2014,Transit,0
Kepler-302 c,Kepler-302,2.3,127.2824442,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 c,Kepler-302,2.3,127.282546313,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 c,Kepler-302,12.45,127.282184,0.503,797.0,5740.0,1.22,0.959,-0.0039,2014,Transit,1
Kepler-302 c,Kepler-302,12.04,127.2824442,0.4913,392.0,5733.0,1.183,0.974,0.06,2014,Transit,0
Kepler-302 c,Kepler-302,11.75,127.2824031,0.10086,797.0,5781.0,1.11,1.02,0.06,2014,Transit,0
Kepler-302 c,Kepler-302,9.7,127.28144,0.499,357.0,5952.0,0.92,1.021,-0.0039,2014,Transit,0
Kepler-302 c,Kepler-302,10.99,10.3392924,0.10086,797.0,5703.0,1.08,0.959,-0.0039,2014,Transit,0
Kepler-302 c,Kepler-302,9.32,127.2824031,0.4902,352.0,5938.0,0.883,0.966,-0.24,2014,Transit,0
Kepler-302 c,Kepler-302,2.3,127.28249268,0.10086,797.0,5756.0,1.06452,1.03,0.18,2014,Transit,0
Kepler-302 c,Kepler-302,11.066,127.2824031,0.49896,797.0,5703.0,1.048,1.021,0.16,2014,Transit,0
Kepler-303 b,Kepler-303,2.3,1.93703298,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 b,Kepler-303,1.062,10.3392924,0.10086,797.0,4045.0,0.595,0.959,-0.0039,2014,Transit,0
Kepler-303 b,Kepler-303,0.95,1.93703537,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 b,Kepler-303,0.95,1.937032068,0.0245,794.0,3944.0,0.51,0.52,-0.36,2014,Transit,0
Kepler-303 b,Kepler-303,2.3,1.937029968,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 b,Kepler-303,2.3,1.93703854,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 b,Kepler-303,1.099,10.3392924,0.10086,797.0,4045.0,0.603,0.642,-0.0039,2014,Transit,0
Kepler-303 b,Kepler-303,0.94,1.937032068,0.10086,797.0,4070.0,0.51,0.52,-0.53,2014,Transit,0
Kepler-303 b,Kepler-303,0.89,1.937055,0.024,797.0,3944.0,0.485,0.959,-0.0039,2014,Transit,1
Kepler-303 b,Kepler-303,0.87,1.937029968,0.0242,802.0,4042.0,0.49,0.505,-0.62,2014,Transit,0
Kepler-303 b,Kepler-303,0.99,1.937029,0.02452,790.0,3944.0,0.51,0.52,-0.36,2014,Transit,0
Kepler-303 b,Kepler-303,1.08,1.94,0.10086,797.0,5613.0,0.951815,0.959,-0.0039,2014,Transit,0
Kepler-303 b,Kepler-303,0.99,1.937034,0.025,869.0,4212.0,0.547,0.575,-0.0039,2014,Transit,0
Kepler-303 c,Kepler-303,1.645,10.3392924,0.10086,797.0,4045.0,0.603,0.642,-0.0039,2014,Transit,0
Kepler-303 c,Kepler-303,2.3,7.0611731694,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 c,Kepler-303,1.489,10.3392924,0.10086,797.0,4045.0,0.595,0.959,-0.0039,2014,Transit,0
Kepler-303 c,Kepler-303,1.15,7.06117359,0.058,516.0,3944.0,0.51,0.52,-0.36,2014,Transit,0
Kepler-303 c,Kepler-303,2.3,7.06117322,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 c,Kepler-303,1.14,7.061149,0.057,797.0,3944.0,0.485,0.959,-0.0039,2014,Transit,1
Kepler-303 c,Kepler-303,1.23,7.06117322,0.0574,521.0,4042.0,0.49,0.505,-0.62,2014,Transit,0
Kepler-303 c,Kepler-303,1.34,7.06,0.10086,797.0,5613.0,0.951815,0.959,-0.0039,2014,Transit,0
Kepler-303 c,Kepler-303,1.16,7.06117534,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-303 c,Kepler-303,1.16,7.06117359,0.10086,797.0,4070.0,0.51,0.52,-0.53,2014,Transit,0
Kepler-303 c,Kepler-303,1.49,7.061193,0.06,561.0,4212.0,0.547,0.575,-0.0039,2014,Transit,0
Kepler-303 c,Kepler-303,2.3,7.06118403,0.10086,797.0,4066.55,0.622034,0.636,-0.4136,2014,Transit,0
Kepler-304 b,Kepler-304,2.768,3.295703644,0.03917,797.0,4843.0,0.65,0.737,0.03,2014,Transit,0
Kepler-304 b,Kepler-304,2.3,3.295701024,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 b,Kepler-304,3.12,3.295703644,0.10086,797.0,4817.0,0.73,0.8,0.05,2014,Transit,0
Kepler-304 b,Kepler-304,2.3,3.2957296529,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 b,Kepler-304,3.8,3.295703644,0.0407,1014.0,4910.0,0.892,0.828,0.56,2014,Transit,0
Kepler-304 b,Kepler-304,2.3,3.29570324,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 b,Kepler-304,2.81,3.295701024,0.0392,875.0,4723.0,0.691,0.76,0.02,2014,Transit,0
Kepler-304 b,Kepler-304,2.679,10.3392924,0.10086,797.0,4843.0,0.658,0.959,-0.0039,2014,Transit,0
Kepler-304 b,Kepler-304,2.8,3.2957058,0.038,884.0,4779.0,0.67,0.687,-0.0039,2014,Transit,0
Kepler-304 b,Kepler-304,2.86,3.295709,0.039,797.0,4731.0,0.687,0.959,-0.0039,2014,Transit,1
Kepler-304 c,Kepler-304,2.222,10.3392924,0.10086,797.0,4843.0,0.658,0.959,-0.0039,2014,Transit,0
Kepler-304 c,Kepler-304,2.6,5.315965,0.053,748.0,4779.0,0.67,0.687,-0.0039,2014,Transit,0
Kepler-304 c,Kepler-304,2.3,5.3159475803,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 c,Kepler-304,2.3,5.31595326,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 c,Kepler-304,2.32,5.315953474,0.10086,797.0,4817.0,0.73,0.8,0.05,2014,Transit,0
Kepler-304 c,Kepler-304,2.3,5.315954488,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 c,Kepler-304,2.17,5.315946,0.054,797.0,4731.0,0.687,0.959,-0.0039,2014,Transit,1
Kepler-304 c,Kepler-304,2.046,5.315953474,0.05388,797.0,4843.0,0.65,0.737,0.03,2014,Transit,0
Kepler-304 c,Kepler-304,2.8,5.315953474,0.056,864.0,4910.0,0.892,0.828,0.56,2014,Transit,0
Kepler-304 c,Kepler-304,2.33,5.315954488,0.0539,746.0,4723.0,0.691,0.76,0.02,2014,Transit,0
Kepler-304 d,Kepler-304,2.374,9.6534764,0.0802,797.0,4843.0,0.65,0.737,0.03,2014,Transit,0
Kepler-304 d,Kepler-304,2.4,9.653484,0.078,617.0,4779.0,0.67,0.687,-0.0039,2014,Transit,0
Kepler-304 d,Kepler-304,2.75,9.653471,0.08,797.0,4731.0,0.687,0.959,-0.0039,2014,Transit,1
Kepler-304 d,Kepler-304,2.295,10.3392924,0.10086,797.0,4843.0,0.658,0.959,-0.0039,2014,Transit,0
Kepler-304 d,Kepler-304,2.3,9.65349016,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 d,Kepler-304,3.25,9.6534764,0.0833,709.0,4910.0,0.892,0.828,0.56,2014,Transit,0
Kepler-304 d,Kepler-304,2.41,9.65349016,0.0803,611.0,4723.0,0.691,0.76,0.02,2014,Transit,0
Kepler-304 d,Kepler-304,2.3,9.65347619,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 d,Kepler-304,2.3,9.653557082,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2014,Transit,0
Kepler-304 d,Kepler-304,2.64,9.6534764,0.10086,797.0,4817.0,0.73,0.8,0.05,2014,Transit,0
Kepler-304 e,Kepler-304,1.43,1.499146953,0.0241,1318.0,4910.0,0.892,0.828,0.56,2016,Transit,0
Kepler-304 e,Kepler-304,1.2,1.499146953,0.10086,797.0,4817.0,0.73,0.8,0.05,2016,Transit,1
Kepler-304 e,Kepler-304,2.3,1.4991472256,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2016,Transit,0
Kepler-304 e,Kepler-304,1.09,1.499144441,0.0232,1137.0,4723.0,0.691,0.76,0.02,2016,Transit,0
Kepler-304 e,Kepler-304,1.041,10.3392924,0.10086,797.0,4843.0,0.658,0.959,-0.0039,2016,Transit,0
Kepler-304 e,Kepler-304,2.3,1.499144441,0.10086,797.0,4677.0,0.711079,0.75,-0.0039,2016,Transit,0
Kepler-304 e,Kepler-304,1.042,1.499146953,0.02317,797.0,4843.0,0.65,0.737,0.03,2016,Transit,0
Kepler-304 e,Kepler-304,1.06,1.499142,0.023,1136.0,4779.0,0.67,0.687,-0.0039,2016,Transit,0
Kepler-305 b,Kepler-305,3.227,10.3392924,0.10086,797.0,5080.0,0.785,0.959,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,3.5,5.48711079,0.0557,855.0,5106.0,0.803,0.763,-0.08,2013,Transit,0
Kepler-305 b,Kepler-305,3.359,5.48711079,0.05746,797.0,5080.0,0.771,0.84,0.09,2013,Transit,0
Kepler-305 b,Kepler-305,3.45,5.48711079,0.10086,797.0,5117.0,0.79,0.85,0.03,2013,Transit,0
Kepler-305 b,Kepler-305,2.829,5.49,0.10086,797.0,5090.0,0.792,0.827,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,3.66,5.487,0.10086,797.0,5613.0,0.803,0.76,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,2.3,5.4871224247,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,3.24,5.48711441,0.0571,836.0,5103.0,0.787,0.823,0.04,2013,Transit,0
Kepler-305 b,Kepler-305,2.3,5.48711167,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,3.5,5.487108,0.059,833.0,4918.0,0.87,0.9,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,2.3,5.48711441,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 b,Kepler-305,3.6,5.487,0.10086,797.0,5613.0,0.8,0.76,-0.0039,2013,Transit,1
Kepler-305 c,Kepler-305,2.3,8.2908534357,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,2.495,8.29,0.10086,797.0,5090.0,0.792,0.827,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,3.1,8.290858,0.077,729.0,4918.0,0.87,0.9,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,2.3,8.29084167,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,2.3,8.29085256,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,3.28,8.29087418,0.10086,797.0,5117.0,0.79,0.85,0.03,2013,Transit,0
Kepler-305 c,Kepler-305,3.34,8.29087418,0.0733,745.0,5106.0,0.803,0.763,-0.08,2013,Transit,0
Kepler-305 c,Kepler-305,3.3,8.291,0.10086,797.0,5613.0,0.8,0.76,-0.0039,2013,Transit,1
Kepler-305 c,Kepler-305,3.205,10.3392924,0.10086,797.0,5080.0,0.785,0.959,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,3.21,8.29084167,0.0752,728.0,5103.0,0.787,0.823,0.04,2013,Transit,0
Kepler-305 c,Kepler-305,3.35,8.291,0.10086,797.0,5613.0,0.803,0.76,-0.0039,2013,Transit,0
Kepler-305 c,Kepler-305,3.213,8.29087418,0.07568,797.0,5080.0,0.771,0.84,0.09,2013,Transit,0
Kepler-305 d,Kepler-305,2.579,16.73865956,0.12091,797.0,5080.0,0.771,0.84,0.09,2014,Transit,0
Kepler-305 d,Kepler-305,2.3,16.73869035,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.71,16.738661,0.121,797.0,5100.0,0.794,0.959,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.549,10.3392924,0.10086,797.0,5080.0,0.785,0.959,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.68,16.73865956,0.1171,590.0,5106.0,0.803,0.763,-0.08,2014,Transit,0
Kepler-305 d,Kepler-305,3.6,16.73866,0.124,575.0,4918.0,0.87,0.9,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.3,16.73890832,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.67,16.73865956,0.10086,797.0,5117.0,0.79,0.85,0.03,2014,Transit,0
Kepler-305 d,Kepler-305,2.56,16.73869035,0.1201,576.0,5103.0,0.787,0.823,0.04,2014,Transit,0
Kepler-305 d,Kepler-305,2.3,16.7389329342,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2014,Transit,0
Kepler-305 d,Kepler-305,2.76,16.74,0.10086,797.0,5090.0,0.792,0.827,-0.0039,2014,Transit,1
Kepler-305 d,Kepler-305,2.7,16.739,0.10086,797.0,5613.0,0.951815,0.8,-0.0039,2014,Transit,0
Kepler-305 e,Kepler-305,1.83,3.20539833,0.0389,1023.0,5106.0,0.803,0.763,-0.08,2020,Transit,0
Kepler-305 e,Kepler-305,1.7938153,3.20538,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2020,Transit,1
Kepler-305 e,Kepler-305,2.11,3.205386,0.041,999.0,4918.0,0.87,0.9,-0.0039,2020,Transit,0
Kepler-305 e,Kepler-305,1.7,3.20539622,0.0399,1000.0,5103.0,0.787,0.823,0.04,2020,Transit,0
Kepler-305 e,Kepler-305,1.753,3.20539833,0.04017,797.0,5080.0,0.771,0.84,0.09,2020,Transit,0
Kepler-305 e,Kepler-305,2.3,3.20539622,0.10086,797.0,4974.0,0.827279,0.82,-0.0039,2020,Transit,0
Kepler-306 b,Kepler-306,1.82,4.64621076,0.0521,930.0,5219.0,0.851,0.871,0.16,2014,Transit,0
Kepler-306 b,Kepler-306,1.52,4.646186,0.05,797.0,4954.0,0.719,0.959,-0.0039,2014,Transit,1
Kepler-306 b,Kepler-306,1.639,4.64621076,0.04955,797.0,4908.0,0.769,0.75,-0.13,2014,Transit,0
Kepler-306 b,Kepler-306,1.82,4.64622383,0.05,830.0,4955.0,0.721,0.774,-0.1,2014,Transit,0
Kepler-306 b,Kepler-306,2.3,4.64622383,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 b,Kepler-306,2.3,4.6461991958,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 b,Kepler-306,1.974,10.3392924,0.10086,797.0,4908.0,0.781,0.959,-0.0039,2014,Transit,0
Kepler-306 b,Kepler-306,1.62,4.64621076,0.10086,797.0,5011.0,0.74,0.81,-0.08,2014,Transit,0
Kepler-306 b,Kepler-306,2.01,4.646195,0.053,902.0,5027.0,0.88,0.93,-0.0039,2014,Transit,0
Kepler-306 c,Kepler-306,2.332,7.2402285,0.06659,797.0,4908.0,0.769,0.75,-0.13,2014,Transit,0
Kepler-306 c,Kepler-306,2.35,7.240193,0.067,797.0,4954.0,0.719,0.959,-0.0039,2014,Transit,1
Kepler-306 c,Kepler-306,2.323,10.3392924,0.10086,797.0,4908.0,0.781,0.959,-0.0039,2014,Transit,0
Kepler-306 c,Kepler-306,2.14,7.24022418,0.0672,716.0,4955.0,0.721,0.774,-0.1,2014,Transit,0
Kepler-306 c,Kepler-306,2.58,7.2402285,0.07,803.0,5219.0,0.851,0.871,0.16,2014,Transit,0
Kepler-306 c,Kepler-306,2.3,7.24022418,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 c,Kepler-306,2.3,7.2400374027,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 c,Kepler-306,2.56,7.240136,0.072,774.0,5027.0,0.88,0.93,-0.0039,2014,Transit,0
Kepler-306 c,Kepler-306,2.27,7.2402285,0.10086,797.0,5011.0,0.74,0.81,-0.08,2014,Transit,0
Kepler-306 c,Kepler-306,2.3,7.24022996,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 d,Kepler-306,2.47,17.326644,0.12,797.0,4954.0,0.719,0.959,-0.0039,2014,Transit,1
Kepler-306 d,Kepler-306,2.3,17.32673524,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
Kepler-306 d,Kepler-306,2.317,17.32668599,0.11916,797.0,4908.0,0.769,0.75,-0.13,2014,Transit,0
Kepler-306 d,Kepler-306,2.3,17.32670445,0.10086,797.0,4948.0,0.792763,0.81,-0.0039,2014,Transit,0
