pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitable,predicted_habitability_score,habitability_score
1.201,1.68,0.35500745,0.00901,0.0,5058.0,-0.18,0.7475,4.17,0.779,0,0.0566666666666666,0.085
1.39,176.0769375,3.132924,0.038,0.09,5018.0,0.02,0.676,4.17,0.948,0,0.0566666666666666,0.08
2.4,176.0769375,14.245648,0.10479,0.17,4930.0,-0.1,0.742,0.47,0.761,0,0.0533333333333333,0.08
7.777125000000002,170.99254,3.06785234,0.0344,0.002,4143.0,-0.13,0.586,4.17,0.577,0,0.0666666666666666,0.08
1.43,176.0769375,0.663085258,0.11415,0.09,5053.0,-0.07,0.77,5.25,0.8,0,0.0533333333333333,0.08
2.33,176.0769375,11.763051,0.095,0.09,4914.0,0.02,0.763,4.17,0.948,0,0.1,0.075
1.77,176.0769375,92.086427889875,0.11415,0.09,5078.0,-0.14,0.74,2.09,0.81,0,0.0666666666666666,0.075
1.69,7.9,0.3693038,0.00936,0.0,5120.0,-0.04,0.7595,5.3,0.803,0,0.04,0.075
7.27,41.89,92.086427889875,0.371,0.5305,4580.0,0.12,0.709,3.8,0.744,0,0.0766666666666666,0.075
2.88,176.0769375,2.060438,0.11415,0.09,4823.0,-0.206,0.732,4.17,0.923,0,0.0366666666666666,0.075
4.29,8.0,12.885779,0.097,0.0,4687.0,0.014,0.715,1.4,0.756,0,0.0633333333333333,0.075
0.403,176.0769375,3.6001053,0.04178,0.16,5046.0,-0.38,0.752,9.225,0.758,0,0.0566666666666666,0.075
7.777125000000002,124.0,2.94815527,0.03379,0.128,3713.0,0.42,0.57,7.2,0.6,0,0.03,0.07
2.43818351,198.0,92.086427889875,2.00484242875,0.041,5303.0,0.1,1.9420000000000004,4.17,0.91,0,0.0166666666666666,0.07
7.777125000000002,212.9450327,29.090312,0.1525,0.044,3926.0,0.28,0.607,7.1,0.632,0,0.04,0.07
2.43818351,66.6,92.086427889875,0.533,0.2,4914.0,0.02,0.95,4.17,0.8,0,0.13,0.07
2.43818351,451.0,92.086427889875,0.89,0.52,4962.0,0.1,0.95,6.0,0.78,0,0.0966666666666666,0.07
3.51,10.84,2.50806,0.11415,0.09,4781.0,0.34,0.76,1.41,0.81,0,0.0466666666666666,0.07
2.03,176.0769375,29.3494775,0.11415,0.09,4919.0,-0.04,0.74,3.24,0.79,0,0.0633333333333333,0.07
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.14,5847.0,0.33,1.9420000000000004,3.65,1.351,0,0.0133333333333333,0.07
1.21,119.9,4.176,0.11415,0.09,5551.0,0.02,0.643,4.17,0.67,0,0.0433333333333333,0.07
2.48,176.0769375,11.8104,0.091,0.09,5131.0,-0.38,0.68,4.17,0.72,0,0.0433333333333333,0.065
7.777125000000002,105.833,92.086427889875,0.7048,0.0069,4450.0,-0.3,0.6489,4.17,0.6897,0,0.0566666666666666,0.065
4.347,67.0,66.262,0.3553,0.1181,4700.0,-0.2,0.7761,4.17,0.82,0,0.0933333333333333,0.065
2.26,176.0769375,13.62798432,0.11415,0.09,4895.0,-0.05,0.74,5.62,0.77,0,0.0833333333333333,0.065
1.22719556,176.0769375,3.138789892,0.11415,0.09,5242.0,-0.38,0.722,4.17,0.684,0,0.0433333333333333,0.065
2.43818351,1052.0173,92.086427889875,2.00484242875,0.5305,5671.0,0.02,1.9420000000000004,4.17,1.35,0,0.0033333333333333,0.065
2.43818351,117.59,92.086427889875,0.477,0.14,4995.0,0.15,0.95,4.17,0.7,0,0.1666666666666666,0.065
0.7,176.0769375,0.941967,0.11415,0.09,5050.28,0.02,0.966,4.17,0.859,0,0.0333333333333333,0.065
2.5,176.0769375,17.671796,0.11415,0.09,4870.0,0.02,0.74,3.24,0.79,0,0.08,0.065
2.43818351,807.2882,92.086427889875,1.592,0.022,4945.0,0.02,1.9420000000000004,4.17,1.5950000000000002,0,0.1433333333333333,0.065
5.77,176.0769375,0.653553572,0.11415,0.09,4677.0,0.04,0.71,4.47,0.76,0,0.04,0.065
2.43818351,624.21812,92.086427889875,1.26,0.079,4925.0,0.02,1.9420000000000004,4.17,1.41,0,0.08,0.06
7.777125000000002,677.61356,3.3098443,0.04101,0.03,4953.0,0.22,0.798,4.17,0.839,0,0.0233333333333333,0.06
1.559,3.37,1.273099,0.0212,0.09,5059.0,-0.114,0.756,7.9,0.781,0,0.0266666666666666,0.06
7.777125000000002,1728.9864384999996,5.4693827,0.05263,0.342,3707.0,0.42,0.622,9.225,0.645,0,0.05,0.06
6.9559,46.1687,4.532,0.0539,0.1543,4994.0,0.272,0.745,5.4,0.822,0,0.0266666666666666,0.06
1.33,176.0769375,2.237492751,0.11415,0.09,5099.0,-0.12,0.76,4.9,0.8,0,0.02,0.06
1.50004034,176.0769375,7.281099796,0.11415,0.09,5008.0,0.18,0.788,4.17,0.844,0,0.0866666666666666,0.06
2.43818351,740.5439,92.086427889875,1.58,0.07,4953.0,-0.31,1.9420000000000004,4.17,1.5950000000000002,0,0.1433333333333333,0.06
2.43818351,227.88411,92.086427889875,1.332,0.5305,5733.0,0.02,1.94,4.17,1.27,0,0.02,0.055
0.497,176.0769375,4.5458841,0.04881,0.31,5046.0,-0.38,0.752,9.225,0.758,0,0.02,0.055
7.777125000000002,176.0769375,15.37563332,0.11415,0.09,4881.0,-0.1,0.72,4.47,0.76,0,0.0366666666666666,0.055
3.22,176.0769375,4.176255514,0.11415,0.09,4996.0,0.16,0.78,2.69,0.85,0,0.0166666666666666,0.055
2.2,176.0769375,7.953528,0.074,0.09,4985.0,0.02,0.739,4.17,0.948,0,0.0733333333333333,0.055
7.777125000000002,750.0750405,1.5433897,0.0236,0.0,4660.0,-0.26,0.86,9.225,0.72,0,0.0533333333333333,0.055
2.46,9.5,2.6278838,0.0344,0.3,4850.0,-0.04,0.773,8.1,0.778,0,0.0733333333333333,0.055
2.43818351,177.9848,24.3556,0.15,0.05,4976.0,0.03,0.74,4.17,0.66,0,0.1333333333333333,0.055
2.93295657,176.0769375,21.76129913,0.11415,0.09,4859.0,0.0,0.72,4.17,0.781,0,0.0566666666666666,0.055
2.77771129,176.0769375,92.086427889875,0.11415,0.09,4898.0,0.14,0.803,4.17,0.774,0,0.0566666666666666,0.055
7.777125000000002,638.8350981,11.390931,0.0944,0.079,4899.0,0.42,0.832,7.6,0.863,0,0.03,0.055
2.43818351,47.6725,92.086427889875,0.5137,0.3,4949.0,0.42,1.9420000000000004,4.4,1.47,0,0.05,0.055
2.77,176.0769375,24.0862707,0.11415,0.09,4850.0,-0.08,0.73,5.01,0.76,0,0.07,0.055
2.43818351,680.1562,92.086427889875,1.29,0.25,4989.0,-0.11,1.9420000000000004,4.17,1.48,0,0.0433333333333333,0.055
0.96,176.0769375,14.425281,0.103,0.09,5502.0,0.02,0.68,4.17,0.948,0,0.0166666666666666,0.055
2.43818351,8.4,2.64561,0.0287,0.08,5551.0,0.02,0.43,5.0,0.45,0,0.0433333333333333,0.05
0.692,176.0769375,2.13174,0.11415,0.09,5551.0,0.02,0.95,4.17,0.78,0,0.0233333333333333,0.05
1.51,176.0769375,0.567857136,0.11415,0.09,5039.0,-0.02,0.77,4.57,0.81,0,0.0333333333333333,0.05
2.43818351,1160.391514,92.086427889875,2.00484242875,0.149,5075.0,-0.16,1.9420000000000004,4.17,1.5950000000000002,0,0.0233333333333333,0.05
2.51,176.0769375,56.228098,0.268,0.09,4914.0,0.02,0.763,4.17,0.948,0,0.0333333333333333,0.05
7.777125000000002,378.2177,1.540731,0.0234,0.0,4309.0,0.252,0.696,7.5,0.719,0,0.04,0.05
7.777125000000002,1021.18779,0.9809734,0.01782,0.0,4590.0,0.18,0.7242,4.1,0.781,0,0.02,0.05
2.43818351,874.0325,92.086427889875,1.262,0.031,4947.0,0.02,1.9420000000000004,4.17,1.46,0,0.1033333333333333,0.05
7.777125000000002,230.10892,2.29840551,0.02996,0.041,4508.0,-0.059,0.6701,9.225,0.6785,0,0.02,0.05
7.777125000000002,176.0769375,3.588163,0.0411,0.09,4575.0,-0.11,0.66,4.17,0.72,0,0.04,0.05
1.371,176.0769375,4.622654,0.11415,0.09,5543.0,-0.38,0.566,4.17,0.757,0,0.04,0.05
7.777125000000002,257.4423,6.24658,0.0731,0.09,4550.0,0.11,1.9420000000000004,4.17,1.31,0,0.0366666666666666,0.05
3.2,7.9,5.340888,0.05528,0.089,4916.0,0.02,0.718,4.17,0.79,0,0.0233333333333333,0.045
7.777125000000002,415.401728,92.086427889875,0.3715,0.364,4870.0,0.08,0.771,1.1,0.771,0,0.02,0.045
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.26,5742.0,0.287,1.9420000000000004,4.73,1.27,0,0.0033333333333333,0.045
7.777125000000002,85.3,3.438753,0.03845,0.14,3913.0,0.0,0.62,7.1,0.64,0,0.0566666666666666,0.045
2.43818351,813.6407219,92.086427889875,1.51,0.11,5078.0,-0.21,1.9420000000000004,4.17,1.5950000000000002,0,0.0366666666666666,0.045
2.43818351,673.7962228,92.086427889875,1.9,0.03,5038.0,-0.19,1.9420000000000004,4.17,1.57,0,0.0133333333333333,0.045
2.469,9.7,9.1004157,0.0792,0.215,5048.0,0.0,0.758,5.5,0.8,0,0.04,0.045
7.777125000000002,588.0,2.2035373,0.0272,0.0,3896.0,-0.27,0.54,7.4,0.556,0,0.05,0.045
5.3,26.4,4.417965,0.0485,0.035,4969.0,-0.01,0.719,6.1,0.78,0,0.0066666666666666,0.045
2.43818351,508.21017,92.086427889875,1.565,0.087,4982.0,0.02,1.9420000000000004,4.17,1.39,0,0.1266666666666666,0.045
7.777125000000002,635.66,11.087324335,2.00484242875,0.11,3972.0,0.02,0.95,0.0054,0.948,0,0.0433333333333333,0.045
2.44,176.0769375,2.33743801,0.11415,0.09,4945.0,-0.05,0.75,4.68,0.79,0,0.05,0.045
7.777125000000002,734.16,3.1606296,0.03734,0.09,4400.0,-0.03,0.588,4.17,0.695,0,0.04,0.045
6.27704,28.6047,4.60543,0.11415,0.0,4881.0,0.32,1.9420000000000004,4.17,0.66,0,0.07,0.045
3.29,9.9,12.46103,0.098,0.0,4850.0,0.2,0.731,4.17,0.78,0,0.0433333333333333,0.045
2.43818351,2.877,25.1967,0.15417,0.0,4935.0,-0.1,0.73,4.17,0.77,0,0.04,0.045
2.43818351,282.8672822,92.086427889875,1.955,0.081,5025.4,0.06,1.9420000000000004,2.72,1.52,0,0.0333333333333333,0.045
7.777125000000002,565.714,0.813475,0.0142,0.0,4400.0,-0.05,0.6,4.17,0.58,0,0.0166666666666666,0.045
2.32,176.0769375,5.342657,0.11415,0.09,4916.0,0.02,0.855,0.046,0.845,0,0.07,0.045
7.777125000000002,117.27927,3.9228038,0.04269,0.088,4512.0,-0.113,0.6564,8.1,0.674,0,0.03,0.045
1.34,2.73,5.3587635,0.0381,0.09,5551.0,0.02,0.271,4.17,0.2749999999999999,0,0.0233333333333333,0.04
7.777125000000002,953.49,11.087324335,2.00484242875,0.19,3972.0,0.02,0.95,0.0054,0.948,0,0.04,0.04
1.35954736,176.0769375,8.77424,0.11415,0.09,5021.0,0.02,0.723259,4.17,0.834,0,0.05,0.04
2.43818351,612.45841,92.086427889875,1.157,0.147,4943.0,0.02,1.9420000000000004,4.17,1.5950000000000002,0,0.05,0.04
2.54,7.4,7.331602,0.0694,0.178,4850.0,0.2,0.81,5.7,0.83,0,0.0866666666666666,0.04
2.43818351,152.5584,3.38773,0.04,0.0,5000.0,0.05,0.84,4.17,0.47,0,0.04,0.04
7.777125000000002,241.5508,3.799847,0.04117,0.074,4390.0,-0.127,0.617,3.9,0.645,0,0.0366666666666666,0.04
3.48935569,16.14568308,23.443162,0.1481,0.0,4780.0,0.082,0.844,8.4,0.789,0,0.0366666666666666,0.04
2.43818351,1017.056,92.086427889875,1.7,0.0,7380.0,0.02,0.23,9.225,0.5,0,0.0266666666666666,0.04
4.9,1728.9864384999996,31.3309,0.191,0.09,5400.0,0.41,0.59,4.17,0.65,0,0.0233333333333333,0.04
7.777125000000002,77.23269,3.1316666,0.03769,0.162,4546.0,0.186,0.7152,9.225,0.7279,0,0.04,0.04
7.777125000000002,251.0857,3.72247,0.11415,0.0,4800.0,0.0,0.89,4.17,1.42,0,0.02,0.04
7.777125000000002,174.4877954,8.407115,0.0854,0.207,4673.0,0.328,1.9420000000000004,7.5,1.17,0,0.05,0.04
1.19,176.0769375,44.2008,0.11415,0.09,5097.0,-0.01,0.78,4.68,0.82,0,0.0133333333333333,0.04
2.46610713,176.0769375,6.673117,0.11415,0.09,4937.0,0.14,0.762201,4.17,0.826112,0,0.0366666666666666,0.04
2.32,176.0769375,16.78176602,0.11415,0.09,4990.0,0.02,0.76,3.39,0.82,0,0.1133333333333333,0.04
4.0,1728.9864384999996,15.3348,0.118,0.09,5400.0,0.41,0.59,4.17,0.65,0,0.0233333333333333,0.035
1.27,176.0769375,3.137873,0.04,0.09,5333.0,0.02,0.749,4.17,0.948,0,0.0266666666666666,0.035
2.43818351,490.09386,92.086427889875,1.18,0.149,4972.0,0.02,1.9420000000000004,4.17,1.53,0,0.0366666666666666,0.035
2.43818351,235.18,92.086427889875,1.88,0.22,5900.0,-0.12,1.9420000000000004,4.17,1.25,0,0.01,0.035
3.38,176.0769375,28.51120525,0.11415,0.09,4758.0,0.01,0.72,3.24,0.78,0,0.0266666666666666,0.035
7.777125000000002,82.63538582,3.936551,0.043,0.05,3870.0,0.4,0.6,7.0,0.63,0,0.0466666666666666,0.035
2.43818351,1258.600492,92.086427889875,2.00484242875,0.5305,5000.0,-0.09,0.95,4.17,0.816,0,0.0433333333333333,0.035
2.43818351,535.54355,92.086427889875,1.4,0.107,4961.0,0.02,1.9420000000000004,4.17,1.41,0,0.0866666666666666,0.035
2.43818351,197.046,4.5557,0.0498,0.086,5017.0,-0.02,0.73,3.8,0.794,0,0.0566666666666666,0.035
7.777125000000002,112.19399,4.1480467,0.04515,0.071,4405.0,0.208,0.6977,9.225,0.7133,0,0.0366666666666666,0.035
2.43818351,457.6729061,92.086427889875,2.00484242875,0.31,6072.0,-0.19,1.9420000000000004,3.68,1.28,0,0.01,0.035
2.36961357,176.0769375,2.935359955,0.11415,0.09,4922.0,0.2,0.823,4.17,0.79,0,0.0766666666666666,0.035
2.43818351,6.83,1.93778,0.02080665,0.207,5551.0,0.02,0.3,1.0,0.32,0,0.0266666666666666,0.035
2.43818351,778.6835,92.086427889875,1.29,0.46,5589.0,-0.22,1.9420000000000004,4.17,1.5950000000000002,0,0.0266666666666666,0.035
5.5,176.0769375,5.907413537,0.11415,0.09,4963.0,-0.01,0.75,2.75,0.81,0,0.0233333333333333,0.035
2.95,176.0769375,4.400028,0.0497,0.09,4877.0,0.26,0.77,4.17,0.85,0,0.0466666666666666,0.035
1.18,176.0769375,1.444453798,0.11415,0.09,5079.0,-0.08,0.77,5.01,0.81,0,0.0233333333333333,0.035
2.43818351,226.9846,30.0881,0.12959,0.25591,5551.0,0.02,0.3,1.0,0.32,0,0.01,0.035
2.43818351,244.09344,92.086427889875,1.032,0.184,5534.0,0.02,1.9420000000000004,4.17,1.19,0,0.02,0.035
2.43818351,797.7533,92.086427889875,1.6,0.03,6245.0,-0.26,1.9420000000000004,2.8,1.5,0,0.0233333333333333,0.035
7.777125000000002,232.33373,1.7522239,0.0234,0.057,4591.0,0.02,0.66,4.17,0.73,0,0.02,0.03
7.777125000000002,355.9696,1.0187068,0.01855,0.0,5000.0,0.2,0.752,0.6,0.82,0,0.0166666666666666,0.03
1.14315727,176.0769375,6.38669014,0.11415,0.09,5071.0,-0.02,0.811,4.17,0.768,0,0.0166666666666666,0.03
2.58,176.0769375,87.090195,0.359,0.09,4997.0,0.02,0.763,4.17,0.948,0,0.01,0.03
7.777125000000002,73.1009,3.92273,0.11415,0.03,4800.0,0.11,0.79,4.17,0.77,0,0.0166666666666666,0.03
2.43818351,632.46,92.086427889875,1.333,0.09,5098.0,-0.03,1.9420000000000004,2.7,1.54,0,0.02,0.03
1.9679397,176.0769375,91.50099945,0.11415,0.09,5051.0,-0.24,0.706,4.17,0.786,0,0.0266666666666666,0.03
7.777125000000002,321.0066911,53.5,0.11415,0.09,4941.0,0.02,1.43,0.0125,1.26,0,0.0066666666666666,0.03
1.21,176.0769375,7.122605,0.067,0.09,5558.0,-0.37,0.86,4.17,0.79,0,0.0066666666666666,0.03
1.49,176.0769375,3.9466141,0.11415,0.09,5121.0,-0.17,0.76,5.5,0.79,0,0.0033333333333333,0.03
7.777125000000002,792.635,1.33711647,0.02153,0.0,4645.0,0.02,0.776,5.0,0.743,0,0.02,0.03
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.27,0.001,0.33,0,0.0133333333333333,0.03
0.86973029,176.0769375,5.652450085,0.11415,0.09,5159.0,-0.16,0.8,4.17,0.752,0,0.01,0.03
2.71257333,176.0769375,4.01392,0.04606,0.21,5003.0,-0.02,0.797,8.2,0.809,0,0.03,0.03
2.43818351,1728.9864384999996,92.086427889875,1.623,0.017,5338.0,0.25,1.9420000000000004,6.072,1.207,0,0.0266666666666666,0.03
2.43818351,1589.15,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.008,0.2749999999999999,0,0.0266666666666666,0.03
7.777125000000002,1001.12,3.0927616,0.03781,0.09,4675.0,0.03,0.698,4.17,0.75,0,0.0133333333333333,0.03
2.43818351,4.0,4.3123,0.0468,0.2,4956.0,-0.31,0.95,4.5,0.77,0,0.0366666666666666,0.03
3.17,176.0769375,92.086427889875,0.11415,0.09,4995.0,0.02,0.77,3.63,0.81,0,0.0166666666666666,0.03
2.18,6.7,8.465651,0.0749,0.36,5059.0,-0.114,0.733,4.3,0.79,0,0.0366666666666666,0.03
2.34,176.0769375,3.177422,0.039,0.09,5311.0,0.02,0.701,4.17,0.948,0,0.01,0.03
7.777125000000002,870.8542,4.7228124,0.05025,0.079,4803.0,0.0,0.689,4.17,0.759,0,0.02,0.03
7.777125000000002,508.5254512,2.99432,0.11415,0.019,4780.0,0.39,1.9420000000000004,4.9,1.325,0,0.01,0.03
7.777125000000002,687.14846,0.7668944,0.0143,0.0,4600.0,-0.02,0.697,9.225,0.696,0,0.02,0.03
0.6,176.0769375,0.919783,0.11415,0.09,5169.47,0.02,0.928,4.17,0.821,0,0.01,0.03
7.777125000000002,176.0769375,3.114905,0.11415,0.09,4925.0,-0.107,0.736,4.17,0.958,0,0.0266666666666666,0.03
1.7938153,176.0769375,3.20538,0.11415,0.09,4974.0,0.02,0.827279,4.17,0.82,0,0.1133333333333333,0.03
7.777125000000002,72.78307,3.3569866,0.0382,0.0,4987.0,0.12,0.739,4.17,0.661,0,0.0133333333333333,0.03
1.64,176.0769375,3.33616,0.042,0.09,5100.0,0.02,0.768,4.17,0.948,0,0.0133333333333333,0.03
2.93,176.0769375,21.583298,0.141,0.04,4757.0,0.02,0.762,4.17,0.79,0,0.05,0.03
2.6,176.0769375,16.01310205,0.11415,0.09,4913.0,-0.03,0.74,4.68,0.79,0,0.01,0.03
2.43,176.0769375,8.472382,0.077,0.09,5360.0,0.02,0.758,4.17,0.948,0,0.0033333333333333,0.025
1.6,2.8,8.041,0.11415,0.09,5551.0,0.02,0.54,4.17,0.56,0,0.01,0.025
2.78,176.0769375,29.88485741,0.11415,0.09,4893.0,-0.03,0.75,7.76,0.78,0,0.02,0.025
5.59,176.0769375,71.52530845,0.11415,0.09,4834.0,-0.01,0.73,4.27,0.77,0,0.0266666666666666,0.025
2.43818351,594.02427,92.086427889875,1.66,0.04,5027.0,0.02,1.9420000000000004,4.17,1.3,0,0.0233333333333333,0.025
1.199,6.0,68.9583216,0.3192,0.5305,5421.0,0.05,0.897,5.8,0.913,0,0.0033333333333333,0.025
1.89,176.0769375,31.6372,0.1779,0.09,5054.0,0.02,0.76,4.17,0.75,0,0.03,0.025
2.43818351,1188.6842,92.086427889875,2.00484242875,0.06,5312.0,0.41,0.84,4.17,0.7,0,0.0166666666666666,0.025
1.99,176.0769375,4.302149,0.049,0.09,5333.0,0.02,0.749,4.17,0.948,0,0.02,0.025
7.777125000000002,106.47305,4.024867,0.0451,0.0,4444.0,0.14,0.7,4.17,0.74,0,0.02,0.025
7.777125000000002,657.0,4.291452,0.0469,0.0,4230.0,0.41,0.708,6.7,0.739,0,0.0333333333333333,0.025
7.777125000000002,425.8922,2.798581,0.037,0.0,4920.0,0.19,0.86,4.17,0.84,0,0.01,0.025
7.777125000000002,82.58,3.86813881,0.0453,0.0,4792.0,0.35,0.801,1.8,0.83,0,0.0333333333333333,0.025
2.43818351,629.3034,92.086427889875,0.72,0.09,4945.0,0.03,1.9420000000000004,4.17,1.5950000000000002,0,0.02,0.025
2.43818351,1112.4,92.086427889875,2.0,0.5305,5122.0,0.04,0.79,4.9,0.843,0,0.0066666666666666,0.025
2.28,176.0769375,3.949631375,0.11415,0.09,5047.0,0.01,0.78,4.47,0.82,0,0.0266666666666666,0.025
1.76,176.0769375,1.269090374,0.11415,0.09,5043.0,-0.01,0.77,4.9,0.82,0,0.03,0.025
7.777125000000002,188.15536,2.663416,0.0282,0.012,4251.0,0.02,0.61,4.17,0.65,0,0.0166666666666666,0.025
7.777125000000002,198.9605828,3.811678,0.044,0.0,4774.0,0.2,0.823,4.17,0.8,0,0.0266666666666666,0.025
2.43818351,17.9,92.086427889875,0.11415,0.063,4929.0,0.3,0.95,4.17,0.85,0,0.0266666666666666,0.025
7.777125000000002,282.8687,1.7690381,0.0261,0.0,4900.0,-0.04,0.68,6.99,0.76,0,0.0366666666666666,0.025
1.54732469,176.0769375,4.950610161,0.11415,0.09,5431.0,-0.38,0.717,4.17,0.802,0,0.02,0.025
2.43818351,228.836453,92.086427889875,0.78,0.27,5012.0,0.18,0.95,4.17,0.909,0,0.03,0.025
0.96,176.0769375,1.58252,0.11415,0.09,5551.0,0.02,0.95,4.17,0.711,0,0.01,0.025
2.43818351,592.43512,92.086427889875,2.00484242875,0.028,5040.0,0.02,1.9420000000000004,1.32,1.5950000000000002,0,0.0066666666666666,0.025
4.17,22.1,2.64388312,0.0291,0.13827,5551.0,0.02,0.455,4.17,0.47,0,0.0333333333333333,0.025
1.313,176.0769375,5.761612,0.11415,0.09,5682.0,-0.234,0.881,4.17,0.735,0,0.0033333333333333,0.025
2.43818351,73.1009,92.086427889875,2.00484242875,0.37,5026.0,-0.19,0.78,4.17,0.58,0,0.0433333333333333,0.025
0.755,1.3,21.301848,0.139,0.099,5357.0,-0.36,0.789,7.6,0.79,0,0.0033333333333333,0.025
7.777125000000002,788.2144494,3.5819194,0.04,0.041,3794.0,0.42,0.63,1.4,0.61,0,0.0266666666666666,0.025
7.777125000000002,88.03846874,4.00878322,0.04599,0.09,4962.0,0.166,0.773,7.2,0.807,0,0.0133333333333333,0.025
1.47,176.0769375,16.9780102,0.1685,0.09,5245.0,-0.1,0.75,4.17,0.84,0,0.01,0.025
2.11934728,176.0769375,6.070290089,0.11415,0.09,5076.0,0.1,0.763,4.17,0.86,0,0.01,0.025
1.397,2.02,0.4465697,0.01064,0.0,5551.0,0.02,0.843,4.17,0.806,0,0.0066666666666666,0.025
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.002,0.35,0,0.0133333333333333,0.025
1.64,176.0769375,2.735926,0.036,0.09,5302.0,0.02,0.759,4.17,0.948,0,0.0133333333333333,0.025
2.46597575,11.41003981,8.865663,0.0756,0.075,5365.0,-0.38,0.719,7.5,0.735,0,0.0033333333333333,0.025
2.43818351,1.93,5.3135,0.0529,0.1,5256.0,-0.11,0.95,4.17,0.7,0,0.0133333333333333,0.025
1.21,176.0769375,10.399931,0.088,0.09,5235.0,0.02,0.75,4.17,0.948,0,0.0233333333333333,0.025
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.12,7380.0,0.02,0.188,4.17,0.419,0,0.0033333333333333,0.025
7.777125000000002,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.001,0.7,0,0.0133333333333333,0.025
0.741,176.0769375,9.740486,0.0811,0.29,5046.0,-0.38,0.752,9.225,0.758,0,0.0133333333333333,0.025
2.43818351,190.06234,92.086427889875,0.975,0.11,5013.0,0.02,1.9420000000000004,4.17,1.39,0,0.03,0.025
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.185,5509.0,0.02,1.9420000000000004,4.17,1.39,0,0.0066666666666666,0.025
2.62,23.5,34.976145,0.193,0.22,4869.0,-0.09,0.77,0.2,0.776,0,0.03,0.025
2.43818351,1010.6994,92.086427889875,2.00484242875,0.148,5603.0,0.02,1.9420000000000004,4.17,1.49,0,0.01,0.025
7.777125000000002,1728.9864384999996,2.875317,0.0361,0.015,4595.0,0.35,0.694,6.7,0.756,0,0.0166666666666666,0.025
7.777125000000002,176.0769375,1.973760926,0.11415,0.09,4739.0,-0.02,0.71,2.82,0.77,0,0.0266666666666666,0.02
2.43818351,1728.9864384999996,92.086427889875,1.167,0.5305,5027.0,-0.37,0.95,4.8,0.75,0,0.0533333333333333,0.02
7.777125000000002,258.07796,2.647298,0.0326,0.016,3916.0,0.0,0.573,4.17,0.617,0,0.02,0.02
0.3098,0.79,13.36702,0.1019,0.098,5357.0,-0.36,0.789,7.6,0.79,0,0.0,0.02
2.04,176.0769375,20.851337,0.11415,0.09,5782.0,-0.034,1.084,4.17,0.802,0,0.0,0.02
2.0,176.0769375,14.496481,0.109,0.09,5020.0,0.02,0.85,4.17,0.948,0,0.0133333333333333,0.02
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.0027,1.0,0,0.0233333333333333,0.02
1.39,176.0769375,12.31043,0.096,0.09,5178.0,0.02,0.767,4.17,0.948,0,0.01,0.02
2.43818351,305.1168,6.4947,0.0807,0.037,4985.0,0.02,1.9420000000000004,4.17,1.5950000000000002,0,0.0333333333333333,0.02
0.82,176.0769375,6.738088,0.065,0.09,5166.0,0.02,0.776,4.17,0.948,0,0.02,0.02
1.43,176.0769375,26.67569,0.155,0.09,5502.0,0.02,0.68,4.17,0.948,0,0.0,0.02
2.43818351,176.0769375,8.708,0.11415,0.09,5551.0,0.02,0.643,4.17,0.67,0,0.02,0.02
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,0.001,0.2749999999999999,0,0.02,0.02
7.777125000000002,1719.4603,52.501129,0.301,0.5134,4995.0,-0.07,1.9420000000000004,4.2,1.32,0,0.0,0.02
2.15,176.0769375,18.93054959,0.11415,0.09,4954.0,0.04,0.76,4.27,0.81,0,0.0933333333333333,0.02
7.777125000000002,156.0537478,2.7886556,0.032742,0.064,3790.4,0.42,0.5848,9.225,0.6017,0,0.0033333333333333,0.02
2.55,176.0769375,25.69578251,0.11415,0.09,4984.0,-0.14,0.73,3.8,0.78,0,0.0333333333333333,0.02
7.777125000000002,464.0294742,1.73185606,0.02384,0.044,3776.9,0.42,0.5758,9.225,0.601,0,0.03,0.02
2.43818351,336.8998,92.086427889875,0.77,0.26,6245.0,-0.26,1.9420000000000004,2.8,1.5,0,0.02,0.02
2.43818351,6.3566,5.39792,0.06,0.06,5131.0,-0.21,0.78,4.17,0.65,0,0.0033333333333333,0.02
3.0449863,176.0769375,3.3639254,0.034792189,0.09,5890.3,0.02,1.28018,4.17,0.496728,0,0.0366666666666666,0.02
7.777125000000002,99.16246298,2.21778105,0.03138,0.078,4930.0,0.283,0.788,5.8,0.837,0,0.0133333333333333,0.02
2.43818351,1.37,5.4536,0.02971,0.0,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0133333333333333,0.02
3.60929179,176.0769375,15.8723,0.1409,0.23,5520.0,0.42,1.7,0.0121,1.482,0,0.0133333333333333,0.02
